# bin_edges hist err
5.907837911587943396e-08 4.054787150806729983e+02 1.843085068548513661e+01
1.068000432514575467e-07 2.317127049840652475e+01 3.276912499626209119e+00
1.930697728883249708e-07 5.744851965700847813e+02 1.213550668779281239e+01
3.490254878959579243e-07 9.939171593875416875e+02 1.187195272403265633e+01
6.309573444801929638e-07 2.224393178541702582e+03 1.320934894791208158e+01
1.140624923851320228e-06 5.104359793922374593e+03 1.488246420585747209e+01
2.061986009502219260e-06 1.331158471962273552e+03 5.652592250808391228e+00
3.727593720314938057e-06 5.952961768891715110e+03 8.890535013815886956e+00
6.738627168030940877e-06 5.596331940458961981e+03 6.411234388390190553e+00
1.218187912010114744e-05 4.313723473097012175e+03 4.186437805712715843e+00
2.202201949987373474e-05 4.282216937400695315e+03 3.102282883703395111e+00
3.981071705534969458e-05 3.679154650870981641e+03 2.138698956024577491e+00
7.196856730011514085e-05 3.242269573923796088e+03 1.493237086028591065e+00
1.301025216910830151e-04 1.860391113175887540e+03 8.412690403555189711e-01
2.351952635070956471e-04 6.275229460249269096e+02 3.633926637325557985e-01
4.251786303382885782e-04 2.286239734800057875e+02 1.631363742089337876e-01
7.686246100397730154e-04 8.643876959978111074e+01 7.460583252328732706e-02
1.389495494373136101e-03 2.839221727054155053e+01 3.180143512634648478e-02
2.511886431509576835e-03 8.890656632081860522e+00 1.323556711139883477e-02
4.540909610972469757e-03 2.784681445464820104e+00 5.509243496502950338e-03
8.208914159638244779e-03 8.318177560320998420e-01 2.239478368343911403e-03
1.483981788967563172e-02 2.301425741856593099e-01 8.761124122249289593e-04
2.682695795279721809e-02 6.297852321756844396e-02 3.408679413513571762e-04
4.849693428528190769e-02 1.561859425040043430e-02 1.262523481272636531e-04
8.767123872968668463e-02 3.506917712547856676e-03 4.449486075973260588e-05
1.584893192461110933e-01 8.325520920540360184e-04 1.612431760256442977e-05
2.865120269663776198e-01 7.048043523968858519e-05 3.489301489025213198e-06
5.179474679231201861e-01 1.417120263602539873e-04 3.679900979267600969e-06
9.363292088239397737e-01 3.118707980438434454e-05 1.283951756528758646e-06
1.692666615037872635e+00 5.848033320762766261e-08 4.135184017716236119e-08
