# bin_edges hist err
5.907837911587943396e-08 1.734182260253408288e+02 2.103004892087405153e+01
1.930697728883249708e-07 2.715684767291609774e+02 1.455759839840697190e+01
3.490254878959579243e-07 5.279389595825952028e+02 1.509629881714100996e+01
6.309573444801929638e-07 1.134009173098433621e+03 1.645566671641669743e+01
1.140624923851320228e-06 1.877005818212575832e+03 1.574593955144520585e+01
2.061986009502219260e-06 6.817267375321741838e+02 7.057802571243231959e+00
3.727593720314938057e-06 1.570198259641233335e+03 7.966547668794377479e+00
6.738627168030940877e-06 1.135007692334555486e+03 5.037567601396320427e+00
1.218187912010114744e-05 9.723735834175438413e+02 3.467900529796397624e+00
2.202201949987373474e-05 8.494043355000463862e+02 2.410659459157202367e+00
3.981071705534969458e-05 7.533489998515477737e+02 1.688516492864593266e+00
7.196856730011514085e-05 6.406005250489098444e+02 1.158055612163427339e+00
1.301025216910830151e-04 6.110064821904384189e+02 8.411767313783159450e-01
2.351952635070956471e-04 6.682318577901002072e+02 6.542692383553893043e-01
4.251786303382885782e-04 7.119429136441596029e+02 5.022779008292853620e-01
7.686246100397730154e-04 3.335450704459512394e+02 2.556979931073008472e-01
1.389495494373136101e-03 1.110512288965844476e+02 1.097337730266778194e-01
2.511886431509576835e-03 3.014505936756896176e+01 4.252215544521486396e-02
4.540909610972469757e-03 9.490568694250768544e+00 1.774524047014308659e-02
8.208914159638244779e-03 2.545173911382947018e+00 6.834756919724914274e-03
1.483981788967563172e-02 6.409665629651554175e-01 2.551000833616167297e-03
2.682695795279721809e-02 3.186410198261184767e-01 1.337741888953397585e-03
4.849693428528190769e-02 7.508286302575507831e-02 4.829703484723342597e-04
8.767123872968668463e-02 1.300240208929592800e-02 1.494825244785098468e-04
5.179474679231201861e-01 1.163559710909328575e-03 1.839749440040273839e-05
1.692666615037872635e+00 7.726142156373287391e-05 2.622423524263247541e-06
