# bin_edges hist err
5.907837911587943396e-08 5.148614395153394696e+01 2.101913025079009500e+01
1.930697728883249708e-07 1.207845077280007615e+02 1.780870409262272247e+01
3.490254878959579243e-07 2.483742994608180368e+02 1.899365739513008222e+01
6.309573444801929638e-07 5.383224481521448297e+02 2.079721056871762386e+01
1.140624923851320228e-06 9.640163118255272821e+02 2.069924984069676910e+01
2.061986009502219260e-06 4.838459024269645283e+02 1.090672895191637970e+01
3.727593720314938057e-06 8.274243960162715439e+02 1.060800507713168628e+01
6.738627168030940877e-06 7.397454425918781453e+02 7.460007750307228847e+00
1.218187912010114744e-05 6.630571431292306670e+02 5.252936852420371672e+00
2.202201949987373474e-05 7.686930889937789289e+02 4.206605261138176566e+00
3.981071705534969458e-05 7.042584788259428024e+02 2.994676302798549017e+00
7.196856730011514085e-05 6.775497824051462885e+02 2.184655791023494054e+00
1.301025216910830151e-04 6.306902876425692739e+02 1.567649824715649398e+00
2.351952635070956471e-04 5.919183317500932162e+02 1.129536978384636736e+00
4.251786303382885782e-04 5.107569601972462010e+02 7.803784650918081933e-01
7.686246100397730154e-04 3.211061150979761010e+02 4.602046357597963100e-01
1.389495494373136101e-03 1.374374257598783515e+02 2.239276788845149246e-01
2.511886431509576835e-03 4.785634615252605784e+01 9.827738958028463256e-02
4.540909610972469757e-03 1.423872961696011075e+01 3.987016535583693538e-02
8.208914159638244779e-03 4.024849874578809050e+00 1.576579334723411316e-02
1.483981788967563172e-02 1.125661248099920186e+00 6.201166836707739695e-03
2.682695795279721809e-02 3.064172510564955321e-01 2.406327507187716944e-03
4.849693428528190769e-02 7.793980256043067656e-02 9.026229083587789881e-04
8.767123872968668463e-02 1.681531266355422785e-02 3.118227130797175716e-04
1.584893192461110933e-01 4.027109307301737946e-03 1.134959992120322854e-04
2.865120269663776198e-01 1.964028607458690107e-04 1.864173456656062060e-05
5.179474679231201861e-01 7.722518841671338792e-04 2.749289509785129111e-05
9.363292088239397737e-01 1.727148975365662821e-04 9.670177766123119834e-06
