# bin_edges hist err
5.907837911587943396e-08 2.689109442980487188e+02 3.064524622851121904e+01
1.930697728883249708e-07 3.323475084756198044e+02 1.884569823832161362e+01
3.490254878959579243e-07 3.730083384568186489e+02 1.484922749319698454e+01
6.309573444801929638e-07 5.706131229209296407e+02 1.365979053251941977e+01
1.140624923851320228e-06 9.386142374668716002e+02 1.303002659761732396e+01
2.061986009502219260e-06 3.987392020795361418e+02 6.316474869273160486e+00
3.727593720314938057e-06 7.916712821846247152e+02 6.619593516247181064e+00
6.738627168030940877e-06 7.369413784492728610e+02 4.750112756809692804e+00
1.218187912010114744e-05 7.236089747876197862e+02 3.500805571534375993e+00
2.202201949987373474e-05 6.757328113208845934e+02 2.516124312699676846e+00
3.981071705534969458e-05 7.381709428331515710e+02 1.955922465067822857e+00
7.196856730011514085e-05 6.790454740230495645e+02 1.395247210421183048e+00
1.301025216910830151e-04 6.441906658367670389e+02 1.010735497795647975e+00
2.351952635070956471e-04 5.990066145555501862e+02 7.248943009079618083e-01
4.251786303382885782e-04 5.215962658253154132e+02 5.031004253510238389e-01
7.686246100397730154e-04 3.269946530394068986e+02 2.962690908289733471e-01
1.389495494373136101e-03 1.375484966561113538e+02 1.429132562441795540e-01
2.511886431509576835e-03 4.536250092623875219e+01 6.104100242325305459e-02
4.540909610972469757e-03 1.328349960324545265e+01 2.456733155425325915e-02
8.208914159638244779e-03 3.893850840961275761e+00 9.892816659506904406e-03
1.483981788967563172e-02 1.090073978501988172e+00 3.893022041272747261e-03
2.682695795279721809e-02 3.025430434796695378e-01 1.525390486399898606e-03
4.849693428528190769e-02 7.233651690849486615e-02 5.547468127509209848e-04
8.767123872968668463e-02 1.645472394861507287e-02 1.967840483948794447e-04
1.584893192461110933e-01 4.000450346000297003e-03 7.216516420298079999e-05
2.865120269663776198e-01 2.347583600155094333e-04 1.300206302615508063e-05
5.179474679231201861e-01 7.150313156183565151e-04 1.687690618248597490e-05
9.363292088239397737e-01 1.872995259981357643e-04 6.424320741308566703e-06
1.692666615037872635e+00 2.437838273615320208e-07 1.723811974709498820e-07
