# t dx dy dz
1.695000000000000040e-09 1.753273999999999999e+00 0.000000000000000000e+00 1.753273000000000081e+00
3.452999999999999967e-09 -1.753273999999999999e+00 0.000000000000000000e+00 1.753273000000000081e+00
9.129999999999996389e-10 1.753273999999999999e+00 0.000000000000000000e+00 -1.753273000000000081e+00
1.180000000000000475e-09 -1.753273999999999999e+00 0.000000000000000000e+00 -1.753273000000000081e+00
8.480000000000003804e-10 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.275999999999999316e-09 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273000000000081e+00
4.500000000000007208e-10 -1.753274900000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
7.850000000000000809e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
4.100000000000000317e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
6.899999999999998920e-10 -1.753272100000000222e+00 0.000000000000000000e+00 1.753273000000000081e+00
1.999999999999999711e-09 1.753272100000000222e+00 0.000000000000000000e+00 -1.753273000000000081e+00
1.020000000000000200e-09 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273000000000081e+00
2.780000000000000740e-09 -1.753272100000000222e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.839999999999998609e-09 1.753272100000000222e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.300000000000018258e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
4.999999999999713900e-11 1.753274900000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
4.000000000000234341e-11 1.753273000000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
3.199999999999988950e-10 1.753273999999999999e+00 0.000000000000000000e+00 -1.753273000000000081e+00
1.119999999999999441e-09 -1.753273999999999999e+00 1.753273000000000081e+00 0.000000000000000000e+00
5.400000000000002032e-10 1.753273999999999999e+00 0.000000000000000000e+00 1.753273000000000081e+00
6.000000000000186076e-11 1.753273000000000303e+00 0.000000000000000000e+00 1.753273000000000081e+00
7.299999999999972723e-10 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273000000000081e+00
3.200000000000022037e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
2.299999999999994126e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
