# bin_edges hist err
5.907837911587943396e-08 9.176767820664340434e+02 2.765642779709151711e+01
1.068000432514575467e-07 1.240257459425778706e+02 7.561983192359979178e+00
1.930697728883249708e-07 1.715687307006222909e+03 2.091834996262023694e+01
3.490254878959579243e-07 2.485736612027451429e+03 1.872683919350341242e+01
6.309573444801929638e-07 3.188893294702552794e+03 1.577558568385046911e+01
1.140624923851320228e-06 6.311628853202492792e+03 1.650687247061933860e+01
2.061986009502219260e-06 1.844633269366062905e+03 6.637089279147531329e+00
3.727593720314938057e-06 9.488549479559727843e+03 1.119569673032770574e+01
6.738627168030940877e-06 8.669469759741994494e+03 7.959321581304928728e+00
1.218187912010114744e-05 6.721009748771443810e+03 5.212254560145493265e+00
2.202201949987373474e-05 6.602590414617659007e+03 3.842325077225569707e+00
3.981071705534969458e-05 4.942073459262998767e+03 2.472407750813688576e+00
7.196856730011514085e-05 2.863612948652698378e+03 1.399752424334339773e+00
1.301025216910830151e-04 1.119694091844417926e+03 6.509870275686486796e-01
2.351952635070956471e-04 4.773918332976748502e+02 3.161467379745536155e-01
4.251786303382885782e-04 2.137271688100018707e+02 1.573293144540175714e-01
7.686246100397730154e-04 8.573744022300478207e+01 7.411286664018724990e-02
1.389495494373136101e-03 3.080622883638372045e+01 3.304122917904096096e-02
2.511886431509576835e-03 8.496399681688675543e+00 1.290574159351949926e-02
4.540909610972469757e-03 2.351893522261189418e+00 5.050133950470459335e-03
8.208914159638244779e-03 6.705523644844211262e-01 2.005575382115406917e-03
1.483981788967563172e-02 1.739831268769419237e-01 7.598096033476231265e-04
2.682695795279721809e-02 4.253821975938532063e-02 2.794276891327280481e-04
4.849693428528190769e-02 1.246040209636375615e-02 1.124797607475443915e-04
8.767123872968668463e-02 3.079022656908324013e-03 4.158563802997655804e-05
1.584893192461110933e-01 4.588930619738398366e-04 1.194046511070955032e-05
2.865120269663776198e-01 4.915346886082454984e-05 2.906505544326892706e-06
5.179474679231201861e-01 8.974644951166507744e-05 2.920998131579792107e-06
9.363292088239397737e-01 3.523523948115568186e-06 4.304669629174137688e-07
