# t dx dy dz
8.565999999999999809e-07 1.769998600000000089e+00 0.000000000000000000e+00 1.770000500000000088e+00
6.365400000000000076e-06 0.000000000000000000e+00 1.770000500000000088e+00 1.769999499999999948e+00
1.300800000000000150e-05 -1.769998600000000089e+00 1.769999499999999948e+00 0.000000000000000000e+00
3.280999999999999927e-05 -1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
5.699999999999962367e-07 1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000089e+00
3.360000000000001711e-06 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769999499999999948e+00
7.040000000000007135e-06 0.000000000000000000e+00 1.769998600000000089e+00 -1.770000500000000088e+00
1.026000000000000002e-05 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
2.044000000000000081e-05 1.769998600000000089e+00 0.000000000000000000e+00 -1.770000000000000018e+00
5.009999999999994384e-06 0.000000000000000000e+00 -1.769998600000000089e+00 -1.770000000000000018e+00
3.979999999999999163e-06 0.000000000000000000e+00 -1.769999499999999948e+00 -1.770000000000000462e+00
3.999999999999961703e-07 1.770000500000000088e+00 1.769999499999999948e+00 0.000000000000000000e+00
9.999999999999972019e-07 0.000000000000000000e+00 1.769998600000000089e+00 1.769999999999999574e+00
4.200000000000007221e-06 1.770002400000000087e+00 0.000000000000000000e+00 -1.769999999999999574e+00
4.399999999999998530e-06 0.000000000000000000e+00 -1.769998600000000089e+00 1.769999999999999574e+00
7.099999999999996396e-06 0.000000000000000000e+00 -1.769999499999999948e+00 -1.769999999999999574e+00
1.499999999999995803e-06 1.769998600000000089e+00 1.769999499999999948e+00 0.000000000000000000e+00
7.000000000000170149e-07 0.000000000000000000e+00 -1.769999499999999948e+00 1.769999999999999574e+00
1.230000000000000082e-05 -1.769998600000000089e+00 1.769999499999999948e+00 0.000000000000000000e+00
2.139999999999997807e-05 1.769998600000000089e+00 0.000000000000000000e+00 1.770000000000000018e+00
1.200000000000002063e-05 -1.769998600000000089e+00 0.000000000000000000e+00 1.770000000000000018e+00
3.649999999999999274e-05 0.000000000000000000e+00 -1.769999499999999948e+00 1.770000500000000088e+00
6.700000000000000226e-06 1.769998600000000089e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.299999999999999073e-05 -1.769998600000000089e+00 0.000000000000000000e+00 -1.770000500000000088e+00
3.700000000000008621e-06 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000000000000018e+00
3.700000000000008621e-06 1.769998600000000089e+00 0.000000000000000000e+00 1.770000000000000018e+00
2.400000000000004127e-06 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000000000000018e+00
3.699999999999981515e-06 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000000000000018e+00
1.999999999999994404e-06 1.770000099999999854e+00 0.000000000000000000e+00 -1.770000000000000018e+00
8.799999999999997061e-06 1.769999999999999574e+00 0.000000000000000000e+00 -1.770000000000000018e+00
2.600000000000008988e-06 0.000000000000000000e+00 1.770000500000000088e+00 -1.769999999999999574e+00
2.000000000000048614e-07 0.000000000000000000e+00 -1.770000500000000088e+00 1.769999999999999574e+00
3.799999999999983946e-06 -1.769999999999999574e+00 0.000000000000000000e+00 1.770000000000000018e+00
2.199999999999999265e-06 -1.770000099999999854e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.350000000000000288e-05 -1.769998600000000089e+00 0.000000000000000000e+00 1.770000000000000018e+00
3.069999999999998728e-05 1.769998600000000089e+00 1.770000500000000088e+00 0.000000000000000000e+00
3.000000000000072921e-07 1.770000099999999854e+00 0.000000000000000000e+00 1.770000500000000088e+00
2.300000000000001696e-06 -1.770000099999999854e+00 0.000000000000000000e+00 1.770000500000000088e+00
1.000000000000024307e-06 -1.769998600000000089e+00 0.000000000000000000e+00 1.769999499999999948e+00
8.599999999999992199e-06 1.769998600000000089e+00 1.769999499999999948e+00 0.000000000000000000e+00
5.100000000000015545e-06 1.770000099999999854e+00 1.769998600000000089e+00 0.000000000000000000e+00
6.299999999999990503e-06 1.769999999999999574e+00 1.770001399999999947e+00 0.000000000000000000e+00
4.099999999999991238e-06 1.769999999999999574e+00 -1.770001399999999947e+00 0.000000000000000000e+00
6.499999999999995365e-06 1.769999999999999574e+00 1.770001399999999947e+00 0.000000000000000000e+00
1.010000000000002866e-05 -1.769999999999999574e+00 1.770000500000000088e+00 0.000000000000000000e+00
3.999999999999988808e-06 1.769999999999999574e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.899999999999991973e-06 0.000000000000000000e+00 -1.770000500000000088e+00 -1.769998600000000089e+00
2.229999999999999994e-05 1.770000500000000088e+00 1.770000500000000088e+00 0.000000000000000000e+00
2.099999999999996834e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.769999499999999948e+00
5.000000000000013115e-06 1.769999500000000836e+00 0.000000000000000000e+00 -1.770000500000000088e+00
3.000000000000072921e-07 -1.769999500000000836e+00 1.769998600000000977e+00 0.000000000000000000e+00
1.699999999999997954e-05 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000500000000088e+00
3.000000000000018711e-06 -1.770000500000000088e+00 1.770002400000000975e+00 0.000000000000000000e+00
4.299999999999996100e-06 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000000000000018e+00
1.229999999999997371e-05 0.000000000000000000e+00 1.769998600000000977e+00 -1.770000000000000018e+00
4.199999999999993669e-06 0.000000000000000000e+00 -1.769998600000000977e+00 -1.769999999999999574e+00
1.000000000000024307e-07 0.000000000000000000e+00 -1.770002399999999199e+00 1.769999999999999574e+00
3.400000000000028434e-06 0.000000000000000000e+00 -1.770000500000000088e+00 -1.769999999999999574e+00
6.499999999999995365e-06 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770000100000000742e+00
1.979999999999999339e-05 1.769999999999999574e+00 0.000000000000000000e+00 1.770000099999999854e+00
1.799999999999989542e-06 -1.769999999999999574e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.620000000000001430e-05 1.769999999999999574e+00 -1.770000500000000088e+00 0.000000000000000000e+00
4.399999999999998530e-06 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770000099999999854e+00
9.600000000000016506e-06 1.769999999999999574e+00 0.000000000000000000e+00 1.770000099999999854e+00
3.099999999999966931e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000099999999854e+00
1.399999999999979820e-06 1.770000500000000088e+00 1.770000500000000088e+00 0.000000000000000000e+00
9.000000000000001922e-06 1.769999500000000836e+00 1.770002399999999199e+00 0.000000000000000000e+00
1.610000000000001187e-05 0.000000000000000000e+00 1.769998600000000977e+00 -1.769998600000000977e+00
6.299999999999990503e-06 -1.769999500000000836e+00 1.770000100000000742e+00 0.000000000000000000e+00
8.100000000000034256e-06 1.769999500000000836e+00 1.769999999999999574e+00 0.000000000000000000e+00
4.499999999999946751e-06 0.000000000000000000e+00 1.769999999999999574e+00 1.769998600000000977e+00
2.000000000000048614e-06 -1.769999500000000836e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.230000000000002792e-05 0.000000000000000000e+00 1.770000499999998311e+00 -1.769998600000000977e+00
2.059999999999995862e-05 0.000000000000000000e+00 1.770000500000001864e+00 1.769998600000000977e+00
1.400000000000034030e-06 0.000000000000000000e+00 1.769999500000000836e+00 -1.769998600000000977e+00
4.399999999999998530e-06 0.000000000000000000e+00 1.769998600000000977e+00 -1.770002399999999199e+00
1.369999999999995353e-05 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.400000000000034030e-06 -1.770000500000000088e+00 -1.769998600000000977e+00 0.000000000000000000e+00
7.900000000000029395e-06 1.770000500000000088e+00 -1.769999500000000836e+00 0.000000000000000000e+00
1.809999999999995206e-05 1.770000500000000088e+00 1.769999500000000836e+00 0.000000000000000000e+00
5.000000000000013115e-06 -1.770000500000000088e+00 -1.769999500000000836e+00 0.000000000000000000e+00
1.179999999999996156e-05 1.770000500000000088e+00 0.000000000000000000e+00 -1.769998599999999200e+00
7.000000000000061728e-06 0.000000000000000000e+00 -1.770000500000001864e+00 -1.770000500000001864e+00
7.500000000000019672e-06 0.000000000000000000e+00 -1.770000500000001864e+00 1.770000500000000088e+00
3.299999999999917583e-06 1.769999500000000836e+00 -1.769999999999999574e+00 0.000000000000000000e+00
5.200000000000017976e-06 -1.769999500000000836e+00 -1.769999999999999574e+00 0.000000000000000000e+00
2.200000000000053475e-06 1.769999500000000836e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.689999999999992290e-05 -1.769999500000000836e+00 0.000000000000000000e+00 1.770000500000000088e+00
9.000000000000760864e-07 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000977e+00
4.999999999999579434e-07 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000499999998311e+00
5.400000000000001153e-05 -1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
2.039999999999995376e-05 0.000000000000000000e+00 -1.769999999999999574e+00 -1.770001399999998171e+00
4.820000000000008739e-05 0.000000000000000000e+00 -1.769999999999999574e+00 1.770001399999998171e+00
1.999999999999940194e-06 0.000000000000000000e+00 -1.770000100000000742e+00 1.770000500000000088e+00
1.099999999999972528e-06 1.770000500000000088e+00 1.770000100000000742e+00 0.000000000000000000e+00
9.800000000000021368e-06 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.259999999999998101e-05 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770001399999998171e+00
