# t dx dy dz
1.710999999999999985e-09 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770000500000000088e+00
2.022000000000000255e-09 1.769999499999999948e+00 0.000000000000000000e+00 -1.770001399999999947e+00
6.699999999999995475e-10 -1.769999499999999948e+00 0.000000000000000000e+00 1.770001399999999947e+00
2.696000000000000616e-09 1.769999499999999948e+00 0.000000000000000000e+00 1.770000500000000088e+00
4.149999999999999111e-10 1.769998600000000089e+00 0.000000000000000000e+00 -1.770000500000000088e+00
6.199999999999916551e-11 -1.769998600000000089e+00 0.000000000000000000e+00 -1.770001399999999947e+00
4.430000000000010552e-10 1.769998600000000089e+00 0.000000000000000000e+00 -1.769998600000000089e+00
5.299999999999987902e-10 -1.769998600000000089e+00 -1.770000000000000018e+00 0.000000000000000000e+00
2.591000000000001496e-09 -1.769999499999999948e+00 1.770000000000000018e+00 0.000000000000000000e+00
2.399999999999991712e-10 0.000000000000000000e+00 -1.770000000000000018e+00 1.769998600000000089e+00
2.520000000000000397e-09 0.000000000000000000e+00 -1.770000000000000018e+00 -1.769998600000000089e+00
1.459999999999999508e-09 1.769999499999999948e+00 0.000000000000000000e+00 -1.769999499999999948e+00
8.500000000000009939e-10 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770000500000000088e+00
6.699999999999987203e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
3.100000000000007907e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.769999999999999574e+00
7.599999999999982027e-10 1.769999499999999948e+00 0.000000000000000000e+00 -1.769999999999999574e+00
9.800000000000028197e-10 1.769998600000000089e+00 -1.770000099999999854e+00 0.000000000000000000e+00
1.329999999999999336e-09 0.000000000000000000e+00 -1.769998600000000089e+00 1.769999999999999574e+00
5.400000000000002032e-10 0.000000000000000000e+00 1.769998600000000089e+00 -1.769999999999999574e+00
5.900000000000006509e-10 1.770001399999999947e+00 1.770000099999999854e+00 0.000000000000000000e+00
4.399999999999993078e-10 -1.770001399999999947e+00 -1.770000099999999854e+00 0.000000000000000000e+00
5.099999999999992728e-10 -1.769998600000000089e+00 0.000000000000000000e+00 -1.769999999999999574e+00
1.399999999999999301e-10 1.769998600000000089e+00 0.000000000000000000e+00 -1.770000099999998966e+00
5.999999999999855203e-11 -1.769998600000000089e+00 -1.769998600000000089e+00 0.000000000000000000e+00
1.050000000000002785e-09 0.000000000000000000e+00 -1.770002400000000087e+00 1.770000100000000742e+00
1.559999999999998749e-09 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000100000000742e+00
4.399999999999993078e-10 1.769998600000000089e+00 0.000000000000000000e+00 -1.769998600000000977e+00
2.200000000000013082e-10 -1.769998600000000089e+00 -1.769998599999999200e+00 0.000000000000000000e+00
2.370000000000000708e-09 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770002399999999199e+00
4.699999999999969294e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000001864e+00
2.400000000000008256e-10 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000001864e+00
4.400000000000003004e-09 1.769999499999999948e+00 1.769998600000000977e+00 0.000000000000000000e+00
1.799999999999989648e-10 1.769998600000000089e+00 -1.769998600000000977e+00 0.000000000000000000e+00
9.599999999999966849e-10 -1.769998600000000089e+00 0.000000000000000000e+00 -1.770000500000001864e+00
3.199999999999988950e-10 1.769998600000000089e+00 1.769998600000000977e+00 0.000000000000000000e+00
1.900000000000036866e-10 -1.769998600000000089e+00 0.000000000000000000e+00 -1.769998600000000977e+00
4.800000000000016512e-10 -1.769999499999999948e+00 0.000000000000000000e+00 -1.770000500000001864e+00
5.200000000000006859e-10 -1.770000500000000088e+00 -1.769998600000000977e+00 0.000000000000000000e+00
1.829999999999997196e-09 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000001864e+00
4.040000000000001765e-09 -1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000977e+00
1.180000000000001302e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000001864e+00
1.099999999999989998e-10 1.770000500000000088e+00 0.000000000000000000e+00 1.770002399999999199e+00
1.710000000000000092e-09 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770002399999999199e+00
