step time ezz temp pe pxx pyy szz vol
0 0 0 1200 -5929.27103591174 14974.4180099975 14351.5430861143 -1.48285248639961 15432.9517033154
10 0.05 0 1045.77793917543 -5901.93352104914 22878.7242280938 22027.0636607783 -2.27823936967137 15433.0522331743
20 0.1 0 667.197087180203 -5834.80257735416 43248.0747244246 42487.6133626233 -4.35617538794941 15433.449494521
30 0.15 0 341.6543533803 -5777.07494813303 60740.8922641978 59729.4546244092 -6.14082510396791 15434.3825992836
40 0.2 0 306.642012380931 -5770.89871602764 60973.9571427169 59732.2960678848 -6.20696939371704 15436.0533344507
50 0.25 0 452.875050762475 -5796.82029986042 50095.0998609465 48878.5593618318 -5.16641631265917 15438.470017025
60 0.3 0 564.077807034933 -5816.44120092678 42891.3581751773 41362.4777980267 -4.45399877808984 15441.5118965763
70 0.35 0 575.505338137966 -5818.32132280765 43262.471933013 41154.6120282136 -4.47022268496377 15445.0893769209
80 0.4 0 543.611906203963 -5812.51779587035 46021.994163836 43487.7294291015 -4.76643161195797 15449.1966593064
90 0.45 0 551.871316582237 -5813.83884103486 45716.6958694589 43270.1045119438 -4.78217055383255 15453.8599205017
100 0.5 0 617.007691572756 -5825.21310037674 41419.2096857437 39833.8714649522 -4.35903080378118 15459.074777038
110 0.55 0 684.431686856055 -5836.93245259047 36405.3632614274 36161.3720147459 -3.84864537741684 15464.7929717952
120 0.6 0 699.413069172867 -5839.31504838929 34150.6815306867 34855.1760215169 -3.63641918994817 15470.9585536763
130 0.65 0 652.95042927202 -5830.81641414505 35726.3535254411 36297.6067910825 -3.75171977122736 15477.5466214445
140 0.7 0 585.339542574611 -5818.62129976253 38705.1067047867 38924.9143715479 -3.99068883823824 15484.5709547724
150 0.75 0 555.304188813449 -5813.13849263359 39283.6645263446 39510.1647591767 -4.07295797865935 15492.0598833323
160 0.8 0 583.613004221899 -5818.00653556138 36530.1037417154 36481.8822496074 -3.83871302391175 15500.0183183291
170 0.85 0 635.183078843505 -5826.9627204613 32934.8541136498 32073.2513407456 -3.42810837008332 15508.412230908
180 0.9 0 662.236830283705 -5831.5419412152 30977.9604510941 29541.9549849544 -3.11182223016448 15517.1914353244
190 0.95 0 646.183790588703 -5828.48485292231 31500.4299952546 29697.0436396361 -3.04507145113532 15526.3225559079
200 1 0 608.394338593977 -5821.61203849836 33056.1125985451 31254.3017673433 -3.14507097637372 15535.8021273036
210 1.05 0 587.969355483517 -5817.85710904989 32870.0833306362 31834.7955757075 -3.17153368016607 15545.6422999133
220 1.1 0 601.450763985086 -5820.12213612527 30279.2980944917 30302.7501351245 -2.99214183974395 15555.8420732888
230 1.15 0 629.285190858262 -5824.91211647942 27190.6021291208 27682.6597506798 -2.68425822049512 15566.374873022
240 1.2 0 642.87438167669 -5827.15495138984 25156.0545293535 25674.5313222984 -2.39690561105723 15577.2020309925
250 1.25 0 632.830961723943 -5825.2036409496 24500.821997161 24878.4510555558 -2.24156973611397 15588.2917193216
260 1.3 0 611.125752773816 -5821.19744286719 24781.0851078166 24762.0731462052 -2.19757212667863 15599.6275090773
270 1.35 0 598.928816968566 -5818.89035242617 24319.0868382764 24105.9515093645 -2.15317900983427 15611.2034506323
280 1.4 0 608.003697782401 -5820.34768025956 21779.0453122558 21713.7830068325 -1.98524644108328 15623.0078536781
290 1.45 0 625.411135797237 -5823.25608118398 18408.0737042373 18597.886201355 -1.74308574934856 15635.0097850078
300 1.5 0 629.116812740274 -5823.70907566979 16365.2279986482 16521.3324619603 -1.59548785093385 15647.1695460862
310 1.55 0 617.544338703994 -5821.44551666548 15796.0887021133 15255.2474486782 -1.54206633045106 15659.4593714772
320 1.6 0 607.036550024248 -5819.36914691021 14881.9897484763 13726.6608403124 -1.43652550334574 15671.8636871997
330 1.65 0 606.82022547941 -5819.10540719265 12589.6868416246 11699.8282495331 -1.22362763525074 15684.3630438982
340 1.7 0 612.684363463551 -5819.89533099299 9657.00254296992 9428.85883982503 -0.977042967033174 15696.9266178832
350 1.75 0 620.033692884246 -5820.92101282726 7253.31321586542 7445.43590676097 -0.786313615119178 15709.5186932106
360 1.8 0 624.686492827011 -5821.44998980648 5342.17498756998 6450.28385935928 -0.694897883852031 15722.1090226735
370 1.85 0 624.584586944783 -5821.12286974645 3690.40725135771 6216.84347655063 -0.675223631681069 15734.6776017659
380 1.9 0 624.884966612234 -5820.86196468985 2396.36303005183 5547.60318899542 -0.621495119031418 15747.2115202622
390 1.95 0 624.265617744637 -5820.42598595566 1369.53822078197 4038.32216464051 -0.47691471778026 15759.6965886238
400 2 0 617.722320326164 -5818.92816434342 492.916946058878 2649.40523609184 -0.318158240799081 15772.1133895907
410 2.05 0 609.659943972016 -5817.15407322145 -390.813315061348 1714.58907657549 -0.183216365409281 15784.4428326822
420 2.1 0 605.819919077664 -5816.12116265427 -1294.39193877405 691.667073826464 -0.0310281133004369 15796.6684158298
430 2.15 0 608.257714613679 -5816.19088933741 -2136.60933924947 -592.556739595377 0.146306639203138 15808.77303854
440 2.2 0 613.387864975415 -5816.72171329983 -3242.43807376625 -2301.17646729418 0.353454484850954 15820.737704707
450 2.25 0 620.848393661996 -5817.64708209037 -5033.15745256764 -4807.44031959955 0.593587154747907 15832.5392412158
460 2.3 0 630.200305611958 -5818.88450278759 -7317.88982039893 -7742.87261946862 0.844600050229961 15844.147428617
470 2.35 0 631.13701145437 -5818.61235022839 -8910.66761337837 -9948.29261074109 1.01178399568471 15855.5289838689
480 2.4 0 620.871290981687 -5816.34916468934 -9090.6068363021 -10887.9447248744 1.06682219441602 15866.660426465
490 2.45 0 610.743044123203 -5814.11528748518 -9049.76593662217 -11561.1565622459 1.12551473494481 15877.533411528
500 2.5 0 612.243740173167 -5813.94248179482 -10282.865727094 -13016.9442407909 1.30294050955026 15888.1417096592
510 2.55 0 622.843418704378 -5815.36965420567 -12687.0103545747 -14892.6311055122 1.54117387019194 15898.4670499552
520 2.6 0 631.850379824946 -5816.49441071129 -15226.9402898987 -16528.3224196153 1.71357771154948 15908.4824704096
530 2.65 0 635.210763501167 -5816.61022032859 -16801.9590239396 -17673.8134989457 1.78885139403971 15918.1643004839
540 2.7 0 629.351019894398 -5815.09067293792 -17370.5332046059 -18434.7661587698 1.78584607979528 15927.4993678383
550 2.75 0 616.221010561653 -5812.29099107069 -17679.6120473765 -18957.9853890859 1.73439012217604 15936.4840748895
560 2.8 0 605.09486496258 -5809.85781055359 -18178.3333049482 -19064.2132207196 1.68935047093971 15945.1196392536
570 2.85 0 600.29165862852 -5808.55350376566 -18721.8752278702 -18985.6818185446 1.6976639941653 15953.4083146477
580 2.9 0 603.257103686909 -5808.62539616987 -19469.9508964155 -19344.9043598231 1.80048180960778 15961.3504209787
590 2.95 0 610.456867957428 -5809.44245199753 -20719.3858049833 -20101.1545478806 1.99508590673909 15968.9397154201
600 3 0 617.461799862488 -5810.21787481803 -22165.005381687 -20983.5119833758 2.22378379686889 15976.1626673459
610 3.05 0 625.836359327431 -5811.23080366769 -23250.6591630597 -22114.1344139598 2.43000270920247 15983.0029930745
620 3.1 0 634.111555392308 -5812.22147662144 -23967.5922184486 -23347.4113615422 2.57141545124214 15989.4460070901
630 3.15 0 637.906364874958 -5812.41827287492 -24516.6523777274 -24363.3354235622 2.62780449978189 15995.4813561839
640 3.2 0 637.18010142831 -5811.81951752747 -25239.9312333259 -25447.1358692856 2.64547234759261 16001.1038037392
650 3.25 0 635.470755264569 -5811.05077008331 -25888.4869528176 -26466.77602118 2.65705847104111 16006.3094473223
660 3.3 0 633.031598123169 -5810.16147798047 -26398.0464671118 -27058.3030734422 2.67130321430289 16011.0953879705
670 3.35 0 628.982218942291 -5808.99479222729 -26435.760175381 -27197.9289394646 2.66779860720521 16015.4614288736
680 3.4 0 624.386740823273 -5807.74008156883 -25912.5158677483 -27026.9701811888 2.60367086309113 16019.4123033826
690 3.45 0 622.122806557544 -5806.90916116106 -25408.0006778464 -26873.9136831143 2.52326666377527 16022.9585642321
700 3.5 0 623.022345209317 -5806.6455062221 -25069.1754498615 -26867.683312609 2.48522451239585 16026.1115466379
710 3.55 0 625.910746190339 -5806.738800066 -25029.4641260999 -27294.291608781 2.50241886984445 16028.8792616073
720 3.6 0 630.875045187946 -5807.20359953439 -25593.1970320358 -28344.9769539782 2.56093846910078 16031.2638710615
730 3.65 0 635.518538346357 -5807.61338058695 -26219.0558104752 -29358.2968794107 2.61008660399092 16033.2610361715
740 3.7 0 634.961001142674 -5807.10585011944 -26127.8771811521 -29710.8550030382 2.61485889381395 16034.866797695
750 3.75 0 630.306072586841 -5805.88116131338 -26007.8379064955 -29647.01756642 2.59385358611423 16036.0842616291
760 3.8 0 627.718411852924 -5805.03139132885 -27066.1670673188 -29341.0523604493 2.59973205927648 16036.9193524355
770 3.85 0 630.05755904233 -5805.06158195699 -29054.2543370952 -28769.0530737024 2.66125106285088 16037.3732069349
780 3.9 0 634.67575346353 -5805.50007796197 -30539.1822492441 -28098.4927521907 2.74641106937005 16037.4421860884
790 3.95 0 640.339802968029 -5806.12854061931 -30947.676632132 -27897.0770994327 2.80405943776009 16037.1238246726
800 4 0 646.849846022003 -5806.90928535701 -30672.5331827344 -28167.0921633317 2.79886379470561 16036.4194169439
810 4.05 0 648.642743120898 -5806.86055540891 -29874.0105876428 -28165.5305656973 2.75977896233736 16035.3341641391
820 4.1 0 643.710042619884 -5805.62654801068 -28834.2629452357 -27506.3928704488 2.72763061181281 16033.8781154746
830 4.15 0 639.722235350702 -5804.56979320186 -27868.1474186927 -26759.595880414 2.69083553047288 16032.0646512605
840 4.2 0 638.313920301585 -5803.9784332576 -27009.0603126996 -26245.6398400782 2.63218640921242 16029.9075140316
850 4.25 0 636.596396192066 -5803.33774479296 -26078.4465754772 -25648.1721219629 2.55379612732769 16027.4200046873
860 4.3 0 634.963987428546 -5802.71459593074 -24813.3185902533 -24863.287312774 2.46628319746092 16024.6167670577
870 4.35 0 636.927362510391 -5802.7303462582 -23649.8386468738 -24522.9534169579 2.39564145225782 16021.5142401253
880 4.4 0 645.631825918277 -5803.94324734948 -23112.737407736 -24880.7177940894 2.3623070163598 16018.1256926723
890 4.45 0 654.206699152351 -5805.13209765968 -23274.7701230749 -25480.253235554 2.35403299289414 16014.4571797985
900 4.5 0 654.865161373065 -5804.92114122961 -23528.8087983265 -25739.9367144923 2.32194645574591 16010.509836474
910 4.55 0 648.777072359908 -5803.51941787623 -23408.3494080995 -25137.6790786408 2.24629719705917 16006.286757293
920 4.6 0 640.100993648749 -5801.66665666964 -22625.1677115374 -23491.9139583706 2.14780872621367 16001.7981481114
930 4.65 0 636.120075466817 -5800.64818567954 -21504.7790361827 -21153.5994427266 2.10277425866508 15997.0621163464
940 4.7 0 643.424339522577 -5801.63060894294 -21047.7829835884 -19095.0428419051 2.15988849327983 15992.0983195193
950 4.75 0 662.71238350833 -5804.73073846638 -21491.4332176188 -18389.5078779604 2.26005391196145 15986.9181189841
960 4.8 0 686.327345063433 -5808.59080246893 -22117.2094822572 -18939.477914104 2.334771870215 15981.5215531617
970 4.85 0 699.137520153243 -5810.53037772644 -22104.4638035164 -19212.5828803381 2.34037465196282 15975.9039419693
980 4.9 0 692.211047176218 -5808.97459547722 -21015.4069172492 -18266.3165336202 2.21071822771418 15970.0676294953
990 4.95 0 672.943600855488 -5805.24006810067 -19140.4259370663 -16787.4504426413 1.96212631760974 15964.0299695319
1000 5 0 658.950336072577 -5802.44472810223 -17320.1168634046 -15569.9502465398 1.69519105813191 15957.8187343414
1010 5.05 0 658.884621189602 -5802.11859411335 -16199.6082493671 -15067.2075667896 1.4847634440019 15951.4609596431
1020 5.1 0 667.74063904003 -5803.36708409305 -15582.4237416777 -14904.7017329451 1.34049589606026 15944.9754929556
1030 5.15 0 675.739403146249 -5804.45506987254 -14908.5582472264 -14222.4764507003 1.25923249826095 15938.3746131994
1040 5.2 0 680.37199651123 -5804.94145359299 -14069.6827938671 -13035.4623710026 1.21172069162844 15931.66979645
1050 5.25 0 682.813543068933 -5805.0358715496 -13515.9103766052 -11701.5536585514 1.16138656153215 15924.8735028526
1060 5.3 0 681.668678827447 -5804.49329762829 -12820.806649089 -10348.2965459204 1.09547660669215 15917.9979682107
1070 5.35 0 677.579418644994 -5803.42637618449 -11487.0376078135 -9311.43163222385 1.02331535797539 15911.0564936423
1080 5.4 0 673.233558482131 -5802.31368791898 -9679.75160760016 -8702.08977219455 0.944005188912997 15904.0637314403
1090 5.45 0 671.455129918632 -5801.65141504833 -7725.44534948337 -8060.78550592424 0.849698155116969 15897.0348916265
1100 5.5 0 675.322989597655 -5801.9841690307 -6041.3523002787 -7228.33323454165 0.75131677877863 15889.9861736146
1110 5.55 0 685.988037719493 -5803.51353172382 -5191.22630206352 -6378.07872096801 0.696154065000875 15882.9330178766
1120 5.6 0 698.177210253749 -5805.30367757798 -5031.32817396566 -5634.06640560134 0.681681584469269 15875.8856353413
1130 5.65 0 704.626868433141 -5806.07197810128 -4763.80696285675 -4741.34844530417 0.629215735489927 15868.8494974014
1140 5.7 0 703.274142922283 -5805.4556232903 -4119.46406985295 -3316.25836734865 0.464582287524478 15861.8326301234
1150 5.75 0 693.541525052748 -5803.35147628695 -3291.96083328374 -1529.32150095169 0.198240221426611 15854.8511591425
1160 5.8 0 681.735637487889 -5800.87722277822 -2416.07778777146 -72.7737673876996 -0.0690909644229558 15847.9272794163
1170 5.85 0 679.01781721311 -5800.01427638597 -1957.57080359158 712.237964103948 -0.23713220875381 15841.0815885898
1180 5.9 0 682.81488783723 -5800.29979855915 -1690.85349357497 1094.33139364111 -0.324398296526902 15834.3262474318
1190 5.95 0 687.457612034481 -5800.73299580711 -1031.78660057915 1490.15866919788 -0.421141931015478 15827.6675842156
1200 6 0 695.493831535449 -5801.76011337573 -158.912005586354 2010.34137887196 -0.515628296269092 15821.1131556105
1210 6.05 0 702.839470455922 -5802.65845723555 931.718528322557 2905.30773386016 -0.595740308021078 15814.6718582241
1220 6.1 0 703.339664404024 -5802.33592546561 2592.66018159143 4119.91168353581 -0.679455399652703 15808.3546404321
1230 6.15 0 702.894217036011 -5801.84278190536 4185.00286585738 5031.18659550945 -0.731223392951629 15802.1753834577
1240 6.2 0 710.677465204875 -5802.80575602175 5035.34368991718 5365.95126584553 -0.738182403245236 15796.1450009863
1250 6.25 0 723.494188262011 -5804.65715596358 5270.91979669718 5457.36867786404 -0.744101548519932 15790.2672425869
1260 6.3 0 729.845459453575 -5805.35954749079 5750.05588886604 6035.64977997348 -0.787523518188997 15784.5424929211
1270 6.35 0 726.204452533036 -5804.28889488975 6900.90176159894 7201.09722686412 -0.886012850457944 15778.975441118
1280 6.4 0 717.817315924434 -5802.3785376063 8421.54765217521 8443.28945318086 -1.0177552829274 15773.5778457963
1290 6.45 0 712.414420888443 -5801.00113305315 9721.46934021335 9747.88253096513 -1.11241493134202 15768.3646225417
1300 6.5 0 712.294635927171 -5800.55965387212 10166.2918203765 11101.6581706092 -1.16523490795483 15763.3483772248
1310 6.55 0 713.779332759677 -5800.39880830084 10393.5024259986 12280.3102923451 -1.2316659354421 15758.53682735
