# time Ni NiV
0.000000000000000000e+00 2.416909255480814546e-13 2.960340934553084170e-13
3.137999999999999857e-13 1.596706970377566098e-05 4.782456217924352496e-07
3.484000000000000099e-13 3.309457180818673616e-05 1.638681247768520329e-06
3.529000000000000008e-12 4.172187156633171574e-05 3.280551047259901012e-06
4.309000000000000319e-12 4.948332369297631322e-05 5.394509685572916209e-06
4.620000000000000105e-12 5.363595382217317150e-05 7.957692985112781932e-06
5.130999999999999846e-12 4.948337728417682806e-05 5.394510196189564185e-06
5.690000000000000190e-12 5.453832886235044969e-05 7.992972323509785125e-06
6.103999999999999840e-12 5.837921289139785423e-05 1.137333482655172755e-05
6.542000000000000195e-12 5.453836589882444857e-05 7.992873612600424966e-06
6.544000000000000389e-12 5.837594776644411827e-05 1.137227877458700466e-05
6.944999999999999993e-12 6.250070580454812239e-05 1.635100799489733973e-05
7.940999999999999384e-12 5.837593622546529977e-05 1.137224244399317075e-05
7.947999999999999657e-12 6.249710000398776507e-05 1.634898522297735876e-05
8.534999999999999478e-12 5.837600115442124257e-05 1.137224244399317075e-05
8.708000000000000457e-12 5.755042989159274490e-05 9.016216080072872845e-06
8.935999999999999890e-12 5.254599868998102035e-05 6.532837736764505718e-06
9.077999999999999891e-12 5.754681754237576463e-05 9.014470978715541472e-06
9.257999999999999527e-12 5.254598309917610103e-05 6.532837736764505718e-06
9.705000000000000349e-12 5.753948962093598441e-05 9.010587631731328554e-06
1.022999999999999983e-11 5.254592192981237124e-05 6.532837736764505718e-06
1.082999999999999970e-11 5.753404122178211336e-05 9.006321081115735392e-06
1.098000000000000047e-11 5.947903693471204766e-05 1.183992300236939968e-05
1.189000000000000043e-11 5.700551953390020838e-05 9.136718637620950395e-06
1.269000000000000025e-11 5.050841616030416625e-05 6.545379041708874818e-06
1.285999999999999973e-11 4.426650039211135198e-05 4.428168546472111865e-06
1.364999999999999939e-11 5.050889168099349222e-05 6.542095416912894740e-06
1.370000000000000019e-11 4.426990250607827924e-05 4.426710847439600326e-06
1.445999999999999937e-11 5.070189380118827566e-05 5.829118268606428585e-06
1.468999999999999981e-11 4.426990178572780998e-05 4.426797844958831055e-06
1.475999999999999931e-11 5.069526503294448578e-05 5.825579605835345792e-06
1.528000000000000113e-11 2.725500297749623192e-03 6.372828959716410209e-06
1.548000000000000109e-11 2.816592320122204493e-03 3.693693023437046227e-06
1.735999999999999873e-11 5.380857361062027673e-03 4.687194770589438446e-06
1.770000000000000092e-11 5.517016657537788561e-03 5.097252913592444560e-06
1.804999999999999842e-11 5.381280182480863324e-03 4.078525990586594502e-06
1.877999999999999874e-11 5.296035571756571060e-03 3.015603806988321874e-06
1.972999999999999933e-11 5.299085162363837039e-03 2.016011385803042668e-06
1.990999999999999897e-11 5.301878529580208999e-03 1.470633153371056583e-06
2.005000000000000120e-11 5.294990704400562471e-03 1.968251836442999557e-06
2.025999999999999970e-11 5.297743905052762492e-03 4.615250459041885417e-06
2.059000000000000011e-11 5.304311606048224548e-03 1.058114631462588226e-05
2.136000000000000107e-11 5.310788943196666917e-03 2.351319465625552752e-05
2.178000000000000130e-11 5.315460008224925231e-03 3.628695797522025286e-05
2.296999999999999926e-11 5.313008574200765201e-03 2.277899309921027634e-05
2.369999999999999958e-11 5.305794676542789634e-03 1.083368950702243227e-05
2.403000000000000000e-11 7.962526436346210185e-03 4.851453819651234854e-06
2.407999999999999918e-11 1.081201957508362912e-02 3.071491799485871808e-06
2.465000000000000018e-11 1.063305078765560720e-02 1.683852026996347410e-06
2.496000000000000027e-11 1.059557406136976340e-02 3.959769974595397146e-07
2.536000000000000018e-11 1.063241507375021176e-02 1.458813608754387802e-06
2.551999999999999950e-11 1.067042452449185747e-02 4.266074770917176033e-06
2.624000000000000128e-11 1.069731912708108031e-02 9.744040374396355019e-06
2.797999999999999993e-11 1.067029155460849643e-02 1.436151998954625074e-05
2.800000000000000024e-11 1.076000401557735894e-02 1.039084449228173135e-05
2.842999999999999902e-11 1.081837913912864733e-02 5.766410538356133596e-06
2.918999999999999820e-11 1.070223541226256701e-02 1.039258485385270324e-05
3.022000000000000007e-11 1.066504401413954049e-02 9.935867170908479413e-06
3.071000000000000304e-11 1.063486440515062741e-02 1.762777167492881691e-05
3.169000000000000249e-11 1.062672427317552272e-02 2.155235782944770595e-05
3.224000000000000318e-11 1.321309589921682709e-02 1.415067358145308267e-05
3.250999999999999940e-11 1.332711417858502799e-02 2.027481847510022141e-05
3.413999999999999791e-11 1.325212348168716692e-02 2.518958520168376500e-05
3.628000000000000293e-11 1.326843816270974891e-02 2.444804972897193085e-05
3.711999999999999693e-11 1.326879326254048509e-02 2.105334809283060819e-05
3.774999999999999889e-11 1.328731335186880691e-02 1.634808732291233896e-05
3.981000000000000263e-11 1.332103438475996764e-02 1.115453326132206305e-05
3.984999999999999681e-11 1.332191173998439719e-02 6.031579986694572963e-06
4.000999999999999935e-11 1.331009611994079904e-02 2.243669758623932088e-06
4.021999999999999785e-11 1.323101587673978542e-02 6.587984054016332526e-07
4.076000000000000323e-11 1.325599071916651502e-02 1.421879188436747754e-06
4.163999999999999786e-11 1.322262620016560405e-02 7.691667730957443081e-07
4.185000000000000282e-11 1.329400740616197389e-02 1.367283657810364814e-06
4.294000000000000242e-11 1.323969716408967059e-02 7.892334370921161639e-07
4.360999999999999856e-11 1.329400731365866506e-02 1.367253868530938853e-06
4.400000000000000315e-11 1.322250207164143120e-02 8.354408463195493404e-07
4.465000000000000220e-11 1.322146755449183503e-02 1.647277635636814790e-06
4.629000000000000248e-11 1.323477653764964200e-02 3.646025318362274987e-07
4.681999999999999962e-11 1.330145464421437877e-02 1.190608957822620048e-06
4.786999999999999858e-11 1.323017642088445030e-02 8.140924768877135982e-07
4.794999999999999985e-11 1.325621972181186339e-02 1.439033818777193991e-06
4.801999999999999935e-11 1.330918892650449770e-02 3.658765879767767623e-06
4.833999999999999799e-11 1.325620928042781088e-02 1.439033818777193991e-06
4.898000000000000172e-11 1.330918884868728842e-02 3.658765879767767623e-06
5.073000000000000214e-11 1.593752868483310978e-02 1.978381739125173172e-06
5.193000000000000188e-11 1.590327284526726545e-02 1.462174620259030934e-06
5.215000000000000215e-11 1.588488134154384876e-02 2.661759828663244206e-06
5.223999999999999874e-11 1.587814085142809362e-02 2.382748900655464169e-06
5.334000000000000011e-11 1.594255714290061104e-02 1.913464910092463764e-06
5.431999999999999957e-11 1.587807597312848942e-02 2.377718225963156988e-06
5.583999999999999794e-11 1.588435564900651104e-02 3.367893429628622288e-06
5.728000000000000150e-11 1.582636027171054754e-02 5.516157521872239143e-06
5.765000000000000255e-11 1.588435618382347606e-02 3.367893429628622288e-06
5.779999999999999686e-11 1.582340732518887350e-02 5.599230101041648962e-06
5.815000000000000082e-11 1.579461936160897473e-02 7.832310908631982008e-06
