# bin_edges hist err
5.907837911587943396e-08 7.811716595061270141e+01 1.792130695444826927e+01
1.930697728883249708e-07 1.849372938677117304e+02 1.525337091396061417e+01
3.490254878959579243e-07 5.560464672311290997e+02 1.967150991989263886e+01
6.309573444801929638e-07 6.648348657700664717e+02 1.599807093798587410e+01
1.140624923851320228e-06 8.311456639798514061e+02 1.330386618364608253e+01
2.061986009502219260e-06 3.079224250262561782e+02 6.022662500401740893e+00
3.727593720314938057e-06 1.174540918759946862e+03 8.748437926242500495e+00
6.738627168030940877e-06 9.170313835918319683e+02 5.749328316375369674e+00
1.218187912010114744e-05 8.166288111327982051e+02 4.035208045977058511e+00
2.202201949987373474e-05 7.037840803603290851e+02 2.786133182516058238e+00
3.981071705534969458e-05 6.930512837042897445e+02 2.056332837679878178e+00
7.196856730011514085e-05 6.367345595408231702e+02 1.465947804208840077e+00
1.301025216910830151e-04 5.840738060111405048e+02 1.044243384220601811e+00
2.351952635070956471e-04 5.368050841182503063e+02 7.445686549023410317e-01
4.251786303382885782e-04 4.725159173197722566e+02 5.195570375620544024e-01
7.686246100397730154e-04 3.175738277581725129e+02 3.167932604297622468e-01
1.389495494373136101e-03 1.474938712416835926e+02 1.605717499996799913e-01
2.511886431509576835e-03 5.271394460922219594e+01 7.139593453380879695e-02
4.540909610972469757e-03 1.591402955247157358e+01 2.917624359191187816e-02
8.208914159638244779e-03 4.382274632708767825e+00 1.138721873452758389e-02
1.483981788967563172e-02 1.205135505135319418e+00 4.441343667250043786e-03
2.682695795279721809e-02 3.276986133279929936e-01 1.722512222535494851e-03
4.849693428528190769e-02 8.092724714183560653e-02 6.366503256928688313e-04
8.767123872968668463e-02 1.759569475216098133e-02 2.207930317599633371e-04
1.584893192461110933e-01 4.516495535288731454e-03 8.319773772790588716e-05
2.865120269663776198e-01 2.746778266665742506e-04 1.525987925925412390e-05
5.179474679231201861e-01 7.221982902863372444e-04 1.840331651527434077e-05
9.363292088239397737e-01 1.862590237006283536e-04 6.951125027669563954e-06
1.692666615037872635e+00 1.147995029851043784e-06 4.058775351880630035e-07
