# event_id	barrier
7.591000000000000000e+04 8.530476000000000170e-01
1.750350000000000000e+05 6.925002199999999997e-01
5.464320000000000000e+05 6.458146700000000351e-01
3.946580000000000000e+05 4.896957800000000249e-01
7.408800000000000000e+05 7.785787299999999966e-01
2.006950000000000000e+05 7.623675300000000155e-01
8.467710000000000000e+05 1.242709349999999935e+00
1.201923000000000000e+06 1.169619210000000020e+00
6.605400000000000000e+05 1.571286299999999914e+00
1.126751000000000000e+06 1.294327760000000049e+00
4.784580000000000000e+05 1.166251139999999964e+00
4.554230000000000000e+05 1.020617639999999993e+00
8.826000000000000000e+05 3.549558899999999961e-01
7.642400000000000000e+05 3.948779499999999776e-01
1.918400000000000000e+05 1.504302009999999967e+00
6.777390000000000000e+05 1.660731079999999915e+00
8.828470000000000000e+05 7.158997499999999459e-01
1.186713000000000000e+06 6.956657899999999506e-01
1.096847000000000000e+06 7.036869199999999935e-01
7.399680000000000000e+05 6.888100499999999515e-01
1.214275000000000000e+06 9.554444300000000112e-01
1.084196000000000000e+06 9.217648800000000087e-01
5.547370000000000000e+05 8.321745400000000181e-01
1.233523000000000000e+06 9.351361400000000046e-01
4.985470000000000000e+05 1.033590809999999971e+00
4.677050000000000000e+05 1.034357839999999973e+00
5.284630000000000000e+05 1.749970379999999937e+00
1.221841000000000000e+06 1.906446099999999921e+00
4.452100000000000000e+05 9.785760500000000306e-01
4.509300000000000000e+05 9.468441899999999745e-01
3.608340000000000000e+05 1.220290960000000036e+00
9.840310000000000000e+05 1.261716379999999971e+00
3.167090000000000000e+05 4.013260699999999792e-01
5.134100000000000000e+04 3.604140699999999753e-01
8.719250000000000000e+05 7.793808899999999928e-01
1.184409000000000000e+06 1.213308690000000079e+00
5.014200000000000000e+05 1.085038170000000024e+00
7.990920000000000000e+05 8.323067899999999630e-01
1.189726000000000000e+06 7.812130400000000252e-01
1.151907000000000000e+06 7.572965600000000075e-01
3.258480000000000000e+05 7.769941900000000290e-01
9.868000000000000000e+05 8.101594300000000137e-01
1.154256000000000000e+06 6.885402299999999753e-01
6.544070000000000000e+05 7.394132599999999611e-01
1.118470000000000000e+06 6.323538499999999951e-01
5.464250000000000000e+05 1.285031789999999896e+00
1.730400000000000000e+05 1.350829559999999985e+00
1.752290000000000000e+05 6.660088899999999645e-01
1.216142000000000000e+06 6.054123300000000540e-01
1.883090000000000000e+05 1.390919540000000065e+00
1.002842000000000000e+06 1.206470899999999985e-01
6.383850000000000000e+05 9.198721199999999598e-01
1.044834000000000000e+06 8.969931399999999666e-01
1.295811000000000000e+06 1.182481310000000008e+00
1.121462000000000000e+06 1.137393990000000077e+00
9.148520000000000000e+05 1.405528839999999891e+00
2.218320000000000000e+05 1.489030670000000001e+00
1.163188000000000000e+06 3.406007099999999732e-01
1.665900000000000000e+05 3.343586499999999795e-01
2.526040000000000000e+05 8.874257599999999524e-01
1.200660000000000000e+06 7.741979300000000341e-01
1.040818000000000000e+06 7.226037100000000102e-01
6.864260000000000000e+05 6.995785700000000107e-01
8.243640000000000000e+05 1.321557400000000104e+00
1.068058000000000000e+06 1.456918359999999968e+00
1.231892000000000000e+06 1.988339799999999935e-01
9.177910000000000000e+05 4.883253100000000124e-01
1.200691000000000000e+06 6.978735099999999747e-01
7.585120000000000000e+05 7.121575599999999673e-01
1.051910000000000000e+05 1.030516879999999968e+00
1.117428000000000000e+06 7.478832199999999597e-01
9.592550000000000000e+05 1.016124620000000034e+00
7.436990000000000000e+05 9.027874999999999650e-01
7.847660000000000000e+05 1.698027650000000000e+00
1.136958000000000000e+06 4.649555899999999742e-01
2.664240000000000000e+05 1.954306740000000042e+00
2.172670000000000000e+05 2.003870229999999975e+00
4.806110000000000000e+05 1.258948119999999893e+00
4.197750000000000000e+05 1.275973859999999904e+00
3.355420000000000000e+05 4.901959699999999809e-01
1.080910000000000000e+05 5.001104600000000344e-01
1.265466000000000000e+06 1.018696159999999962e+00
1.163113000000000000e+06 9.792211199999999449e-01
5.369010000000000000e+05 9.396103599999999778e-01
1.070314000000000000e+06 4.368461299999999992e-01
9.630890000000000000e+05 9.031338700000000053e-01
2.114480000000000000e+05 7.774350100000000374e-01
2.937740000000000000e+05 7.610941500000000248e-01
2.077150000000000000e+05 7.856829699999999805e-01
1.204504000000000000e+06 3.286060100000000039e-01
1.082360000000000000e+06 3.346678900000000234e-01
1.227734000000000000e+06 9.425239800000000390e-01
4.358950000000000000e+05 9.151950199999999702e-01
2.707250000000000000e+05 1.376835899999999890e+00
1.057373000000000000e+06 1.307743909999999898e+00
2.729410000000000000e+05 6.638644000000000212e-01
9.122960000000000000e+05 5.968080900000000133e-01
1.032107000000000000e+06 1.069384169999999967e+00
9.866600000000000000e+05 1.136811510000000025e+00
1.169322000000000000e+06 8.696459600000000512e-01
5.035870000000000000e+05 8.211233799999999583e-01
1.136443000000000000e+06 1.115826159999999900e+00
1.063438000000000000e+06 9.098792399999999780e-01
1.291045000000000000e+06 1.879416339999999908e+00
7.399690000000000000e+05 8.115932500000000438e-01
1.096848000000000000e+06 8.247640099999999919e-01
1.062479000000000000e+06 4.026674220000000304e+00
1.045034000000000000e+06 3.615272959999999980e+00
9.200760000000000000e+05 7.098891800000000085e-01
1.142524000000000000e+06 3.975277500000000130e-01
2.342510000000000000e+05 9.921656800000000498e-01
5.998760000000000000e+05 9.480860399999999633e-01
9.177920000000000000e+05 4.918795200000000145e-01
1.231893000000000000e+06 2.022754200000000113e-01
7.673450000000000000e+05 6.240857600000000449e-01
6.249940000000000000e+05 2.175236000000000114e-01
4.523260000000000000e+05 7.423530600000000090e-01
4.458900000000000000e+05 3.206421400000000199e-01
9.286100000000000000e+05 5.047002000000000432e-01
4.586820000000000000e+05 2.719675500000000024e-01
5.865700000000000000e+05 7.426738999999999979e-01
1.258690000000000000e+05 3.119870299999999985e-01
7.126790000000000000e+05 1.058125379999999893e+00
1.567100000000000000e+05 8.525930600000000137e-01
1.034012000000000000e+06 5.484612199999999715e-01
7.544580000000000000e+05 3.969576300000000058e-01
1.233524000000000000e+06 1.179188239999999999e+00
5.547380000000000000e+05 1.167990080000000042e+00
7.154100000000000000e+04 6.514735099999999779e-01
4.100960000000000000e+05 4.832758400000000121e-01
7.274520000000000000e+05 6.177154599999999940e-01
1.169134000000000000e+06 6.983158400000000210e-01
7.154200000000000000e+04 4.908257999999999788e-01
4.100970000000000000e+05 3.224630399999999786e-01
5.685900000000000000e+05 1.299767679999999981e+00
4.069980000000000000e+05 9.783004400000000489e-01
2.515000000000000000e+05 4.035639799999999888e-01
5.661600000000000000e+05 5.549364199999999858e-01
5.164500000000000000e+04 1.306204259999999895e+00
6.182390000000000000e+05 1.300419290000000005e+00
1.281345000000000000e+06 6.477851399999999815e-01
1.247175000000000000e+06 6.712751300000000532e-01
1.250160000000000000e+05 8.804992600000000058e-01
8.501500000000000000e+04 8.001897900000000119e-01
7.117190000000000000e+05 3.471928500000000195e+00
2.482300000000000000e+04 2.088144500000000126e-01
1.234370000000000000e+06 1.517501699999999898e-01
2.341100000000000000e+05 1.406019000000000019e-02
6.459380000000000000e+05 1.531419099999999922e+00
6.156320000000000000e+05 1.322530980000000023e+00
3.561820000000000000e+05 1.642829770000000078e+00
6.488700000000000000e+05 1.561245599999999956e-01
1.243391000000000000e+06 9.941566999999999765e-02
5.440900000000000000e+04 7.813279400000000541e-01
5.441000000000000000e+04 9.424344900000000136e-01
9.433990000000000000e+05 4.432306490000000210e+00
1.050206000000000000e+06 1.595856099999999889e-01
4.852200000000000000e+04 1.332987700000000109e-01
3.654280000000000000e+05 1.810817200000000016e-01
1.170609000000000000e+06 1.594619999999999935e-03
7.460000000000000000e+03 1.434003199999999978e-01
1.088866000000000000e+06 2.528517100000000073e-01
4.036080000000000000e+05 2.999255000000000115e-01
7.020330000000000000e+05 7.719445299999999621e-01
3.053340000000000000e+05 9.366489599999999749e-01
6.304270000000000000e+05 7.624844400000000411e-01
1.194376000000000000e+06 5.610131499999999605e-01
1.286836000000000000e+06 1.282100250000000052e+00
1.017898000000000000e+06 1.571185899999999913e+00
5.415500000000000000e+04 6.743986299999999989e-01
4.471360000000000000e+05 3.580199900000000102e-01
1.076581000000000000e+06 9.136187900000000139e-01
7.281760000000000000e+05 1.005353900000000023e+00
4.036090000000000000e+05 2.921245800000000226e-01
1.088867000000000000e+06 2.507410800000000051e-01
4.852300000000000000e+04 1.291911099999999979e-01
5.905920000000000000e+05 6.377212300000000278e-01
9.744740000000000000e+05 3.735578600000000193e-01
9.913490000000000000e+05 1.233692009999999950e+00
1.100732000000000000e+06 3.417866999999999988e-01
2.201690000000000000e+05 6.076648500000000341e-01
1.101089000000000000e+06 6.368382399999999999e-01
9.615370000000000000e+05 9.529805500000000373e-01
8.072370000000000000e+05 1.025640410000000058e+00
4.586830000000000000e+05 2.730838199999999771e-01
9.286110000000000000e+05 5.054769000000000068e-01
3.989400000000000000e+04 9.050687200000000487e-01
6.164150000000000000e+05 4.507546199999999947e-01
4.676600000000000000e+04 6.228162000000000420e-01
1.157603000000000000e+06 6.097361399999999820e-01
9.349000000000000000e+05 9.502069100000000157e-01
1.826290000000000000e+05 1.784133199999999864e-01
8.501600000000000000e+04 7.990602500000000274e-01
1.250170000000000000e+05 8.811934399999999945e-01
1.065296000000000000e+06 9.679674700000000520e-01
1.130329000000000000e+06 1.028400240000000077e+00
4.969360000000000000e+05 7.133618000000000459e-01
6.899210000000000000e+05 5.025108600000000036e-01
3.405100000000000000e+05 3.320019799999999743e-01
2.189710000000000000e+05 3.599462600000000179e-01
1.126063000000000000e+06 6.707419100000000522e-01
7.413460000000000000e+05 6.476690099999999894e-01
2.085490000000000000e+05 7.774490299999999854e-01
1.566230000000000000e+05 8.498201800000000361e-01
1.227957000000000000e+06 7.469515399999999694e-01
6.302730000000000000e+05 4.811279099999999920e-01
1.307580000000000000e+05 7.452369399999999589e-01
1.235783000000000000e+06 6.497542699999999671e-01
3.544360000000000000e+05 6.725086599999999804e-01
5.150510000000000000e+05 4.263151499999999761e-01
5.260050000000000000e+05 1.138512200000000085e+00
9.183670000000000000e+05 9.475872400000000528e-01
2.639470000000000000e+05 9.652309100000000530e-01
1.043910000000000000e+05 8.701696799999999454e-01
1.445590000000000000e+05 6.900722999999999718e-01
4.717810000000000000e+05 7.879696200000000372e-01
3.005960000000000000e+05 7.171551800000000032e-01
2.194960000000000000e+05 1.109413219999999978e+00
7.664570000000000000e+05 1.015160010000000002e+00
1.011275000000000000e+06 4.866163399999999806e-01
3.915400000000000000e+04 2.068834300000000070e-01
1.026874000000000000e+06 7.955236700000000161e-01
1.216260000000000000e+06 8.762715399999999599e-01
7.630080000000000000e+05 5.363118799999999631e-01
1.596290000000000000e+05 4.811504899999999862e-01
1.177527000000000000e+06 8.809009899999999949e-01
1.105531000000000000e+06 7.392532299999999834e-01
9.563280000000000000e+05 5.038770700000000380e-01
4.464280000000000000e+05 6.221666000000000141e-01
5.622000000000000000e+04 7.446747000000000227e-01
1.860730000000000000e+05 1.101447199999999960e+00
7.319700000000000000e+04 8.592823800000000123e-01
6.032960000000000000e+05 8.129553600000000158e-01
4.582800000000000000e+05 5.641726400000000030e-01
1.662520000000000000e+05 6.583952400000000482e-01
2.714780000000000000e+05 8.601739699999999544e-01
7.350620000000000000e+05 9.041154000000000135e-01
1.241106000000000000e+06 7.336952700000000105e-01
5.109410000000000000e+05 7.306288300000000069e-01
1.194377000000000000e+06 5.675323899999999977e-01
6.304280000000000000e+05 7.715807500000000374e-01
5.593620000000000000e+05 2.454617400000000116e-01
5.022490000000000000e+05 6.914837400000000134e-01
3.290970000000000000e+05 9.545269100000000062e-01
1.091778000000000000e+06 1.018963080000000021e+00
2.383000000000000000e+05 8.690821499999999977e-01
4.572970000000000000e+05 1.011459349999999979e+00
1.558380000000000000e+05 1.018613219999999986e+00
1.755840000000000000e+05 1.375337459999999901e+00
5.997780000000000000e+05 6.003849799999999570e-01
4.076470000000000000e+05 9.568669899999999728e-01
9.277900000000000000e+05 1.169528450000000053e+00
6.955190000000000000e+05 1.208010060000000108e+00
1.164269000000000000e+06 5.034804000000000501e-01
1.125378000000000000e+06 4.380509100000000156e-01
5.166510000000000000e+05 6.020865399999999479e-01
1.231040000000000000e+05 5.983869299999999836e-01
5.700800000000000000e+05 1.324250420000000039e+00
1.129998000000000000e+06 8.609012400000000120e-01
4.319800000000000000e+04 1.101422200000000018e+00
6.866840000000000000e+05 1.144808749999999931e+00
1.095008000000000000e+06 5.763917499999999805e-01
8.367950000000000000e+05 5.174412000000000456e-01
1.662530000000000000e+05 6.527221100000000220e-01
4.582810000000000000e+05 5.586234199999999817e-01
1.141193000000000000e+06 8.171569400000000538e-01
4.494270000000000000e+05 5.810117200000000093e-01
4.313420000000000000e+05 1.399380110000000066e+00
1.363780000000000000e+05 1.475238559999999977e+00
7.290440000000000000e+05 3.363328999999999902e-01
1.208502000000000000e+06 4.006716000000000166e-01
4.458500000000000000e+05 7.219514700000000396e-01
4.051460000000000000e+05 5.605731600000000148e-01
8.640990000000000000e+05 9.251719000000000470e-01
2.059070000000000000e+05 4.650061099999999725e-01
3.247850000000000000e+05 9.874514500000000083e-01
1.072510000000000000e+05 9.589202900000000085e-01
1.015950000000000000e+05 8.876763500000000029e-01
8.778050000000000000e+05 8.834290700000000385e-01
2.572480000000000000e+05 5.462961100000000014e-01
7.344740000000000000e+05 1.264583499999999971e-01
9.585420000000000000e+05 4.182527400000000117e-01
9.615930000000000000e+05 4.946953000000000045e-01
1.130255000000000000e+06 4.670867599999999897e-01
8.524510000000000000e+05 5.538680499999999451e-01
3.535850000000000000e+05 3.007379380000000157e+00
5.532910000000000000e+05 6.281264399999999526e-01
6.118540000000000000e+05 6.275611500000000120e-01
7.042140000000000000e+05 7.539663399999999571e-01
3.951510000000000000e+05 8.567493400000000259e-01
1.012865000000000000e+06 9.183854299999999471e-01
1.012866000000000000e+06 8.029324599999999590e-01
1.186043000000000000e+06 9.339756299999999456e-01
2.302750000000000000e+05 8.196991200000000033e-01
4.627470000000000000e+05 7.963924300000000400e-01
1.534800000000000000e+05 6.825369500000000311e-01
1.298586000000000000e+06 1.562370929999999936e+00
