# bin_edges hist err
5.907837911587943396e-08 1.657567705381619874e+02 2.055959704006525257e+01
1.068000432514575467e-07 1.269572692103589873e+01 4.231908973678632613e+00
1.930697728883249708e-07 3.472419742792647526e+02 1.646084825188541245e+01
3.490254878959579243e-07 5.335164558602471061e+02 1.517534537798610295e+01
6.309573444801929638e-07 1.143009707903699791e+03 1.652031048514558975e+01
1.140624923851320228e-06 1.841751399233617803e+03 1.559686529901740926e+01
2.061986009502219260e-06 7.098854639119600733e+02 7.201857605628391390e+00
3.727593720314938057e-06 1.647413991797402332e+03 8.159815425412073608e+00
6.738627168030940877e-06 1.133146196005970523e+03 5.033273200553682436e+00
1.218187912010114744e-05 9.469335610708975537e+02 3.422124908882900662e+00
2.202201949987373474e-05 8.116960469245376544e+02 2.356467149241833869e+00
3.981071705534969458e-05 7.368880489681590689e+02 1.669913602390111551e+00
7.196856730011514085e-05 6.365903552784118347e+02 1.154388108655167278e+00
1.301025216910830151e-04 6.089928673031769222e+02 8.397625281355423077e-01
2.351952635070956471e-04 6.625699527063806045e+02 6.514706107035208582e-01
4.251786303382885782e-04 7.102463170945251250e+02 5.016629488571897610e-01
7.686246100397730154e-04 3.351220778654503647e+02 2.562935183064779521e-01
1.389495494373136101e-03 1.122328647668444006e+02 1.103124927655097648e-01
2.511886431509576835e-03 3.040432328364982340e+01 4.270324878261756718e-02
4.540909610972469757e-03 9.581694659606554865e+00 1.782965668168312243e-02
8.208914159638244779e-03 2.537999626543898657e+00 6.824898006789041800e-03
1.483981788967563172e-02 6.502958097782557401e-01 2.569416080826885263e-03
2.682695795279721809e-02 3.197549460844926195e-01 1.340035077926060407e-03
4.849693428528190769e-02 7.605969448733269911e-02 4.860863114732799964e-04
8.767123872968668463e-02 1.291736403317608403e-02 1.489881144143457995e-04
5.179474679231201861e-01 1.163484946294967301e-03 1.839631226805390812e-05
1.692666615037872635e+00 8.597896034927680919e-05 2.766327704311684201e-06
