# time Ni NiV
0.000000000000000000e+00 2.416909255480814546e-13 2.960340934553084170e-13
1.959000000000000034e-13 1.598175835299122139e-05 1.193069376876901806e-06
2.595000000000000151e-12 8.387672781080733690e-06 4.401027324986843885e-07
3.067999999999999852e-12 1.888021513396733432e-05 5.602140635004259335e-07
3.463000000000000087e-12 3.207153607662747725e-05 1.648761207393880259e-06
4.491999999999999843e-12 2.727120641672142916e-03 2.858061907394146658e-06
5.238000000000000097e-12 2.836245616450354997e-03 6.371085096364347849e-06
5.238000000000000097e-12 2.721735448957353799e-03 3.659160638446277720e-06
6.682000000000000003e-12 2.837988264895819745e-03 4.722954403189379851e-06
7.573999999999999837e-12 2.721943788371143647e-03 6.514033245017847000e-06
8.446000000000000160e-12 2.837988243260460442e-03 4.722865034901177970e-06
8.737999999999999320e-12 2.745002764198049752e-03 6.548672061328933235e-06
9.386000000000000598e-12 2.695438106607229642e-03 8.281761415615884812e-06
9.858999999999999895e-12 5.419416400763342467e-03 6.776273601108353389e-06
9.922999999999999622e-12 5.373889720581781493e-03 1.108351257527152090e-05
1.104999999999999997e-11 5.404371732323092620e-03 9.066374670773839925e-06
1.126000000000000008e-11 5.520965200923219109e-03 6.610192124248777450e-06
1.173999999999999965e-11 5.404585451530287930e-03 8.978633602232059520e-06
1.269000000000000025e-11 8.188322459644499160e-03 6.973371340908195314e-06
1.381000000000000033e-11 8.102609742330265166e-03 6.986114102623334541e-06
1.542999999999999867e-11 8.051603668806623856e-03 6.354724801908519897e-06
1.653000000000000005e-11 8.055747119914550766e-03 7.997910466981245070e-06
1.697999999999999914e-11 8.051633051851189021e-03 6.353797297459746495e-06
1.741999999999999969e-11 8.102576558224931780e-03 7.826261827465864362e-06
1.744999999999999855e-11 8.193017505121552579e-03 9.411542673829274600e-06
1.828999999999999901e-11 8.102379186308975023e-03 7.826261827465864362e-06
2.036000000000000129e-11 1.086659764282624924e-02 6.241427191053828235e-06
2.083999999999999925e-11 1.082352588189969440e-02 7.805780976948547623e-06
2.161999999999999875e-11 1.080378480676620623e-02 8.266856753509711954e-06
2.170999999999999857e-11 1.078485848798781122e-02 7.543499643122986159e-06
2.274999999999999899e-11 1.080365782236855990e-02 8.226341147836080587e-06
2.332999999999999854e-11 1.082536524221786381e-02 9.421480390562217842e-06
2.363999999999999863e-11 1.080356822419980579e-02 8.226209520222080101e-06
2.383000000000000004e-11 1.095084975083299682e-02 9.419899342739264687e-06
2.400000000000000113e-11 1.347724034945138767e-02 6.616854139391848341e-06
2.436999999999999895e-11 1.344018649510871771e-02 5.341273015011809388e-06
2.569999999999999914e-11 1.343440547923600327e-02 3.923426851622837394e-06
2.587999999999999878e-11 1.356654084241107859e-02 5.507019560163897250e-06
2.726000000000000138e-11 1.343002548712079330e-02 3.591520869814606876e-06
2.764000000000000097e-11 1.338038743630389979e-02 1.935609227632882538e-06
2.778999999999999851e-11 1.342049380037455344e-02 1.586423218244958660e-06
2.786000000000000125e-11 1.342754428392278765e-02 3.412755859008420177e-06
2.809999999999999861e-11 1.342046945569794550e-02 1.584980818433513949e-06
2.860000000000000011e-11 1.612610806838381608e-02 1.071037862597635015e-06
2.873000000000000057e-11 1.615162474410956894e-02 2.431986954005288102e-06
2.873999999999999911e-11 1.625453996802686540e-02 3.293650971096062891e-06
2.877000000000000120e-11 1.613613804965830650e-02 3.864432020119946123e-06
2.951999999999999861e-11 1.616234917875827501e-02 5.890890566195697307e-06
3.016000000000000235e-11 1.617595350856244896e-02 5.130618179063342432e-06
3.077000000000000076e-11 1.614604909161119345e-02 3.259539982266577644e-06
3.136999999999999740e-11 1.617593659126804681e-02 5.126500301538998504e-06
3.187000000000000213e-11 1.616302428736491811e-02 6.735121865162860841e-06
3.245000000000000168e-11 1.882728767226822184e-02 2.814763262144496688e-06
3.285000000000000159e-11 1.895075456788759827e-02 4.002944107142685504e-06
3.347999999999999709e-11 1.886021037396409805e-02 5.904625112616001968e-06
3.351999999999999773e-11 1.898760447188903647e-02 7.847280696288679507e-06
3.372000000000000091e-11 1.886011594692717924e-02 5.902179607916020643e-06
3.431000000000000224e-11 1.898760389503465970e-02 7.847280696288679507e-06
3.496000000000000128e-11 1.897625898407308970e-02 9.361828726269132972e-06
3.504999999999999787e-11 1.883308426680654554e-02 1.089462786634343112e-05
3.543000000000000069e-11 2.156415842250580112e-02 6.812269976324153916e-06
3.606999999999999797e-11 2.168341443580365860e-02 8.579266616240944650e-06
3.697999999999999793e-11 2.151814944675943184e-02 9.805944631728179199e-06
3.732000000000000011e-11 2.164240622489899124e-02 8.988605683408583470e-06
3.868999999999999771e-11 2.157521743150094332e-02 8.420471393135457494e-06
3.959999999999999767e-11 2.140950518724046847e-02 8.578537277534170868e-06
3.995999999999999694e-11 2.147659291049460600e-02 9.405008272141674830e-06
4.022999999999999963e-11 2.140926394190488524e-02 8.578537277534170868e-06
4.071000000000000081e-11 2.147659299109458061e-02 9.405008272141674830e-06
4.153999999999999950e-11 2.140928054092771857e-02 8.576957011249363341e-06
4.173000000000000091e-11 2.147659348861994180e-02 9.404839867256319821e-06
4.192000000000000232e-11 2.137573960609821452e-02 9.311155069048503076e-06
4.225999999999999805e-11 2.421623287823080131e-02 5.965964155389048822e-06
4.226999999999999982e-11 2.418789905331412970e-02 8.118143164084070266e-06
4.286000000000000115e-11 2.417518731222140921e-02 7.217355971942003319e-06
4.317999999999999978e-11 2.412306817354835375e-02 8.577175524942485469e-06
4.326000000000000106e-11 2.417518884379072502e-02 7.217255944422546389e-06
4.494000000000000198e-11 2.419022998675327343e-02 8.551504046512854577e-06
4.523999999999999706e-11 2.419159372117801743e-02 5.575867111503971973e-06
4.531999999999999834e-11 2.420283158697785972e-02 9.215740332487213247e-06
4.585999999999999725e-11 2.695317297255952343e-02 6.766945111415276764e-06
4.621000000000000121e-11 2.706500408224165807e-02 8.953768905653644212e-06
4.669000000000000240e-11 2.699460668137537017e-02 9.581132836245877303e-06
4.741000000000000094e-11 2.683830024206796880e-02 9.486529128653207595e-06
4.766000000000000008e-11 2.704135027283983972e-02 9.291781476138991178e-06
4.822000000000000254e-11 2.976616156413874198e-02 4.620179542769355734e-06
4.825000000000000140e-11 2.959058495696792121e-02 3.169993851578722098e-06
4.938000000000000164e-11 2.976599841714541034e-02 4.617514079250327226e-06
4.976999999999999977e-11 2.976440425781312626e-02 6.426480528234455220e-06
5.175000000000000224e-11 2.969658208152463341e-02 8.281050542822190061e-06
5.215999999999999746e-11 2.976424169415151089e-02 6.422092857697477975e-06
5.271999999999999993e-11 2.976915565671882022e-02 5.382030040390811696e-06
5.281999999999999829e-11 2.977467149529910290e-02 7.124598848664535035e-06
5.292999999999999842e-11 2.976915562138863700e-02 5.381940348140917822e-06
5.353999999999999683e-11 2.702934116601230993e-02 5.476870229781905779e-06
5.397000000000000207e-11 2.683377102553727647e-02 8.746381790018059623e-06
5.473000000000000126e-11 2.689782192709030614e-02 9.688970363726941533e-06
5.503000000000000280e-11 2.683384120251654584e-02 8.744284634968756904e-06
5.503999999999999812e-11 2.704020216626106324e-02 9.278065068902113032e-06
5.597999999999999694e-11 2.683384201884864151e-02 8.743751543082152157e-06
5.641000000000000218e-11 2.704708342869841659e-02 9.234104610425546622e-06
5.658000000000000004e-11 2.693233606078354950e-02 1.037073638398989016e-05
5.663000000000000245e-11 2.690016314684753884e-02 1.021671304815279019e-05
5.674999999999999790e-11 2.693205831684405277e-02 1.025277303983264825e-05
5.772000000000000205e-11 2.690016484098533070e-02 1.021671304815279019e-05
5.790000000000000168e-11 2.709710175439682817e-02 1.031747625709979875e-05
5.870000000000000151e-11 2.979050279356958847e-02 6.523550238030293084e-06
5.983999999999999705e-11 2.956572910683308991e-02 6.857346141520151877e-06
6.087000000000000539e-11 2.950263607678045574e-02 6.277593251360323600e-06
6.098000000000000552e-11 2.968578326580311247e-02 4.876931668020401581e-06
6.146000000000000025e-11 2.950248637317577985e-02 6.273226245616434735e-06
6.151000000000000266e-11 2.956569247586592064e-02 7.972512385659059225e-06
6.154999999999999683e-11 2.979569977765796421e-02 9.415688270282407057e-06
6.314000000000000117e-11 2.974870339064402888e-02 1.136931374933035168e-05
6.347999999999999689e-11 2.979567077781314355e-02 9.414474169781494650e-06
6.513999999999999426e-11 2.979023079779377289e-02 1.108728580587646712e-05
6.606000000000000246e-11 2.957312432031394128e-02 1.350221357605695470e-05
6.686999999999999759e-11 2.955747005456777626e-02 1.790038945797183472e-05
6.742999999999999359e-11 2.957904067122647807e-02 2.168830476121753347e-05
6.810999999999999796e-11 2.958837647719620920e-02 1.876490929334547535e-05
6.832999999999999824e-11 2.956812539427223011e-02 1.486290142400400785e-05
6.917000000000000516e-11 2.955659012312251976e-02 1.794976829616025000e-05
6.953999999999999974e-11 2.957349554478216902e-02 2.186098903567222285e-05
6.961000000000000571e-11 2.958720837024522363e-02 2.566049639803156474e-05
7.009999999999999574e-11 2.958968862989962145e-02 2.797755886370188451e-05
7.047999999999999857e-11 2.958715938311588800e-02 2.564880004714666781e-05
7.127999999999999839e-11 2.957789754513345110e-02 2.384098956145515297e-05
7.146999999999999980e-11 2.955523475089499863e-02 1.953784349001793714e-05
7.246000000000000103e-11 2.960107702604069732e-02 1.492714988274884244e-05
7.260000000000000003e-11 2.978773379427860149e-02 1.126293772318994706e-05
7.342999999999999872e-11 2.979064810872683947e-02 5.411279539968443865e-06
7.397999999999999940e-11 2.974516719055220887e-02 9.926475886412590321e-06
7.486999999999999581e-11 2.981510456791048799e-02 9.005655883524682883e-06
7.505999999999999723e-11 2.957086533330731404e-02 7.850796301268579217e-06
7.513000000000000319e-11 2.950471006646607566e-02 6.656799832165548114e-06
7.519999999999999623e-11 2.970115688551066419e-02 8.136670052937418726e-06
7.604000000000000315e-11 2.981534478045171077e-02 9.476266966086661672e-06
7.629999999999999760e-11 2.956047033659101042e-02 8.357268934851184866e-06
7.734999999999999656e-11 3.240006381780292238e-02 6.311172659999419948e-06
7.798999999999999383e-11 3.509111569243927170e-02 8.746043788300316180e-06
8.059999999999999826e-11 3.486447082557475596e-02 1.390359231322291930e-05
8.067000000000000422e-11 3.509108370420128270e-02 8.746501784653666061e-06
8.123999999999999553e-11 3.486446951425872104e-02 1.390343468055605613e-05
8.525000000000000288e-11 3.509132161807080458e-02 8.747187026733953231e-06
8.537999999999999364e-11 3.527303344512906780e-02 8.598494791836647666e-06
8.619999999999999701e-11 3.503967003929013557e-02 7.543894181224103592e-06
8.911000000000000299e-11 3.527303347246205784e-02 8.598543803133423463e-06
8.928000000000000085e-11 3.492990147486797758e-02 7.522885912572654558e-06
8.969000000000000254e-11 3.526966721823463630e-02 9.314046948604054498e-06
9.055000000000000009e-11 3.492894456163418704e-02 7.491383731496099077e-06
9.140999999999999763e-11 3.527417688880996050e-02 9.358239806229221738e-06
9.192999999999999946e-11 3.504143393296653419e-02 8.098878105303513252e-06
9.217000000000000328e-11 3.778671078038373793e-02 5.528044922614309330e-06
9.226999999999999518e-11 3.773198692347523586e-02 7.456072002331394379e-06
9.250999999999999901e-11 3.496227685979245298e-02 5.784852674670587872e-06
9.322000000000000224e-11 3.517660884324855242e-02 4.861819787195307662e-06
9.504999999999999747e-11 3.489014877430458156e-02 7.349489980862618535e-06
9.506000000000000571e-11 3.488249322082732917e-02 6.889149359715501266e-06
9.557999999999999461e-11 3.491127099893271551e-02 5.498600064239820846e-06
9.644000000000000508e-11 3.490827365240397467e-02 4.459857729309442882e-06
9.754000000000000645e-11 3.491988516737758175e-02 4.470920775387550946e-06
9.783999999999999508e-11 3.766280491029603411e-02 4.480267184039968605e-06
9.790000000000000573e-11 3.767597086606704060e-02 7.286958207408233860e-06
9.928000000000000510e-11 3.766281562141289563e-02 4.480267184039968605e-06
9.976999999999999513e-11 3.764859449392951585e-02 7.277111061594064396e-06
1.003000000000000052e-10 3.766281747615791986e-02 4.480255517491295635e-06
1.008999999999999954e-10 3.764862189047296637e-02 7.272541156024865542e-06
1.011999999999999969e-10 3.766281746426203281e-02 4.480289486909112297e-06
1.025999999999999998e-10 3.777621909635647812e-02 6.555457809975764073e-06
1.033999999999999997e-10 3.764760688105105169e-02 7.653194246975357948e-06
1.048999999999999945e-10 4.039101666496425214e-02 7.212435759024518623e-06
1.051000000000000041e-10 4.040178931319220179e-02 7.766799499539039797e-06
1.053000000000000009e-10 4.036309052439669004e-02 7.546817156837104321e-06
1.056000000000000024e-10 4.034672038336146321e-02 7.357289850347077763e-06
1.067000000000000038e-10 4.036309073532217545e-02 7.546721756591454129e-06
1.072000000000000020e-10 4.034658437119399005e-02 7.351657619564847263e-06
1.086999999999999969e-10 4.032221633778961672e-02 6.280016690821817827e-06
1.099000000000000031e-10 4.032974242446788621e-02 7.146018191233569636e-06
1.108999999999999996e-10 4.036692009904772199e-02 8.040753867885396550e-06
1.113000000000000060e-10 4.040802735020113112e-02 5.351285326449045453e-06
1.118999999999999962e-10 4.036692588614933935e-02 8.037551764099964993e-06
1.118999999999999962e-10 4.040802730036598817e-02 5.351467877219247461e-06
1.126999999999999960e-10 4.036695270717028522e-02 8.035240235943915839e-06
1.131000000000000023e-10 4.034584511226741582e-02 7.414085893785979927e-06
1.132999999999999991e-10 4.032210000569576985e-02 6.362325291318016403e-06
1.134999999999999958e-10 4.032960261628965731e-02 7.144758429503254091e-06
1.134999999999999958e-10 4.035705692970228270e-02 8.035712410531539336e-06
1.136000000000000006e-10 4.035388430259050779e-02 7.457453233959941843e-06
1.139000000000000022e-10 4.035705784012059288e-02 8.035613928173613275e-06
1.153999999999999970e-10 4.033021417788869301e-02 7.606777061317508042e-06
1.158999999999999953e-10 4.032209713488877495e-02 6.400011057043702145e-06
1.165999999999999903e-10 4.034629075819550631e-02 7.172086955077173722e-06
