# bin_edges hist err
5.907837911587943396e-08 1.446030480468097323e+02 2.087165217886649771e+01
1.930697728883249708e-07 1.557891473482650042e+02 1.198378056525115376e+01
3.490254878959579243e-07 2.468044581270657716e+02 1.121838446032117176e+01
6.309573444801929638e-07 5.108380422113392569e+02 1.200394526923036764e+01
1.140624923851320228e-06 9.627357262065228269e+02 1.225644459535585185e+01
2.061986009502219260e-06 4.448601269101187086e+02 6.196568775816181152e+00
3.727593720314938057e-06 9.519102843382160017e+02 6.741648642927106749e+00
6.738627168030940877e-06 1.311437484395362617e+03 5.885325303047381773e+00
1.218187912010114744e-05 9.663206326317533694e+02 3.757386530476428899e+00
2.202201949987373474e-05 9.474041647945009572e+02 2.767078399050072246e+00
3.981071705534969458e-05 8.286773874610087205e+02 1.924753574484012297e+00
7.196856730011514085e-05 8.883564681647660564e+02 1.482192449482488739e+00
1.301025216910830151e-04 6.488086412516410064e+02 9.421018276731383256e-01
2.351952635070956471e-04 5.984094968073558221e+02 6.729260543247386206e-01
4.251786303382885782e-04 4.989188278220860298e+02 4.569951837825627639e-01
7.686246100397730154e-04 3.113286257588959529e+02 2.684941175714992134e-01
1.389495494373136101e-03 1.325824899825777550e+02 1.303157491021043612e-01
2.511886431509576835e-03 4.491857323579961303e+01 5.641510065239149774e-02
4.540909610972469757e-03 1.333845624469826774e+01 2.286460728090298350e-02
8.208914159638244779e-03 3.735048829630338574e+00 8.998863734144602056e-03
1.483981788967563172e-02 1.032281405732610402e+00 3.518577792372908769e-03
2.682695795279721809e-02 2.849088632743639882e-01 1.374832077277070037e-03
4.849693428528190769e-02 6.750356010468973322e-02 4.977240047323231017e-04
8.767123872968668463e-02 1.511375370742546603e-02 1.751620380505963120e-04
1.584893192461110933e-01 3.514868802733258756e-03 6.282564417204012741e-05
2.865120269663776198e-01 3.087296304498710108e-04 1.384841656230511396e-05
5.179474679231201861e-01 6.710908392141064650e-04 1.518553820741278448e-05
9.363292088239397737e-01 1.642290393588426579e-04 5.587185380230832109e-06
1.692666615037872635e+00 6.308768674472593489e-07 2.575544026285407526e-07
