step time ezz temp pe pxx pyy szz vol
0 0 0 2800 -6106.54554814351 35530.3646053743 36291.2264673623 -3.56930476662508 14788.7980023657
10 0.05 0 2381.90519381359 -6032.4413859898 48409.466864319 49048.9608094945 -4.86975357859961 14788.891354729
20 0.1 0 1370.11563388039 -5852.98663719426 86834.6430388202 87153.2679853799 -8.78655767184434 14789.2372472887
30 0.15 0 704.181165158779 -5734.87809725812 111245.853444393 111727.317020836 -11.3405045649614 14790.0061167974
40 0.2 0 842.780893511538 -5759.47342492283 102240.697462782 102922.594450591 -10.4994850051603 14791.3107834281
50 0.25 0 1182.5594393274 -5819.54927961862 83476.8864130568 83336.7927368023 -8.57291427624585 14793.1163474908
60 0.3 0 1274.65718343504 -5835.52792398671 80578.430750779 77321.4638860379 -8.16599529972895 14795.3376503723
70 0.35 0 1209.74092319158 -5823.61971330249 86621.5751107439 79076.8252264164 -8.64388279505259 14797.9483540941
80 0.4 0 1210.79007661185 -5823.40099135738 89186.2623283529 79527.4908957468 -8.76004085312972 14800.963107244
90 0.45 0 1329.88502371815 -5844.03879123599 84070.865991792 76595.3895360691 -8.13268537511218 14804.3860489273
100 0.5 0 1473.69618882951 -5868.93174386718 76112.0890280634 73401.3055978326 -7.2658590818525 14808.1942065793
110 0.55 0 1543.70819061996 -5880.64441954906 71448.9940347426 73114.2833909484 -6.83376237108704 14812.3558816737
120 0.6 0 1492.59881895559 -5870.86450210537 72767.147261889 76086.9045524959 -7.10002796837022 14816.8554177069
130 0.65 0 1389.14805741722 -5851.86707215998 77405.16640338 79718.8267069289 -7.68343748602917 14821.7018853114
140 0.7 0 1353.4683843883 -5844.95492456195 79218.3795230277 79682.7961137008 -7.93500604867381 14826.9149337105
150 0.75 0 1415.3943566183 -5855.35029281035 75630.2914729664 75412.5377296861 -7.65362271716954 14832.499597294
160 0.8 0 1495.6164725209 -5868.94418135025 71309.8147885307 70632.9746962623 -7.21107968291105 14838.4387120184
170 0.85 0 1510.65653816487 -5870.96651073821 70630.8288352502 69247.1560422366 -6.94059753093674 14844.7101020488
180 0.9 0 1447.50659902113 -5859.1771820363 74160.9837676817 72083.8655501333 -7.02387260562276 14851.3050816093
190 0.95 0 1374.20151121049 -5845.67696418308 77426.8087980427 74835.9932044224 -7.24106340824767 14858.232512162
200 1 0 1363.52382906436 -5843.34424031905 77050.0646525804 74222.9807197048 -7.21660208151973 14865.5029891599
210 1.05 0 1416.10568417658 -5852.23359181134 74345.9142008511 71058.4675048566 -6.81365012346643 14873.112891481
220 1.1 0 1460.58581367546 -5859.66463504712 71135.0249042914 68469.2232982694 -6.43744884418993 14881.0453518345
230 1.15 0 1451.44074043636 -5857.58958315886 69103.5403761302 68234.245225098 -6.33701018963198 14889.2834551664
240 1.2 0 1412.78535130245 -5850.32459258129 68830.5016111627 70288.6343133656 -6.49144022096387 14897.8199147036
250 1.25 0 1381.25792632059 -5844.36407929114 68677.8905257584 70911.7129083288 -6.62378667171626 14906.6570478188
260 1.3 0 1402.37497583978 -5847.75547390626 66453.8973471469 68030.2536521737 -6.51279951580592 14915.7947257374
270 1.35 0 1456.43325262935 -5856.96276538834 63294.7219654754 62945.2626618013 -6.24370185915492 14925.2206743289
280 1.4 0 1470.29583913223 -5859.0104391707 62432.5137908372 59670.3578919478 -6.06389538860699 14934.9156206203
290 1.45 0 1434.87221668823 -5852.32901876505 63766.3864194417 59118.2552595802 -5.99825058925733 14944.8671469844
300 1.5 0 1397.78369225878 -5845.38488026744 64784.8095909722 59644.091172257 -5.96808061978375 14955.0720561274
310 1.55 0 1388.01073343484 -5843.2994715651 64179.5053371526 59810.5977550884 -5.84219296715254 14965.5289772625
320 1.6 0 1404.8389497989 -5845.9194133856 61379.7564435428 59335.2139709003 -5.66703380062056 14976.2320329028
330 1.65 0 1432.96617351184 -5850.51358775489 57368.9220798149 57909.9049130309 -5.48657484438899 14987.1696904696
340 1.7 0 1460.72356138507 -5855.01089230142 54426.1972948965 55349.2108171639 -5.32680050632237 14998.3267401766
350 1.75 0 1469.42593872544 -5856.1081568262 53674.890608212 53694.3608658494 -5.20069863752662 15009.6882539961
360 1.8 0 1452.14707588829 -5852.59570896803 54310.6711507232 52651.6202981787 -5.12537632322789 15021.2442996785
370 1.85 0 1435.07408412346 -5849.1287164846 54704.8383702997 51012.9625046892 -5.03237556832482 15032.9887715808
380 1.9 0 1441.37911976257 -5849.80061381546 53090.183261845 48785.9127825073 -4.83874288808822 15044.9137069199
390 1.95 0 1462.85443357431 -5853.13893637936 50776.3338815543 47112.9971172927 -4.62856866052256 15057.0059092965
400 2 0 1465.61296162278 -5853.13408538229 48462.22281521 46934.123631771 -4.4308078085412 15069.2512411991
410 2.05 0 1448.74395829667 -5849.64422053848 46649.354382383 47257.7501444254 -4.24489650960609 15081.6379269175
420 2.1 0 1436.27836690865 -5846.93766993493 45156.7331738826 46668.5395097181 -4.09104731597147 15094.1558605582
430 2.15 0 1431.87733848114 -5845.65620358961 43241.7022437123 45903.7978718259 -4.03516689207103 15106.7947333793
440 2.2 0 1427.50347720513 -5844.36940532307 41409.0353097174 44721.9742019718 -4.01495290988673 15119.5446882373
450 2.25 0 1429.88776009482 -5844.2726772642 39881.7366280771 42296.1094207617 -3.96556722663266 15132.3956661122
460 2.3 0 1430.5839178684 -5843.86128499719 39544.4918538119 39235.699235548 -3.84355866986303 15145.3359073709
470 2.35 0 1427.37584477878 -5842.74210456143 39510.9575547376 36525.8282074897 -3.60645824024155 15158.353018366
480 2.4 0 1434.56251178356 -5843.45369677682 38816.6216369743 34291.021120112 -3.33574547934835 15171.4339044506
490 2.45 0 1440.78402239227 -5843.97273061598 37009.3776313558 33163.3493003568 -3.09318225777981 15184.5646455888
