step time ezz temp pe pxx pyy szz vol
0 0 0 1533 -6106.54554814351 19452.8745854327 19869.4464548712 -1.95419435612626 14788.7980023657
10 0.05 0 1308.77895429605 -6066.79857360765 25835.3861384739 26193.3605646331 -2.5972935344319 14788.8911421139
20 0.1 0 771.568110377859 -5971.52761059171 44482.1666636192 44626.7288992186 -4.49572371744178 14789.2285743715
30 0.15 0 361.662836357555 -5898.82553388618 58602.0548018759 58554.0959941191 -5.9682877951875 14789.9640427592
40 0.2 0 380.616991246873 -5902.19621867939 54097.899686476 53879.5285756663 -5.5578168296081 14791.21302423
50 0.25 0 602.672610319897 -5941.49023240999 41453.9826929281 40700.2726046291 -4.26088135429082 14792.9421055846
60 0.3 0 736.478285488536 -5965.00855902979 36446.8524259959 34373.1889435589 -3.67370723486951 14795.0457376189
70 0.35 0 737.069806258981 -5964.84516577204 39182.025940309 35339.4352381061 -3.86374899366872 14797.4706451505
80 0.4 0 712.563697641929 -5960.22211878625 42316.3957383769 37713.0896486786 -4.12972317332705 14800.2272487809
90 0.45 0 755.41874564049 -5967.5231401249 41048.4773730976 37681.9365860196 -3.97993072655541 14803.3355307178
100 0.5 0 849.595530742002 -5983.86105718954 36436.5420805445 35601.1267165233 -3.51054048523294 14806.7865970481
110 0.55 0 914.440354437211 -5994.93127999252 32636.5994595875 34169.3848826898 -3.16045555060001 14810.5479907885
120 0.6 0 881.97420552254 -5988.72957772842 32615.3901388248 35560.3993707515 -3.24082088912773 14814.5944728118
130 0.65 0 769.33492062996 -5968.36226039028 36433.5862286227 39442.4990689621 -3.71400113182726 14818.9315631533
140 0.7 0 680.825296599661 -5952.34984334536 40007.3890797409 41671.2258533338 -4.12570354595353 14823.592411478
150 0.75 0 701.4848328597 -5955.72352563352 38989.164589904 38732.2050587798 -4.02743705710618 14828.6024774255
160 0.8 0 797.412175774382 -5972.39613146529 34657.1434092236 32904.1459272235 -3.5268886744529 14833.9468828685
170 0.85 0 863.050380615973 -5983.63740220535 31638.6112348973 29300.5898565303 -3.11297042843399 14839.5824617515
180 0.9 0 839.368701306671 -5979.03842035922 32309.3425531829 30198.3169046591 -3.09214828718905 14845.4775476655
190 0.95 0 764.168658785884 -5965.36200171302 34850.6060144855 33425.4767558486 -3.3325670103158 14851.6337286516
200 1 0 720.958876448091 -5957.4194233666 35685.2267048678 35074.5584292802 -3.44679153630547 14858.0716074297
210 1.05 0 748.785052396409 -5962.08654578136 33209.7239570014 33526.1030265636 -3.20833965859753 14864.7994378233
220 1.1 0 811.724768362779 -5972.9487473988 29301.4458708424 30392.6088039192 -2.78678656342336 14871.7978004375
230 1.15 0 844.320056818249 -5978.39824053534 26878.654301159 28159.7106239172 -2.5112024474878 14879.0333870097
240 1.2 0 819.283170727549 -5973.63464681311 27487.0845651082 27985.1618946474 -2.54002535367326 14886.4834203152
250 1.25 0 767.33712639003 -5964.13607346924 29529.753096293 28352.4509731698 -2.72673065900844 14894.1475197357
260 1.3 0 747.380239378952 -5960.34102479497 29536.6638217676 27110.438209159 -2.77993330435696 14902.0349140975
270 1.35 0 774.85015014837 -5964.95033227936 26828.7595750541 24381.1134439445 -2.61072427651703 14910.1415088919
280 1.4 0 806.146454866587 -5970.20627701675 24191.9469719305 21982.1607508838 -2.36524384397897 14918.4455433744
290 1.45 0 807.077767042292 -5970.0603650831 23462.591246197 21045.823981151 -2.20677427238348 14926.9236552737
300 1.5 0 782.820436955865 -5965.45425195194 23874.5618845556 21115.414079422 -2.17969712188902 14935.5639828043
310 1.55 0 760.51368982697 -5961.2075696408 23892.0215857138 21431.4104930124 -2.18558565274439 14944.3645812457
320 1.6 0 765.710508113875 -5961.83782203956 22152.8466775378 21172.0799778349 -2.09959408251544 14953.3239532122
330 1.65 0 800.560602689278 -5967.70227822634 18960.6725192934 19711.2610565425 -1.89057648687724 14962.4312542567
340 1.7 0 839.701437421468 -5974.28982869752 16087.4926630707 17381.7719527825 -1.65506680581776 14971.6646752575
350 1.75 0 853.235917652368 -5976.30994266323 14767.1123239395 15480.5851493883 -1.4956752041958 14980.9999987583
360 1.8 0 829.685710951714 -5971.75282006682 15158.2853385151 14648.6319918858 -1.4689936899645 14990.4208959431
370 1.85 0 788.496911152353 -5964.0877105186 16369.1694279864 14269.3908724291 -1.52016477345079 14999.9227828934
380 1.9 0 761.001714639707 -5958.86924580887 16740.6198732825 13673.7455774217 -1.51668782250215 15009.5069789161
