# AtomId eventId barrier
2.010000000000000000e+02 6.146260000000000000e+05 7.545960000000000445e-01
3.540000000000000000e+02 8.510960000000000000e+05 3.535329999999999862e-01
5.110000000000000000e+02 2.804790000000000000e+05 4.901059999999999861e-01
3.390000000000000000e+02 3.087980000000000000e+05 5.799739999999999895e-01
3.540000000000000000e+02 4.862020000000000000e+05 4.568980000000000263e-01
6.100000000000000000e+02 4.873890000000000000e+05 6.832169999999999632e-01
6.100000000000000000e+02 3.991440000000000000e+05 4.562682999999999822e+00
1.070000000000000000e+02 1.568680000000000000e+05 5.350530000000000008e-01
3.390000000000000000e+02 2.158940000000000000e+05 4.490129999999999955e-01
5.630000000000000000e+02 1.145476000000000000e+06 5.332580000000000098e-01
6.100000000000000000e+02 1.058453000000000000e+06 4.286039999999999850e-01
1.156000000000000000e+03 1.223132000000000000e+06 5.014960000000000528e-01
1.323000000000000000e+03 3.007060000000000000e+05 5.833720000000000017e-01
3.390000000000000000e+02 8.344830000000000000e+05 2.331940000000000124e-01
3.540000000000000000e+02 2.723650000000000000e+05 3.478410000000000113e-01
6.690000000000000000e+02 1.251838000000000000e+06 5.630349999999999522e-01
6.690000000000000000e+02 3.304940000000000000e+05 4.461848999999999954e+00
3.390000000000000000e+02 6.294010000000000000e+05 4.658479999999999843e-01
1.570000000000000000e+02 1.027847000000000000e+06 7.616159999999999597e-01
9.960000000000000000e+02 1.093450000000000000e+05 8.177619999999999889e-01
9.960000000000000000e+02 3.853180000000000000e+05 1.359051000000000009e+00
3.540000000000000000e+02 6.945500000000000000e+05 6.092959999999999487e-01
6.100000000000000000e+02 3.740450000000000000e+05 3.933860000000000134e-01
1.530000000000000000e+02 7.530350000000000000e+05 6.878579999999999695e-01
1.530000000000000000e+02 5.230330000000000000e+05 1.086141999999999941e+00
3.260000000000000000e+02 8.178960000000000000e+05 4.974540000000000073e-01
3.390000000000000000e+02 3.352930000000000000e+05 6.947839999999999572e-01
6.100000000000000000e+02 1.226341000000000000e+06 4.903759999999999786e-01
1.156000000000000000e+03 2.528950000000000000e+05 5.610020000000000007e-01
6.100000000000000000e+02 4.589230000000000000e+05 5.226180000000000270e-01
9.960000000000000000e+02 9.911840000000000000e+05 5.626900000000000235e-01
1.156000000000000000e+03 1.141073000000000000e+06 4.589050000000000074e-01
9.960000000000000000e+02 3.456260000000000000e+05 7.102410000000000112e-01
1.328000000000000000e+03 1.279025000000000000e+06 5.655280000000000307e-01
1.071000000000000000e+03 1.268223000000000000e+06 7.288649999999999851e-01
1.071000000000000000e+03 7.237140000000000000e+05 1.187456000000000067e+00
9.960000000000000000e+02 4.086880000000000000e+05 7.764429999999999943e-01
9.960000000000000000e+02 7.701270000000000000e+05 1.308457999999999899e+00
7.500000000000000000e+01 8.106880000000000000e+05 7.767290000000000028e-01
2.240000000000000000e+02 7.110610000000000000e+05 7.079739999999999922e-01
8.940000000000000000e+02 7.639800000000000000e+05 5.871410000000000240e-01
5.000000000000000000e+01 1.168790000000000000e+06 7.998210000000000042e-01
7.500000000000000000e+01 1.055993000000000000e+06 8.039549999999999752e-01
1.175000000000000000e+03 2.617020000000000000e+05 8.608179999999999721e-01
1.190000000000000000e+03 1.010563000000000000e+06 1.034554999999999891e+00
1.308000000000000000e+03 9.354850000000000000e+05 6.974099999999999744e-01
5.000000000000000000e+01 2.667000000000000000e+05 4.729670000000000263e-01
5.240000000000000000e+02 1.118305000000000000e+06 7.477519999999999722e-01
8.940000000000000000e+02 2.325110000000000000e+05 5.965179999999999927e-01
1.178000000000000000e+03 1.116605000000000000e+06 7.638730000000000242e-01
1.178000000000000000e+03 3.640370000000000000e+05 4.271779999999999688e+00
1.178000000000000000e+03 3.700320000000000000e+05 4.179780000000000051e+00
1.190000000000000000e+03 9.753400000000000000e+05 8.691170000000000284e-01
1.316000000000000000e+03 1.098178000000000000e+06 5.124919999999999476e-01
8.130000000000000000e+02 6.468210000000000000e+05 7.466770000000000351e-01
8.940000000000000000e+02 2.342650000000000000e+05 7.988009999999999833e-01
1.101000000000000000e+03 8.694440000000000000e+05 7.236609999999999987e-01
1.101000000000000000e+03 1.551170000000000000e+05 1.311528000000000027e+00
1.190000000000000000e+03 1.257590000000000000e+05 5.372270000000000101e-01
5.000000000000000000e+01 2.667000000000000000e+05 4.729670000000000263e-01
5.240000000000000000e+02 1.118305000000000000e+06 7.477510000000000545e-01
