# bin_edges hist err
5.907837911587943396e-08 3.216185081292579184e+02 1.592248878000041401e+01
1.068000432514575467e-07 2.659915546756947791e+01 3.405672874917626824e+00
1.930697728883249708e-07 5.405514195974819813e+02 1.141868477514522873e+01
3.490254878959579243e-07 9.516201580238443967e+02 1.126828871232861218e+01
6.309573444801929638e-07 2.096471415635168796e+03 1.243939313226011656e+01
1.140624923851320228e-06 5.064771444001609780e+03 1.438014343949963525e+01
2.061986009502219260e-06 1.534121540589026836e+03 5.886291258125095460e+00
3.727593720314938057e-06 5.609714414124413452e+03 8.371645141417118907e+00
6.738627168030940877e-06 5.187666280603027189e+03 5.987630909211739905e+00
1.218187912010114744e-05 4.384212036079066820e+03 4.093957716625930665e+00
2.202201949987373474e-05 4.280695154069323507e+03 3.008730577768365499e+00
3.981071705534969458e-05 3.756995084719824717e+03 2.096404262910642746e+00
7.196856730011514085e-05 3.448420431624434514e+03 1.493803239508781466e+00
1.301025216910830151e-04 1.994606737433379294e+03 8.449684716504169968e-01
2.351952635070956471e-04 6.119048577462879166e+02 3.480826570765300776e-01
4.251786303382885782e-04 2.056829144687287965e+02 1.500956532009331823e-01
7.686246100397730154e-04 7.183339397822341255e+01 6.597217025011706260e-02
1.389495494373136101e-03 2.483090505030623163e+01 2.884844601527499289e-02
2.511886431509576835e-03 8.225543637724831214e+00 1.234914886835947016e-02
4.540909610972469757e-03 2.629230766221412274e+00 5.192752756264520757e-03
8.208914159638244779e-03 7.949378099696710054e-01 2.123627988728809656e-03
1.483981788967563172e-02 2.230351415718233310e-01 8.366177665311604885e-04
2.682695795279721809e-02 6.181729346546574466e-02 3.275849942077479343e-04
4.849693428528190769e-02 1.496298896700011191e-02 1.198689650668592155e-04
8.767123872968668463e-02 3.485156913787504536e-03 4.302662856527783445e-05
1.584893192461110933e-01 7.965975364683285445e-04 1.529939298510903079e-05
2.865120269663776198e-01 4.551186322663283929e-05 2.719854049629274822e-06
5.179474679231201861e-01 1.515038371298595078e-04 3.690826921173619331e-06
9.363292088239397737e-01 3.491547720516978258e-05 1.317799765853762627e-06
1.692666615037872635e+00 1.375650204855209474e-07 6.152094742635519050e-08
