step time ezz temp pe pxx pyy szz vol
0 0 0 1533 -5927.00753557812 18312.4689513441 18908.6925325771 -1.9219799286882 15423.7626628466
10 0.05 0 1336.23937856717 -5892.13115812177 29020.1683427543 29384.7163253882 -2.94996289182299 15423.8636573163
20 0.1 0 847.36503058143 -5805.44312232658 56664.1802289079 56032.8497002307 -5.67502459194973 15424.2662901912
30 0.15 0 435.421590072369 -5732.39518477662 78994.6396572454 77836.8755200868 -7.91005047677096 15425.216965069
40 0.2 0 408.681529330394 -5727.69797930084 78239.1024506106 76989.3476908958 -7.86362789765899 15426.9152899045
50 0.25 0 595.253660955434 -5760.76544359737 64683.8421355139 62884.8374230373 -6.52406885973043 15429.360754277
60 0.3 0 724.793546747579 -5783.60997176755 56565.6437801533 53776.8100702452 -5.74618292447058 15432.4326356159
70 0.35 0 735.061717739671 -5785.25068484168 57411.6107845237 53675.082527243 -5.862259953264 15436.0496030542
80 0.4 0 698.559448469313 -5778.59841649857 60960.2532421896 57151.6031736692 -6.20226699939288 15440.2107681368
90 0.45 0 706.079774987988 -5779.75887025627 61143.2460162274 58231.2302239247 -6.17034987219393 15444.9435268993
100 0.5 0 774.369440030512 -5791.65936429418 56456.9582735391 55067.5734040062 -5.65424742053798 15450.2479001451
110 0.55 0 851.088609451998 -5804.98636436454 50648.5180158487 50863.8767166647 -5.03379395293471 15456.0825166677
120 0.6 0 873.586868882037 -5808.65430664438 48430.6819033228 49644.577938706 -4.7697387382111 15462.396198725
130 0.65 0 825.350180712015 -5799.797929312 50698.0208477547 51874.2424793461 -4.97784904747021 15469.1680246753
140 0.7 0 758.385161181581 -5787.68454977273 53565.2507797501 54566.1429533864 -5.361748947404 15476.4150886752
150 0.75 0 731.945103605176 -5782.8085241593 53395.5872440958 54556.3665802171 -5.48719541180402 15484.1632427223
160 0.8 0 759.746969636076 -5787.55684454445 50308.9638160077 51339.4319656607 -5.22791827031485 15492.4135086194
170 0.85 0 810.306102280036 -5796.3125818246 46281.69400967 47102.5808058265 -4.80839366517035 15501.1361470988
180 0.9 0 830.597677354775 -5799.67782721115 43827.2419235059 43998.6511690235 -4.50698091732816 15510.2898035118
190 0.95 0 806.153392823193 -5795.12567266445 44068.9508524893 43140.2660035161 -4.39924493110609 15519.8445631211
200 1 0 770.911447207351 -5788.70309759805 45452.2094557305 43809.8739079193 -4.39488539625325 15529.7913543339
210 1.05 0 757.707433748865 -5786.22328791995 44973.9764117956 43833.1564143967 -4.34739595843138 15540.1321286957
220 1.1 0 774.327621778561 -5789.03881852409 41916.8720979977 41954.9497866641 -4.14388815751379 15550.8598523714
230 1.15 0 800.353602152741 -5793.50472611015 38614.3008614249 39340.8828598222 -3.84360385529578 15561.9493424886
240 1.2 0 811.879719216181 -5795.38356651622 36529.781305267 37829.6146115722 -3.60856237993722 15573.3689306743
250 1.25 0 802.378427488679 -5793.53839624557 35558.3658070557 37284.3233997735 -3.50519899876415 15585.0952378898
260 1.3 0 777.898721029421 -5789.05174745432 35501.7300672123 36893.6060673814 -3.53570792111139 15597.1157213737
270 1.35 0 756.540197093081 -5785.13744853496 35355.1422681483 36311.534636328 -3.57921567498457 15609.4251584176
280 1.4 0 757.462790444579 -5785.17927189835 33934.5017703564 34470.1266727736 -3.44377045224483 15622.0170651325
290 1.45 0 781.79671031622 -5789.34782662005 31064.9383346855 30698.2337841414 -3.10394317817048 15634.8711131992
300 1.5 0 806.691221032196 -5793.5738090454 28115.6085687984 26581.3430201212 -2.73406996495992 15647.9503161291
310 1.55 0 809.752865588816 -5793.89912348659 26830.4798939853 24214.1641650364 -2.49872400528535 15661.215366163
320 1.6 0 791.621080004623 -5790.46192235372 26924.4782323466 23969.8742117203 -2.4480232740377 15674.6414625388
330 1.65 0 771.687364932975 -5786.71498905837 26230.4304873702 24318.3669165986 -2.45490481133401 15688.2200733304
340 1.7 0 768.234893970258 -5785.88779314465 23225.0308578834 23453.3604284106 -2.33722249796154 15701.9437491556
350 1.75 0 780.872003394171 -5787.88733817608 18922.4276025479 21310.9518078606 -2.08736206497293 15715.7906297101
360 1.8 0 794.119614173516 -5789.95780946402 15934.6982888748 18907.0320647296 -1.79669939736699 15729.7268086151
370 1.85 0 801.009440398927 -5790.86861293009 14698.5858456105 16532.9723332932 -1.4921935917475 15743.7193934758
380 1.9 0 801.621024744539 -5790.64851720416 14107.523213994 14350.7118227045 -1.29762396601247 15757.7410252997
390 1.95 0 790.822217765952 -5788.39282313067 13601.652574761 12940.7630023391 -1.27742345570915 15771.7713339187
400 2 0 779.500785389197 -5786.04404350591 12639.9157572652 11650.8378236535 -1.24101421140627 15785.797688946
410 2.05 0 781.986984815134 -5786.13134342053 10959.9586884326 9432.62911620699 -1.02838395229707 15799.8059218851
420 2.1 0 792.206956680202 -5787.55978470521 9075.82160282841 6969.40519608129 -0.759624582880929 15813.772065423
430 2.15 0 802.846060744058 -5789.03544308484 6660.82893630965 5550.57910676005 -0.545055002568566 15827.6687502315
440 2.2 0 805.461498301696 -5789.06886389098 4056.28205141706 4920.4552407519 -0.355160837478612 15841.4718001197
450 2.25 0 794.87734847426 -5786.75216914591 2700.14378855337 4631.3193890633 -0.225645904614149 15855.1609756537
460 2.3 0 779.939105416103 -5783.66402915012 2195.51862579114 3580.50406332424 -0.139617579894477 15868.7228565874
470 2.35 0 776.929539093532 -5782.68240582309 1028.87300452947 1166.39337702885 -0.0154583478837883 15882.1457188177
480 2.4 0 784.941521806758 -5783.63587725452 -1145.06649874416 -1612.1058884241 0.156977504944233 15895.4109210315
490 2.45 0 791.748400861047 -5784.34899141497 -3597.33901331321 -3578.42792428382 0.313602256257239 15908.4944238409
500 2.5 0 792.505740139066 -5783.97584670387 -5759.3494081498 -4551.01455596075 0.388230110348248 15921.3746435777
510 2.55 0 789.196904067962 -5782.87535983719 -7263.5571701529 -5043.70668251033 0.380239530295251 15934.0374016155
520 2.6 0 786.136819215693 -5781.81622975268 -8301.70567081959 -5965.7489598629 0.423640779368236 15946.4749372712
530 2.65 0 786.174982820212 -5781.29929774031 -9456.79333776431 -7398.06752860388 0.591437582958104 15958.6784913918
540 2.7 0 783.30883162518 -5780.2579815492 -10538.4840293648 -8638.2487878181 0.830857856112058 15970.6340772559
550 2.75 0 778.724121896807 -5778.90307607985 -11470.0443734901 -9447.99412737023 1.11421607459431 15982.3262736429
560 2.8 0 779.727460402755 -5778.53134786484 -12445.5137988798 -10265.2950663949 1.40208551095524 15993.7402413793
570 2.85 0 782.059507798694 -5778.38586267458 -13075.857766626 -11415.9793058781 1.57090075748641 16004.8617821763
580 2.9 0 779.884994714062 -5777.4356454839 -13142.9914281505 -12487.8646913196 1.60330695525307 16015.6811718314
590 2.95 0 775.787597516594 -5776.14870179637 -13908.2615662045 -13236.6256663065 1.57675436072139 16026.1952857141
600 3 0 773.648187782958 -5775.20784034116 -16009.5626956156 -14272.337284269 1.5763953943394 16036.4018627604
610 3.05 0 772.467498959874 -5774.43282980688 -17841.7942038239 -15235.1310313648 1.67110518710182 16046.2934345548
620 3.1 0 772.379310902446 -5773.8447589639 -19081.651468364 -16282.4162594194 1.8678329795012 16055.8602377203
630 3.15 0 782.137406362047 -5774.99397469486 -20710.8518944468 -18246.5037062976 2.09851124579751 16065.0905866954
640 3.2 0 795.519578341131 -5776.77125344634 -22236.9583217372 -20665.8594767279 2.30103612025069 16073.968239602
650 3.25 0 803.802759961878 -5777.63313893787 -22865.194986414 -22546.0986623568 2.47814216203502 16082.4772288989
660 3.3 0 808.070121312185 -5777.78031491458 -23672.6082622589 -24071.5677979693 2.63345461192999 16090.606809556
670 3.35 0 803.026275003676 -5776.27829571836 -24632.4297950828 -25484.0537792367 2.68909280980714 16098.3486275982
680 3.4 0 789.307124322101 -5773.2471153157 -24829.8580882558 -26435.8076371468 2.65630697474531 16105.698148605
690 3.45 0 779.386720180071 -5770.90646935698 -24574.5120798031 -26429.6895818576 2.63983965425097 16112.6578573876
700 3.5 0 775.642570856452 -5769.66939854779 -24450.5135619419 -26261.5761077703 2.68041366009225 16119.2344342418
710 3.55 0 774.494438158949 -5768.89737586411 -24658.2664497691 -27125.81646568 2.71724721153721 16125.432940747
720 3.6 0 773.879249905647 -5768.2261314862 -25352.4095227687 -28538.0196433822 2.71501433907642 16131.2541458575
730 3.65 0 772.55263568362 -5767.42854960111 -25640.4439568506 -29218.8487413033 2.65770398019078 16136.6972502177
740 3.7 0 775.472440482321 -5767.38982460918 -25793.3754707908 -29356.7389186211 2.65999431697269 16141.7660605753
750 3.75 0 787.91994633964 -5769.04048641778 -26698.4725152226 -29816.9279894529 2.78764634440437 16146.4644828943
760 3.8 0 804.97097422313 -5771.50137050251 -27993.8891540451 -30263.2149303659 2.96965048418255 16150.7893376866
770 3.85 0 814.719696118704 -5772.6648040855 -28988.7261117465 -30129.441905612 3.13599696018689 16154.7343900479
780 3.9 0 814.122325516963 -5771.99772062984 -29358.98443932 -29693.6419431031 3.23264412716199 16158.2966580361
790 3.95 0 803.400052650813 -5769.54915379597 -28837.9597618955 -29137.8189930252 3.19210816982997 16161.479190768
800 4 0 791.32019383185 -5766.87580955475 -28193.6680879984 -28812.1544627117 3.10764758226101 16164.2925286977
