step time ezz temp pe pxx pyy szz vol
0 0 0 1600 -5930.73030084772 18851.5047218984 19171.9141036096 -2.08842176583593 15423.7848309333
10 0.05 0 1392.61143706952 -5893.97003861666 29303.4741007757 29410.589445388 -3.17773434651907 15423.8851032838
20 0.1 0 878.347783844724 -5802.78295653224 57568.7663189486 57907.5751144251 -6.06196750845394 15424.2836874664
30 0.15 0 455.038344689403 -5727.71890070249 80246.1618636664 81386.9412039687 -8.39157748450278 15425.2278686044
40 0.2 0 440.647399118626 -5725.21301851325 78723.0768952706 80409.2191276656 -8.26421356942022 15426.9170046847
50 0.25 0 628.200216610432 -5758.44797565572 65141.1047743571 66681.0727429161 -6.85112625550118 15429.3469279295
60 0.3 0 742.574827317725 -5778.60292100745 58494.4921245362 59182.2607465019 -6.11662494034857 15432.4014233471
70 0.35 0 739.392374611845 -5777.86453670506 60420.2616974407 59620.7693906211 -6.27373531053821 15436.0119849407
80 0.4 0 712.025523591212 -5772.83964352485 63441.8798102358 61839.7165526646 -6.56628742192462 15440.1832342871
90 0.45 0 739.024291884411 -5777.44831896797 62538.3936291339 61402.7483064626 -6.42510123648105 15444.9349433436
100 0.5 0 817.746033146536 -5791.18049281247 58124.3656831686 57970.7029243043 -5.83971166497201 15450.2567696363
110 0.55 0 899.248983478535 -5805.33810260234 52856.4500601013 53785.9678600663 -5.19088521238827 15456.1061765389
120 0.6 0 919.913242844138 -5808.66249093073 49926.9044886835 52203.1353520735 -4.92073163591749 15462.4342765126
130 0.65 0 867.169200907143 -5798.9883120595 51341.679530727 54354.1852959343 -5.16228286736317 15469.2179371979
140 0.7 0 792.338822291859 -5785.46362194191 55028.7401965596 57401.2446085647 -5.59191644039226 15476.4720721384
150 0.75 0 763.380772210394 -5780.13466218001 56151.5565574123 57101.6741686982 -5.73997937402412 15484.2257547455
160 0.8 0 805.037386821473 -5787.33349066147 52777.2544225808 52504.2283918178 -5.46561501292673 15492.4830124028
170 0.85 0 860.546393671483 -5796.94819639348 48233.8212297481 47566.2513486998 -5.04824804583614 15501.2105319566
180 0.9 0 867.802362114398 -5797.98998120903 46594.9864141123 46271.9113520677 -4.85746421251981 15510.3661276035
190 0.95 0 832.664742241937 -5791.54828867969 47275.4250385705 47462.6119486383 -4.88252857805442 15519.9314327585
200 1 0 796.233064891861 -5784.92697977933 47622.5122914344 48254.8683225274 -4.82731559573886 15529.9081450165
210 1.05 0 786.540414416551 -5783.07737418037 46510.7613061373 47222.9050008873 -4.60928556364683 15540.2944433945
220 1.1 0 799.312874129295 -5785.21004932739 44115.4956697497 44207.8453112855 -4.32963047351996 15551.0737910559
230 1.15 0 819.919654138727 -5788.71692058671 41265.7367688623 40681.1305249438 -4.02512860907899 15562.217447084
240 1.2 0 829.809451436318 -5790.30942967962 39329.9012856311 38691.6732982255 -3.76906088006689 15573.69302072
250 1.25 0 818.996638038945 -5788.23370512203 39187.1892086576 38932.9890807997 -3.6946308034895 15585.4770445174
260 1.3 0 804.572292793964 -5785.53678355627 39534.3725615635 39807.6265529218 -3.69976840184136 15597.5625079086
270 1.35 0 806.044979898701 -5785.67062431451 38213.2103965695 38839.2606023788 -3.55527965183409 15609.9473658061
280 1.4 0 825.138163159073 -5788.91289682321 35155.6550490371 36093.5986244299 -3.2745494092359 15622.6154154116
290 1.45 0 842.00014394355 -5791.72773826959 32172.2253599165 33442.8648289353 -3.0080916292131 15635.5359167586
300 1.5 0 837.547298047591 -5790.74591729336 30571.484224111 31870.1163047542 -2.85746386511164 15648.6783729561
310 1.55 0 813.844599371144 -5786.35301494338 29943.4219853359 30993.9617733779 -2.84797831664217 15662.0227537864
320 1.6 0 787.684564359257 -5781.53516774284 29196.5581216618 29958.0734467674 -2.88134514809849 15675.5581726163
330 1.65 0 782.366891941988 -5780.4108870101 27461.4424592978 27969.1654928715 -2.81715784270939 15689.2739997711
340 1.7 0 798.896066312158 -5783.13672865868 25125.4354764693 24762.3452800232 -2.62602658541132 15703.15079368
350 1.75 0 817.074848479299 -5786.11494983885 22756.3475205006 21846.3910616558 -2.34760289254399 15717.1598562906
360 1.8 0 829.359327887506 -5788.01429295708 20515.9442259655 19818.1184134848 -2.04400612778898 15731.270045961
370 1.85 0 836.511971162086 -5788.97603152642 18569.6169424502 17779.4004434405 -1.7818178301322 15745.4524144083
380 1.9 0 836.367174137735 -5788.62043691139 16596.8177350529 15453.2616947817 -1.56774639113805 15759.6801573357
