# AtomId eventId barrier
9.700000000000000000e+01 6.974060000000000000e+05 1.022127000000000008e+00
1.300000000000000000e+02 6.974060000000000000e+05 1.022126000000000090e+00
4.300000000000000000e+02 6.974060000000000000e+05 1.022126000000000090e+00
4.820000000000000000e+02 6.974060000000000000e+05 1.022127000000000008e+00
4.830000000000000000e+02 6.974060000000000000e+05 1.022127000000000008e+00
5.690000000000000000e+02 6.974060000000000000e+05 1.022127000000000008e+00
7.990000000000000000e+02 6.974060000000000000e+05 1.022127000000000008e+00
8.670000000000000000e+02 6.974060000000000000e+05 1.022127000000000008e+00
9.820000000000000000e+02 6.974060000000000000e+05 1.022126000000000090e+00
1.131000000000000000e+03 6.974060000000000000e+05 1.022127000000000008e+00
1.257000000000000000e+03 6.974060000000000000e+05 1.022127000000000008e+00
1.271000000000000000e+03 6.974060000000000000e+05 1.022127000000000008e+00
9.500000000000000000e+01 6.974060000000000000e+05 1.022245000000000070e+00
9.700000000000000000e+01 6.974060000000000000e+05 1.021770999999999985e+00
1.040000000000000000e+02 6.974060000000000000e+05 1.021009000000000055e+00
1.290000000000000000e+02 6.974060000000000000e+05 1.021022000000000096e+00
3.570000000000000000e+02 6.974060000000000000e+05 1.022237000000000062e+00
5.780000000000000000e+02 6.974060000000000000e+05 1.022242000000000095e+00
6.660000000000000000e+02 6.974060000000000000e+05 1.021020999999999956e+00
8.580000000000000000e+02 6.974060000000000000e+05 1.022242000000000095e+00
9.300000000000000000e+01 6.974060000000000000e+05 1.022267000000000037e+00
1.290000000000000000e+02 6.974060000000000000e+05 1.020931000000000033e+00
1.870000000000000000e+02 6.974060000000000000e+05 1.022213999999999956e+00
1.890000000000000000e+02 6.974060000000000000e+05 1.020831999999999962e+00
2.840000000000000000e+02 6.974060000000000000e+05 1.020823999999999954e+00
4.830000000000000000e+02 6.974060000000000000e+05 1.020825000000000093e+00
5.410000000000000000e+02 6.974060000000000000e+05 1.022213999999999956e+00
5.780000000000000000e+02 6.974080000000000000e+05 1.022277000000000102e+00
8.580000000000000000e+02 6.974080000000000000e+05 1.022277000000000102e+00
1.250000000000000000e+03 6.974060000000000000e+05 1.022257999999999889e+00
7.000000000000000000e+01 6.974060000000000000e+05 1.021166000000000018e+00
9.500000000000000000e+01 6.974060000000000000e+05 1.022086000000000050e+00
1.040000000000000000e+02 6.974060000000000000e+05 1.021200000000000108e+00
2.810000000000000000e+02 6.974060000000000000e+05 1.022367999999999943e+00
4.970000000000000000e+02 6.974060000000000000e+05 1.022359999999999935e+00
5.450000000000000000e+02 6.974060000000000000e+05 1.021173000000000108e+00
8.580000000000000000e+02 6.974060000000000000e+05 1.022426999999999975e+00
9.170000000000000000e+02 6.974060000000000000e+05 1.022091000000000083e+00
7.000000000000000000e+01 6.974080000000000000e+05 1.022386000000000017e+00
1.810000000000000000e+02 6.974060000000000000e+05 1.021050999999999931e+00
1.830000000000000000e+02 6.974060000000000000e+05 1.021079999999999988e+00
6.290000000000000000e+02 6.974060000000000000e+05 1.022356999999999960e+00
6.840000000000000000e+02 6.974060000000000000e+05 1.022105000000000041e+00
7.750000000000000000e+02 6.974060000000000000e+05 1.021063999999999972e+00
8.870000000000000000e+02 6.974060000000000000e+05 1.022102999999999984e+00
9.170000000000000000e+02 6.974060000000000000e+05 1.022043999999999953e+00
1.342000000000000000e+03 6.974060000000000000e+05 1.022343999999999919e+00
1.810000000000000000e+02 6.974060000000000000e+05 1.022404000000000091e+00
3.740000000000000000e+02 6.974060000000000000e+05 1.022122999999999893e+00
4.970000000000000000e+02 6.974060000000000000e+05 1.022148000000000057e+00
6.840000000000000000e+02 6.974060000000000000e+05 1.022145999999999999e+00
7.750000000000000000e+02 6.974060000000000000e+05 1.022410000000000041e+00
8.950000000000000000e+02 6.974060000000000000e+05 1.021180999999999894e+00
9.840000000000000000e+02 6.974060000000000000e+05 1.022339000000000109e+00
1.091000000000000000e+03 6.974060000000000000e+05 1.021190000000000042e+00
1.176000000000000000e+03 6.974060000000000000e+05 1.022345000000000059e+00
1.308000000000000000e+03 6.974060000000000000e+05 1.021152999999999977e+00
1.342000000000000000e+03 6.974060000000000000e+05 1.022397000000000000e+00
1.353000000000000000e+03 6.974060000000000000e+05 1.022119999999999918e+00
1.590000000000000000e+02 6.974060000000000000e+05 1.020872999999999919e+00
2.730000000000000000e+02 6.974060000000000000e+05 1.022299000000000069e+00
3.740000000000000000e+02 6.974080000000000000e+05 1.022310999999999970e+00
6.290000000000000000e+02 6.974060000000000000e+05 1.020869999999999944e+00
6.510000000000000000e+02 6.974060000000000000e+05 1.022299000000000069e+00
7.570000000000000000e+02 6.974060000000000000e+05 1.022200999999999915e+00
9.860000000000000000e+02 6.974060000000000000e+05 1.020864999999999911e+00
1.091000000000000000e+03 6.974060000000000000e+05 1.021058000000000021e+00
