# bin_edges hist err
5.907837911587943396e-08 3.484263865674790850e+02 1.590341596275194114e+01
1.068000432514575467e-07 4.938920709030653455e+01 4.453274831363084552e+00
1.930697728883249708e-07 7.507594122001235064e+02 1.291345446482508486e+01
3.490254878959579243e-07 1.050281562727359415e+03 1.135987323072264488e+01
6.309573444801929638e-07 2.379933951922881533e+03 1.271837534814582860e+01
1.140624923851320228e-06 5.865351338112298436e+03 1.484994252676663962e+01
2.061986009502219260e-06 1.892059201097740470e+03 6.272976909056113826e+00
3.727593720314938057e-06 6.605454917756589566e+03 8.717385790339701401e+00
6.738627168030940877e-06 5.839162060180825392e+03 6.095912655680289838e+00
1.218187912010114744e-05 4.964138083775754239e+03 4.180362751716333314e+00
2.202201949987373474e-05 4.583424916532284442e+03 2.987553386885630324e+00
3.981071705534969458e-05 3.992206925413399404e+03 2.073746697342007561e+00
7.196856730011514085e-05 3.407608073897508348e+03 1.424959681053690419e+00
1.301025216910830151e-04 1.898733187556375697e+03 7.911125955095025253e-01
2.351952635070956471e-04 5.785139893089675525e+02 3.247819107052171139e-01
4.251786303382885782e-04 1.980882413116416672e+02 1.413490257139043693e-01
7.686246100397730154e-04 6.926424747980182417e+01 6.216509515707183131e-02
1.389495494373136101e-03 2.323398598933536263e+01 2.677826750346173554e-02
2.511886431509576835e-03 7.797425854166151638e+00 1.153784797725887490e-02
4.540909610972469757e-03 2.493581648993835831e+00 4.852768272431573320e-03
8.208914159638244779e-03 7.526590199705615047e-01 1.982921235325616535e-03
1.483981788967563172e-02 2.087832380755007267e-01 7.767525975445494510e-04
2.682695795279721809e-02 5.887629233954369545e-02 3.067847007949298403e-04
4.849693428528190769e-02 1.401211641743589642e-02 1.113124934192085617e-04
8.767123872968668463e-02 3.071366982513193487e-03 3.876024109084771999e-05
1.584893192461110933e-01 7.619579795290979795e-04 1.435868593247340211e-05
2.865120269663776198e-01 7.214438775037368531e-05 3.286086816269260978e-06
5.179474679231201861e-01 1.401746934071299358e-04 3.406756834212844607e-06
9.363292088239397737e-01 3.018250034137064355e-05 1.175743284652918109e-06
