# bin_edges hist err
3.268027589410125502e-08 1.307017246268053690e+01 6.535086231340268448e+00
5.907837911587943396e-08 8.874828346339842255e+02 4.005153965145510853e+01
1.068000432514575467e-07 1.209820621702433101e+02 1.099836928820393744e+01
1.930697728883249708e-07 1.153737634866124836e+03 2.526096327599370284e+01
3.490254878959579243e-07 2.262191386981039614e+03 2.630810832442815084e+01
6.309573444801929638e-07 3.500592598905367595e+03 2.434020914967583238e+01
1.140624923851320228e-06 7.730966714653186500e+03 2.690289358192064739e+01
2.061986009502219260e-06 2.442744229406190698e+03 1.124733579539512540e+01
3.727593720314938057e-06 1.066675108323863788e+04 1.748055894419431766e+01
6.738627168030940877e-06 1.044706543661794603e+04 1.286663448705932566e+01
1.218187912010114744e-05 7.552502623802027301e+03 8.136578525330646627e+00
2.202201949987373474e-05 7.322513943303923043e+03 5.958748461567165755e+00
3.981071705534969458e-05 5.022533443034621996e+03 3.670413040251855108e+00
7.196856730011514085e-05 2.615060424805815273e+03 1.969803733081316954e+00
1.301025216910830151e-04 1.106262157796888687e+03 9.528832474866149038e-01
2.351952635070956471e-04 4.906374723874031361e+02 4.719756486767802128e-01
4.251786303382885782e-04 2.079649165588489836e+02 2.285403269629019962e-01
7.686246100397730154e-04 7.672115120385603859e+01 1.032414114071956157e-01
1.389495494373136101e-03 2.236819453854355899e+01 4.146106129825485875e-02
2.511886431509576835e-03 6.164133675143931512e+00 1.618786391138945721e-02
4.540909610972469757e-03 1.794673598931670000e+00 6.496430984311490908e-03
8.208914159638244779e-03 4.981407379802355040e-01 2.545579666890035453e-03
1.483981788967563172e-02 1.331221116884371281e-01 9.787332303734398026e-04
2.682695795279721809e-02 3.504415935033677876e-02 3.734871200858685329e-04
4.849693428528190769e-02 1.026734536882034296e-02 1.503576270914923916e-04
8.767123872968668463e-02 2.269147636942088920e-03 5.257222110288616680e-05
1.584893192461110933e-01 4.830879412199255035e-04 1.804124976544507024e-05
2.865120269663776198e-01 3.503418650442631347e-05 3.613500430605838492e-06
5.179474679231201861e-01 8.123020489316805826e-05 4.092318602036475049e-06
9.363292088239397737e-01 4.333732154637828588e-06 7.030241889254301375e-07
