# bin_edges hist err
3.268027589410125502e-08 4.014886876125443038e+00 2.838953735805174627e+00
5.907837911587943396e-08 5.019250778968460054e+02 2.360856975713128492e+01
1.068000432514575467e-07 8.968306843763795655e+01 7.422223554691833591e+00
1.930697728883249708e-07 6.194430927785391532e+02 1.450801781827490800e+01
3.490254878959579243e-07 1.586593932437960802e+03 1.726906558799018754e+01
6.309573444801929638e-07 4.454601977838755374e+03 2.152132314972106997e+01
1.140624923851320228e-06 1.137556401569374066e+04 2.557876409959597197e+01
2.061986009502219260e-06 1.932748307667292693e+03 7.841683497748633158e+00
3.727593720314938057e-06 1.405924160395929539e+04 1.573008890549811234e+01
6.738627168030940877e-06 1.107965396265771597e+04 1.038584650981318624e+01
1.218187912010114744e-05 8.019135037377407571e+03 6.571600233631285093e+00
2.202201949987373474e-05 7.284908569348427591e+03 4.658520351706734175e+00
3.981071705534969458e-05 4.991443440123320215e+03 2.867989737748266155e+00
7.196856730011514085e-05 2.762781921917296131e+03 1.586961497222354245e+00
1.301025216910830151e-04 1.019169904163000183e+03 7.168775069336505990e-01
2.351952635070956471e-04 4.341112423647489322e+02 3.479771658956155034e-01
4.251786303382885782e-04 1.802394677024342400e+02 1.667645552688440669e-01
7.686246100397730154e-04 7.473550040600130728e+01 7.986763901900284512e-02
1.389495494373136101e-03 2.435261757012548145e+01 3.390851485981739855e-02
2.511886431509576835e-03 6.425754944468488716e+00 1.295467718560689395e-02
4.540909610972469757e-03 1.816211264816159687e+00 5.122432800812163657e-03
8.208914159638244779e-03 5.012681830919312187e-01 2.001505226425598534e-03
1.483981788967563172e-02 1.311340674110051396e-01 7.613914508985066172e-04
2.682695795279721809e-02 3.697021226735502236e-02 3.006801606502900012e-04
4.849693428528190769e-02 8.740061468238639192e-03 1.087338126642187056e-04
8.767123872968668463e-02 1.959032004335109402e-03 3.828747356229596623e-05
1.584893192461110933e-01 4.288335814381858931e-04 1.332321110758510699e-05
2.865120269663776198e-01 3.136943825586296675e-05 2.680071979216963753e-06
5.179474679231201861e-01 6.320389792562487036e-05 2.829395055262361599e-06
9.363292088239397737e-01 3.783504197124262853e-06 5.148697068129436261e-07
1.692666615037872635e+00 7.751532973458607294e-08 5.481161530123703159e-08
