# atom_type event_id atom_id barrier
1.000000000000000000e+00 6.974140000000000000e+05 1.121000000000000000e+03 9.882123600000000119e-01
1.000000000000000000e+00 6.974080000000000000e+05 2.860000000000000000e+02 9.864710599999999552e-01
1.000000000000000000e+00 6.974110000000000000e+05 6.650000000000000000e+02 9.889390000000000125e-01
1.000000000000000000e+00 6.974090000000000000e+05 9.950000000000000000e+02 9.901721700000000181e-01
1.000000000000000000e+00 6.974060000000000000e+05 3.500000000000000000e+01 9.870162000000000102e-01
1.000000000000000000e+00 6.974120000000000000e+05 1.263000000000000000e+03 9.880368200000000378e-01
1.000000000000000000e+00 6.974130000000000000e+05 8.590000000000000000e+02 9.873092999999999453e-01
1.000000000000000000e+00 6.974100000000000000e+05 1.510000000000000000e+02 9.909842700000000004e-01
1.000000000000000000e+00 7.582310000000000000e+05 6.580000000000000000e+02 9.865518300000000185e-01
1.000000000000000000e+00 6.974070000000000000e+05 1.361000000000000000e+03 9.877443000000000195e-01
