step time ezz temp pe pxx pyy szz vol
0 0 0 1800 -6106.54554814351 22840.9486464622 23330.0741291688 -2.29455306141686 14788.7980023657
10 0.05 0 1535.54627929321 -6059.66815652072 30504.6697623212 30922.4664869044 -3.06720258350712 14788.8911868135
20 0.1 0 899.547508344932 -5946.87503932584 53255.8760179248 53426.830865714 -5.38405264865663 14789.2306291392
30 0.15 0 429.746857113441 -5863.54986297224 69826.8579612593 69843.5473839772 -7.11411007120981 14789.9753474211
40 0.2 0 470.991853929812 -5870.87592374984 64256.7942217291 64161.536600003 -6.60284010783205 14791.2415020404
50 0.25 0 723.296534927568 -5915.51503876339 49911.8717377058 49221.4159116064 -5.12966331373954 14792.9943703874
60 0.3 0 854.393965905638 -5938.5206181976 45089.4952652581 42746.4647698465 -4.5524177257384 14795.1321792294
70 0.35 0 841.159801909769 -5935.87412512782 48596.0069747033 43998.6170425326 -4.8122660812317 14797.6086912316
80 0.4 0 820.04286624659 -5931.82140999113 51696.2972509616 46096.9646878739 -5.06126962791434 14800.4362247572
90 0.45 0 881.702436268845 -5942.41529819711 49548.5433561351 45417.4600936057 -4.80424242548379 14803.6303889779
100 0.5 0 991.96393276161 -5961.5473602855 44030.1199187338 42918.5506572283 -4.22750959311575 14807.177251272
110 0.55 0 1061.14913349722 -5973.32053910454 39961.5755034215 41612.4122568718 -3.84696239177936 14811.0431981523
120 0.6 0 1021.4676692834 -5965.77348391043 40329.438891063 43540.1946690806 -3.98297555691335 14815.20539965
130 0.65 0 901.86977956485 -5944.11342731826 44645.2016767491 47880.6001601377 -4.53006045839899 14819.6718120902
140 0.7 0 817.930170101312 -5928.85686747611 48145.7542149789 49933.1531676164 -4.94764910857108 14824.4743418996
150 0.75 0 848.966105282714 -5934.01187743083 46590.7313907613 46405.0039241572 -4.80538767240319 14829.6340871227
160 0.8 0 947.379168344653 -5951.06285211452 42057.9533773092 40376.2907923562 -4.28119629174409 14835.1346724726
170 0.85 0 1003.00677547744 -5960.47253853527 39529.1115344414 37121.5250487885 -3.88287278687426 14840.937603034
180 0.9 0 965.435821645968 -5953.366730533 40981.778683752 38605.470288627 -3.90101613690944 14847.0180673375
190 0.95 0 887.006981857279 -5939.084064906 43793.3644147008 41952.0804655744 -4.15936652457384 14853.3812555242
200 1 0 854.01625082264 -5932.92037329787 44222.6189286548 43039.9655538074 -4.23406946117493 14860.0457356215
210 1.05 0 892.50343748222 -5939.438459319 41267.3839237103 41034.0342654535 -3.93398034472745 14867.0151371826
220 1.1 0 954.726822346118 -5950.13237456375 37222.4828255111 37997.8761244429 -3.50064684545935 14874.2689537482
230 1.15 0 978.218687573258 -5953.93272442656 34912.7838243728 36176.124678528 -3.26166731043565 14881.7779928558
240 1.2 0 947.026740882999 -5948.05172783842 35697.2212550163 36436.3384268151 -3.33017432611271 14889.5246262392
250 1.25 0 897.029553775873 -5938.87607732895 37598.9577673901 36769.5879706499 -3.51962825110568 14897.5104710862
260 1.3 0 886.868117521202 -5936.7928589127 37102.8187710591 35036.9999248638 -3.53443514782997 14905.7425951287
270 1.35 0 922.067792927032 -5942.74191065541 34062.2528679165 31798.9941053256 -3.33134061129192 14914.2138167777
280 1.4 0 948.742577890688 -5947.14620069575 31784.1329346297 29323.8331306517 -3.09135273067145 14922.902395645
