step time ezz temp pe pxx pyy szz vol
0 0 0 2866 -6106.54554814351 36367.8660586625 37146.6625216831 -3.65343837916882 14788.7980023657
10 0.05 0 2437.6052693385 -6030.61626219932 49612.4873587969 50266.5294203914 -4.99089237149965 14788.8913657968
20 0.1 0 1400.85725032837 -5846.73381745567 89060.6377837248 89392.1535595408 -9.01224935744974 14789.2376257556
30 0.15 0 723.31491706663 -5726.56685217261 113919.56442446 114442.429302655 -11.6131806571909 14790.0076252829
40 0.2 0 868.60867220391 -5752.34931674291 104727.480501722 105473.983351141 -10.753706222293 14791.3137876958
50 0.25 0 1213.03687508092 -5813.24464158567 85762.9201381303 85674.6011656613 -8.80710676921155 14793.1213688988
60 0.3 0 1301.62338283676 -5828.59364959962 83023.1484075889 79717.4642596733 -8.41473027383649 14795.346300977
70 0.35 0 1233.51832021599 -5816.11433170339 89217.8956300638 81489.1896969101 -8.90453338990111 14797.9632266805
80 0.4 0 1236.13695139001 -5816.16813014664 91747.8186167145 81825.833702098 -9.01068441993539 14800.9868257027
90 0.45 0 1358.07052595967 -5837.30072431881 86471.828688309 78772.1401497341 -8.36313272794351 14804.4207416566
100 0.5 0 1502.76157915193 -5862.33877848969 78409.7996674856 75583.4641230015 -7.48564614304164 14808.2417921835
110 0.55 0 1572.10567786023 -5873.92161095087 73721.0421160261 75374.2029655645 -7.05319238711279 14812.4186357969
120 0.6 0 1520.92991588167 -5864.1185786241 75059.333029427 78361.8950726201 -7.32409116550256 14816.9359924681
130 0.65 0 1419.88811220496 -5845.53638037617 79659.9377878105 81857.9523387172 -7.89904242831135 14821.8027647119
140 0.7 0 1388.01723718351 -5839.28596659637 81343.0749281828 81634.1615622731 -8.13317633744781 14827.0377114922
150 0.75 0 1451.35083725929 -5849.91567738696 77660.3262046497 77375.9422219005 -7.84478213599356 14832.6450065574
160 0.8 0 1529.84536228799 -5863.18894581942 73350.3528940482 72767.3693514376 -7.41095870177658 14838.6076096304
170 0.85 0 1543.36318465555 -5864.92992450797 72749.0715128414 71469.8857166509 -7.14986657775192 14844.904187715
180 0.9 0 1480.4852482684 -5853.17897884537 76298.2141083415 74312.1332238852 -7.23040874769265 14851.5266006737
190 0.95 0 1408.36908815618 -5839.88045748108 79573.2655569619 76991.664477966 -7.44242919233131 14858.4834835868
200 1 0 1397.67177075665 -5837.53526501832 79179.8719166487 76345.7960665997 -7.41557028490436 14865.7849697104
210 1.05 0 1449.45558264867 -5846.27564215306 76576.350425668 73161.8036116609 -7.0160840724359 14873.4273745713
220 1.1 0 1492.76005627783 -5853.49250553407 73505.6407777979 70558.5045544516 -6.64500475267625 14881.3943365206
230 1.15 0 1482.21615852104 -5851.16498171322 71493.1330477258 70358.9291487718 -6.54944632225055 14889.6695310421
240 1.2 0 1443.05972317556 -5843.80832698316 71130.9667799483 72550.4546715005 -6.70774431539607 14898.2459582691
250 1.25 0 1412.28732758259 -5837.97890745387 70812.2632357239 73262.8461945586 -6.83397905410335 14907.1259178288
260 1.3 0 1435.00260454379 -5841.65066701914 68461.8564910637 70363.4097182232 -6.71541810654244 14916.3090005752
270 1.35 0 1490.12000331146 -5851.04200575389 65313.8023684248 65180.4810773058 -6.44455100869691 14925.7828029316
280 1.4 0 1503.69102470602 -5853.03429054302 64495.3923353679 61825.1447914993 -6.27035028633378 14935.5282307717
290 1.45 0 1467.96365615102 -5846.29598986331 65845.1250098402 61252.7818976117 -6.21197106101446 14945.5330881178
300 1.5 0 1431.68976541734 -5839.49340866929 66791.4970466949 61678.1065766005 -6.17546230790801 14955.7941939795
310 1.55 0 1422.5491218295 -5837.51666959258 66163.3705499119 61791.2588975963 -6.04294046517176 14966.309776573
320 1.6 0 1437.73800650579 -5839.84302837414 63477.2217926404 61447.3822737562 -5.87199812802584 14977.07378996
330 1.65 0 1462.58012909071 -5843.85407508806 59637.9825577579 60184.3044101041 -5.70074241466047 14988.0752768496
340 1.7 0 1489.10336140866 -5848.13417221692 56704.169737915 57654.3400200523 -5.54004967384689 14999.2998582018
350 1.75 0 1499.02823437808 -5849.44950938313 55898.5125430738 55950.6990962201 -5.40921245839244 15010.7329000693
360 1.8 0 1483.17484420176 -5846.18959233061 56470.1688011141 54861.5186303715 -5.32171248944234 15022.3642958365
370 1.85 0 1467.44129615641 -5842.95839516447 56823.7581255453 53169.7061920743 -5.21821638535027 15034.187564965
380 1.9 0 1475.92759146815 -5844.01411179162 55048.4702976579 50897.9966187161 -5.00876206216978 15046.1943849015
390 1.95 0 1499.35634809323 -5847.69411436679 52644.3005056679 49170.390245928 -4.79762878748392 15058.3711480922
400 2 0 1501.79630084628 -5847.62785024649 50410.8262748376 48950.2879658924 -4.60767700077078 15070.7036092952
410 2.05 0 1482.71770605206 -5843.7426156225 48686.9224120432 49339.4738106416 -4.42973500161512 15083.1802622397
420 2.1 0 1469.62560416645 -5840.9233362567 47180.3312325297 48679.1753392282 -4.27619157555325 15095.7913546843
430 2.15 0 1465.63709913045 -5839.7133553162 45242.4588459055 47856.339511523 -4.215326455669 15108.5265245388
440 2.2 0 1459.38977191783 -5838.09262213587 43477.386425354 46732.336629195 -4.20459514917316 15121.3757821039
450 2.25 0 1459.87518073757 -5837.65943902229 41997.7320275759 44423.1987099576 -4.16683251060657 15134.3294073112
460 2.3 0 1461.09115634169 -5837.34170698094 41581.1810105228 41412.3552286153 -4.050413609876 15147.3761233821
470 2.35 0 1459.69570903179 -5836.54364541125 41393.3469522551 38646.3386838125 -3.80449416210859 15160.5036281054
480 2.4 0 1469.30386640415 -5837.6822013391 40563.7961228721 36291.6701976136 -3.52074855494204 15173.6984278322
490 2.45 0 1476.02683025914 -5838.28608901337 38721.7828062699 35065.639734193 -3.27193329283101 15186.9460799331
