step time ezz temp pe pxx pyy szz vol
0 0 0 1666 -5929.74930307062 19553.6830418453 20573.7076328895 -2.11837230142545 15430.442006133
10 0.05 0 1452.84053245858 -5891.96733158318 31201.0457641849 31993.6417344311 -3.31748602801981 15430.5434866624
20 0.1 0 920.191525175514 -5797.5162883524 61322.162012157 61878.7712406245 -6.38744270132922 15430.9498913275
30 0.15 0 481.013864353648 -5719.63911199739 85127.2759531075 85468.2413756309 -8.83170034063019 15431.912904137
40 0.2 0 467.62476566256 -5717.31506550049 83238.0542559276 83589.1522865462 -8.68320169835993 15433.6309976797
50 0.25 0 662.555211497248 -5751.85868074269 68308.6804207262 68787.6587500046 -7.220448090347 15436.0962454649
60 0.3 0 779.910637445736 -5772.53605403187 60663.1870868562 60524.792861911 -6.44711962917509 15439.1885740593
70 0.35 0 773.773415987733 -5771.26576932665 62489.8704239337 60930.1494342997 -6.56717939512408 15442.8357693732
80 0.4 0 738.808056046138 -5764.88875135786 65779.7945604396 63257.6730653063 -6.76569404512216 15447.0402536473
90 0.45 0 765.041667284694 -5769.35767947899 64635.7211660416 62392.0666474871 -6.4745303149792 15451.8189089916
100 0.5 0 850.559083681922 -5784.28211406241 59174.7286240331 58290.2964752654 -5.79304268660136 15457.1554147147
110 0.55 0 933.143233183947 -5798.61488459157 53776.0557679392 54159.0496007059 -5.16403337139648 15463.0016469078
120 0.6 0 949.537245546618 -5801.1662467515 52450.9164799818 53475.6877600307 -5.0019185048978 15469.3111804083
130 0.65 0 888.028393182155 -5789.93070082343 55120.6147179879 56803.7786597173 -5.39434906343708 15476.0717681977
140 0.7 0 810.044053016105 -5775.85004270634 58322.8960835764 60347.8910114769 -5.94150985116216 15483.3087678666
150 0.75 0 787.420740641822 -5771.64482476014 58986.9631784489 60294.6131259836 -6.13659455946657 15491.0541724422
160 0.8 0 829.93999980163 -5778.99393833708 56264.3591451687 56372.8625452114 -5.87282513068555 15499.3131103554
170 0.85 0 892.60005821266 -5789.8764424835 51795.4160471412 51543.1758488841 -5.39866919085787 15508.05699287
180 0.9 0 919.719468132904 -5794.4296543871 48902.8296707963 48179.9072566252 -5.0485487411596 15517.2431080813
190 0.95 0 893.945542129961 -5789.62126102782 49311.0092196575 47179.8017143684 -4.95261919384159 15526.8402822808
200 1 0 851.292382566146 -5781.87227519607 51422.3968790096 48110.8208670338 -4.99864598957383 15536.8404285374
210 1.05 0 830.709261686593 -5778.08292055951 51725.0131182026 48082.0799138744 -4.95259131453588 15547.2490034509
220 1.1 0 842.643600383232 -5780.07224079539 49194.7670083671 45754.1553394547 -4.71485504894539 15558.0614584855
230 1.15 0 865.086354981041 -5783.90986146528 45774.2174563083 42897.5382695694 -4.41772770394079 15569.2536530855
240 1.2 0 867.515754806793 -5784.18846368536 43935.5195834384 41678.2715773671 -4.23044382722548 15580.795399797
250 1.25 0 850.052665073234 -5780.95135441846 44076.5481485692 41822.311537703 -4.18780832257777 15592.6679197989
260 1.3 0 830.94745180861 -5777.44622288204 44426.4146049671 41501.0721656564 -4.20971230855664 15604.8656192363
270 1.35 0 827.945851667228 -5776.80687748734 42567.7560997681 39648.0339150919 -4.13889889355466 15617.3836280991
280 1.4 0 847.044640099637 -5780.07062846163 38380.5924373513 36760.8611726434 -3.9168096409686 15630.2037424698
290 1.45 0 867.94711634655 -5783.61941111576 34485.5929508714 34141.7758165539 -3.64107872618104 15643.2938789136
300 1.5 0 873.233637391554 -5784.37277645787 32300.8609000442 32113.796780889 -3.40601939321541 15656.6212000471
310 1.55 0 869.286325530749 -5783.47690595123 30605.8453577749 29563.9795673984 -3.19244749270641 15670.1595930993
320 1.6 0 856.706485167283 -5781.03592453199 28890.5661706188 26552.0279003436 -3.02446850255677 15683.88403494
330 1.65 0 836.724002648826 -5777.27330393719 27918.829039673 24616.6869990261 -2.92237622159179 15697.7701863776
340 1.7 0 824.652724968138 -5774.90839043431 26847.454901947 23293.1179959579 -2.77125585638727 15711.799792793
350 1.75 0 831.073606894321 -5775.80562045671 24384.8859893053 21513.7063045773 -2.52527509289447 15725.9545009217
360 1.8 0 850.006929638104 -5778.88564200982 21079.8772928132 19521.7938919974 -2.27936708703552 15740.2085527476
370 1.85 0 870.141228455404 -5782.14204662154 17890.3172176751 17981.987558287 -2.12278010939052 15754.5330385157
380 1.9 0 881.19599192661 -5783.76315860449 15883.5828481817 17300.3900455554 -2.03042962468334 15768.9033418246
390 1.95 0 873.233236400858 -5782.00375513933 15786.8466919571 17570.9193256553 -1.98077006795805 15783.3032591439
400 2 0 852.129877379161 -5777.92426376553 16914.5662119366 17790.5677900806 -1.95563303047939 15797.7263582779
410 2.05 0 836.373674727241 -5774.80012152292 17339.5105008913 16355.609624097 -1.7992360134614 15812.1697394814
420 2.1 0 840.054258590361 -5775.10459400445 15809.6424824881 13201.8340932499 -1.45563636466341 15826.6198776974
430 2.15 0 854.536883785564 -5777.28806161329 12853.1234168148 9722.1473619992 -1.10583846565907 15841.0474285497
440 2.2 0 862.909124853091 -5778.35213128215 10060.7094881142 7156.41314521736 -0.870471311437383 15855.4177830909
450 2.25 0 860.294395455636 -5777.44641634792 7806.86692097295 5434.90635414603 -0.667975142467624 15869.7023632924
460 2.3 0 851.996295007565 -5775.51325109714 5724.44345401667 3535.98660779255 -0.42547616246486 15883.8779469462
470 2.35 0 847.401507308155 -5774.2238566649 3592.61286331791 1582.47518447631 -0.199211098176344 15897.9211140291
480 2.4 0 847.909280531013 -5773.82166723814 1769.50212103452 948.749012430801 -0.080035335244513 15911.80981249
