# bin_edges hist err
5.945570708544394801e-08 1.069673314990318204e+03 2.057444547097615128e+01
1.077105056036769092e-07 1.022319048435850561e+02 4.725671473101297870e+00
1.951293422635962260e-07 1.810512052433030476e+03 1.477538315982019235e+01
3.534981105030109478e-07 2.991660294487804549e+03 1.411113421331658735e+01
6.404004271197283230e-07 6.369288771126088250e+03 1.529744834601397052e+01
1.160155301739971458e-06 1.383574426943115031e+04 1.675106912365204792e+01
2.101748011332487029e-06 1.550776863909121494e+04 1.317600242682750356e+01
3.807546021222368109e-06 1.180323883288448451e+04 8.540383031589058760e+00
6.897785379387658029e-06 1.564244943648149274e+04 7.304607306650445331e+00
1.249609141291986705e-05 8.455501760143697538e+03 3.990082979288148923e+00
2.263803409521446413e-05 8.464778217461573149e+03 2.966113525261331763e+00
4.101127070551304339e-05 8.362966837595889956e+03 2.190422574162825153e+00
7.429639507594950265e-05 3.004226522111307531e+03 9.753978615924840945e-01
1.345960324155364384e-04 4.280968856173163886e+02 2.735610344553928153e-01
2.438354098268826614e-04 1.498982813350916388e+02 1.202677737176186812e-01
4.417344703140064317e-04 6.212604611625712892e+01 5.752485655345882659e-02
8.002502278161052448e-04 2.031141945344319666e+01 2.443748827694098430e-02
1.449740670372631464e-03 7.250939625903148666e+00 1.084804093662317982e-02
2.626363527653329932e-03 2.433633268698977226e+00 4.669275289565882198e-03
4.757944314009414019e-03 6.837211322868489427e-01 1.838777395942126731e-03
8.619535664753033219e-03 2.271655678938665490e-01 7.874602658102994703e-04
1.561523006000496532e-02 4.726622864138489699e-02 2.668705276756168495e-04
2.828869434625966642e-02 2.023531733600928209e-02 1.297322320794726887e-04
5.124805876960925738e-02 2.435144630597012739e-03 3.343666874447914165e-05
9.284145445194744162e-02 1.344188712660963295e-03 1.845688841253485742e-05
5.519954321281572707e-01 1.130411846527387280e-04 2.195077915287626971e-06
