step time ezz temp pe pxx pyy szz vol
0 0 0 1800 -5929.31061046682 22565.0300479884 21335.6477108498 -2.23829842478184 15420.8577594672
10 0.05 0 1567.38821214569 -5888.0816529284 34820.7917204739 33357.7060243001 -3.3554132835339 15420.9582060339
20 0.1 0 983.724577984662 -5784.58386048371 66260.1400489879 65302.6585763485 -6.51625235235887 15421.3563975241
30 0.15 0 507.076108264491 -5700.05993649739 90837.3041553709 90495.4885695721 -9.08427017138289 15422.2956655048
40 0.2 0 500.086100331014 -5698.87115685895 88939.4399366202 88851.0565737803 -8.95439933814032 15423.9688535555
50 0.25 0 714.559126895535 -5736.87150454162 74267.4059643445 73959.9451296738 -7.49018546635033 15426.3704049989
60 0.3 0 842.395979383061 -5759.39254451093 67303.9002195843 66198.3444365796 -6.75740123178059 15429.3900410848
70 0.35 0 838.49637280221 -5758.50197364825 69733.419591171 67145.8176640661 -6.93287226013762 15432.9649504172
80 0.4 0 808.215510880546 -5752.93498115454 73060.9518617791 69745.5391853501 -7.249150384263 15437.1018907667
90 0.45 0 837.344088300199 -5757.89955651933 71464.1749781056 69202.2046813937 -7.16144943639621 15441.8205755381
100 0.5 0 912.66550678283 -5771.00239145684 66006.9106875787 65737.1349872176 -6.69521951306377 15447.1112736557
110 0.55 0 984.387965893778 -5783.40141461525 60461.4381008204 61903.0097927278 -6.14204020050093 15452.9364234299
120 0.6 0 1003.39314351985 -5786.41556489412 58129.2582178728 60379.8656187092 -5.84885952900799 15459.254893415
130 0.65 0 958.647774750922 -5778.13880215471 59523.5269184047 61726.0170249932 -5.95142573069847 15466.0466163154
140 0.7 0 901.63366076093 -5767.74260741776 61531.2252221304 63107.3334312965 -6.1873197804461 15473.3182393998
150 0.75 0 886.341519089148 -5764.78901324572 61450.8655935018 61748.4506074432 -6.21383699674913 15481.0817929594
160 0.8 0 916.440357883334 -5769.89085186218 59039.4618904104 58097.6469987571 -5.9609680526631 15489.3318601041
170 0.85 0 955.210767931121 -5776.50818198272 56340.4157496952 54281.5505331576 -5.61258757726413 15498.0435943126
180 0.9 0 968.050292907305 -5778.52123889306 55865.8366982441 51993.9937065622 -5.39931747975173 15507.1881876808
190 0.95 0 953.015240724567 -5775.61996277821 56912.0857463023 51607.37552016 -5.36358474262165 15516.7493637514
200 1 0 922.43614426464 -5770.00712519485 57645.627537966 52225.278633758 -5.46008945707868 15526.7246267218
210 1.05 0 901.015170564695 -5766.05798790683 57203.7184864029 52242.7572642655 -5.51472520135343 15537.1166529635
220 1.1 0 907.872572773906 -5767.14582730034 55257.1364901241 51227.8890872758 -5.31741083209721 15547.9218977171
230 1.15 0 922.733170502768 -5769.65117626232 52318.5833679051 50005.8849502755 -4.98335491820817 15559.1236865927
240 1.2 0 922.353929476568 -5769.44898312818 50168.0948608596 49318.4838966764 -4.70763687323515 15570.6983128339
250 1.25 0 909.024475997564 -5766.95847494115 49443.6911225818 48504.9971826231 -4.54690965141624 15582.6261359205
260 1.3 0 900.232432537499 -5765.28334682123 48932.7026023273 46645.0449795432 -4.45235546909761 15594.8935027982
270 1.35 0 909.302671202512 -5766.77223041869 47222.9414846744 43112.2742283118 -4.31765024050704 15607.4857859573
280 1.4 0 931.285400032256 -5770.52927740219 44021.4604671505 39086.8623791476 -4.13465853727838 15620.3798454109
290 1.45 0 944.553214386578 -5772.71202136361 40579.1910301408 35890.2593446861 -3.99087290293273 15633.5458264057
300 1.5 0 939.136732901389 -5771.56810395665 38690.9871487709 34179.9309697119 -3.95289167578075 15646.9564823318
310 1.55 0 924.254265910706 -5768.75113614747 38339.0875170319 33251.6558960274 -3.94967586167626 15660.5949110414
320 1.6 0 913.95982063742 -5766.75250074425 37517.7153165822 32642.0642356379 -3.8969053693234 15674.4512146724
330 1.65 0 914.009749160167 -5766.57803864583 35359.0954372202 32036.7087978873 -3.75859579298896 15688.5138417829
340 1.7 0 920.692957086627 -5767.56085921156 32312.0191794493 31079.9165001959 -3.53205401548106 15702.765181133
350 1.75 0 926.000373896917 -5768.2743244252 28944.1260619039 29523.8325710616 -3.2419008731633 15717.1814324707
360 1.8 0 925.602613838676 -5767.94807374308 26356.8025691298 27306.0009760531 -2.95169172200353 15731.7345856194
370 1.85 0 922.934972578297 -5767.19339089115 24852.8074890746 24382.9149422353 -2.68158323051903 15746.3965629593
380 1.9 0 920.433467986658 -5766.44607521247 23488.1112242619 21316.7596145785 -2.43828838623044 15761.1407783178
