# bin_edges hist err
5.878016072274924118e-09 3.517969292105583889e+01 2.487579942453896464e+01
6.235507341273912249e-08 4.145348347176654329e+02 2.621748494378529770e+01
1.125335582600764555e-07 4.134502704001875486e+02 1.949023265889228895e+01
2.030917620904734816e-07 5.910615792637231607e+02 1.734669010523332133e+01
3.665241237079625812e-07 1.169269950117524331e+03 1.816153370985752957e+01
6.614740641230145734e-07 2.796342335959739557e+03 2.090668460432731379e+01
1.193776641714435847e-06 5.525826269251621852e+03 2.187678424940509458e+01
2.154434690031882236e-06 9.980009156123296634e+03 2.188493253274595673e+01
3.888155180308085301e-06 3.626229859240958376e+03 9.819791775677128243e+00
7.017038286703822628e-06 8.115195697871897210e+03 1.093500496273508560e+01
1.266380173467402173e-05 5.503090478886239907e+03 6.702976306666323048e+00
2.285463864134988516e-05 5.625820891853842113e+03 5.044895563645643399e+00
4.124626382901347725e-05 4.402255563691497628e+03 3.321939561227183368e+00
7.443803013251681032e-05 2.604399219047891165e+03 1.901966009242444189e+00
1.343399332598898622e-04 1.212829661467842016e+03 9.661482012462544455e-01
2.424462017082325846e-04 5.408627827212465036e+02 4.802664683110694499e-01
4.375479375074179875e-04 2.404570122130475340e+02 2.383703925291952852e-01
7.896522868499716808e-04 9.908414927254248994e+01 1.139017909038035486e-01
1.425102670302996408e-03 3.311818405912438834e+01 4.901811312028713646e-02
2.571913809059341548e-03 8.543708696970622185e+00 1.853281625743032415e-02
4.641588833612772871e-03 2.357164024727557372e+00 7.246160973892338056e-03
8.376776400682907700e-03 6.249438195215027969e-01 2.777336080040654701e-03
1.511775070615659945e-02 1.638126444745266752e-01 1.058465068077236743e-03
2.728333376486763787e-02 4.082554976584889389e-02 3.933360134807853251e-04
4.923882631706731627e-02 1.068395937891689421e-02 1.497816728786781587e-04
8.886238162743388680e-02 2.628397830250665292e-03 5.530099998562098342e-05
1.603718743751327558e-01 4.667702615514302857e-04 1.734738015267184549e-05
2.894266124716740052e-01 5.787211718362560034e-05 4.546862944684909866e-06
5.223345074266833032e-01 6.156083315614501350e-05 3.490794591124425822e-06
9.426684551178854399e-01 7.677713171555212112e-06 9.176622436906293293e-07
1.701254279852585594e+00 5.469732613487462325e-07 1.823244204495820863e-07
