# bin_edges hist err
5.907837911587943396e-08 1.198359517029876855e+02 1.747987007629840051e+01
1.930697728883249708e-07 3.151990661778988851e+02 1.568173965832344763e+01
3.490254878959579243e-07 4.738741735582437400e+02 1.430085061112583489e+01
6.309573444801929638e-07 1.049960758131671810e+03 1.583235266786475215e+01
1.140624923851320228e-06 1.590280041647168446e+03 1.449186557982902457e+01
2.061986009502219260e-06 6.372326224635032759e+02 6.822838080257787041e+00
3.727593720314938057e-06 1.455084690181794485e+03 7.668117716607371293e+00
6.738627168030940877e-06 1.119711441794971734e+03 5.002951182089049986e+00
1.218187912010114744e-05 9.844732304059920125e+02 3.489022211463712608e+00
2.202201949987373474e-05 8.743117369153360414e+02 2.445476558561170854e+00
3.981071705534969458e-05 7.659931709105039772e+02 1.702438257487284501e+00
7.196856730011514085e-05 6.540900079733753500e+02 1.170054928315819254e+00
1.301025216910830151e-04 6.122750610370438835e+02 8.419559092549934176e-01
2.351952635070956471e-04 6.696005486705606700e+02 6.548661405648419365e-01
4.251786303382885782e-04 7.094502975724134330e+02 5.013421217606967017e-01
7.686246100397730154e-04 3.332725946878306900e+02 2.555651197967267474e-01
1.389495494373136101e-03 1.107531374067725238e+02 1.095742152040253964e-01
2.511886431509576835e-03 3.011347143882365174e+01 4.249514671750509454e-02
4.540909610972469757e-03 9.540108121604870206e+00 1.778951636079618287e-02
8.208914159638244779e-03 2.532625672805327799e+00 6.817129855612311801e-03
1.483981788967563172e-02 6.427425274163300895e-01 2.554248539730470668e-03
2.682695795279721809e-02 3.184241964103731726e-01 1.337138020566555705e-03
4.849693428528190769e-02 7.475867646316627924e-02 4.818729862844019110e-04
8.767123872968668463e-02 1.303215645081267325e-02 1.496368276604456878e-04
5.179474679231201861e-01 1.163301049241456013e-03 1.839340460033345962e-05
1.692666615037872635e+00 7.386258564639991105e-05 2.563807775807554709e-06
