# bin_edges hist err
5.907837911587943396e-08 2.295497687579170361e+02 2.419667018799928115e+01
1.930697728883249708e-07 3.972522980473552821e+02 1.760789853930171134e+01
3.490254878959579243e-07 6.454267654988390177e+02 1.669269180250968887e+01
6.309573444801929638e-07 1.310859519811634300e+03 1.769332834317779657e+01
1.140624923851320228e-06 2.048556051281334476e+03 1.645068391603539482e+01
2.061986009502219260e-06 7.693484507557900542e+02 7.498081306501493515e+00
3.727593720314938057e-06 1.575588343852018625e+03 7.980655327905115115e+00
6.738627168030940877e-06 1.098909670766637419e+03 4.957089317816571139e+00
1.218187912010114744e-05 9.398517550764682937e+02 3.409604427516514047e+00
2.202201949987373474e-05 8.202755343886678929e+02 2.369096595259783555e+00
3.981071705534969458e-05 7.449624037344929093e+02 1.679185357748301799e+00
7.196856730011514085e-05 6.355780651869760050e+02 1.153571406090940332e+00
1.301025216910830151e-04 6.072029475717383775e+02 8.386013152484307343e-01
2.351952635070956471e-04 6.649756802191930092e+02 6.527096841114706782e-01
4.251786303382885782e-04 7.081829132328568903e+02 5.009777853340087184e-01
7.686246100397730154e-04 3.361242171064924946e+02 2.566990253868061678e-01
1.389495494373136101e-03 1.120095948595852775e+02 1.102124108649258499e-01
2.511886431509576835e-03 3.038537945473816038e+01 4.269369988631292051e-02
4.540909610972469757e-03 9.546381638101584244e+00 1.779833711340947019e-02
8.208914159638244779e-03 2.544063245305632215e+00 6.833647227006950549e-03
1.483981788967563172e-02 6.437086666490642317e-01 2.556594517470968993e-03
2.682695795279721809e-02 3.195921671972280498e-01 1.339811835473207324e-03
4.849693428528190769e-02 7.561945145355100650e-02 4.847201560057714056e-04
8.767123872968668463e-02 1.295229324705438577e-02 1.492025424294833819e-04
5.179474679231201861e-01 1.163689722264834832e-03 1.839955006042816635e-05
1.692666615037872635e+00 8.261130243829220966e-05 2.711848859266962250e-06
