# atom_type event_id atom_id barrier
4.000000000000000000e+00 1.063399000000000000e+06 6.780000000000000000e+02 4.600583599999999995e-01
3.000000000000000000e+00 2.297620000000000000e+05 9.310000000000000000e+02 6.188456599999999641e-01
2.000000000000000000e+00 9.515270000000000000e+05 1.279000000000000000e+03 7.478112099999999485e-01
2.000000000000000000e+00 8.883250000000000000e+05 2.450000000000000000e+02 8.876551700000000489e-01
2.000000000000000000e+00 7.559470000000000000e+05 1.279000000000000000e+03 4.912568800000000069e-01
1.000000000000000000e+00 4.264870000000000000e+05 1.640000000000000000e+02 1.002870139999999965e+00
3.000000000000000000e+00 1.499190000000000000e+05 6.910000000000000000e+02 8.442771700000000212e-01
4.000000000000000000e+00 7.088720000000000000e+05 2.670000000000000000e+02 2.361935099999999954e-01
2.000000000000000000e+00 5.532260000000000000e+05 1.024000000000000000e+03 1.789640500000000134e-01
5.000000000000000000e+00 4.842120000000000000e+05 8.230000000000000000e+02 7.470332499999999820e-01
2.000000000000000000e+00 1.051705000000000000e+06 2.450000000000000000e+02 6.041418600000000305e-01
4.000000000000000000e+00 1.054852000000000000e+06 3.990000000000000000e+02 4.199118630000000074e+00
1.000000000000000000e+00 1.029258000000000000e+06 7.640000000000000000e+02 6.282970399999999733e-01
4.000000000000000000e+00 5.747650000000000000e+05 3.040000000000000000e+02 5.011774700000000138e-01
3.000000000000000000e+00 1.088759000000000000e+06 5.300000000000000000e+02 5.896297000000000343e-01
2.000000000000000000e+00 1.268031000000000000e+06 1.124000000000000000e+03 5.967011700000000030e-01
3.000000000000000000e+00 4.490270000000000000e+05 6.290000000000000000e+02 4.882682799999999990e-01
1.000000000000000000e+00 3.756370000000000000e+05 5.420000000000000000e+02 1.023904240000000021e+00
3.000000000000000000e+00 1.024843000000000000e+06 6.820000000000000000e+02 6.922735199999999756e-01
4.000000000000000000e+00 7.729230000000000000e+05 1.017000000000000000e+03 2.304103600000000085e-01
5.000000000000000000e+00 5.741800000000000000e+04 5.920000000000000000e+02 8.891191499999999692e-01
1.000000000000000000e+00 6.592420000000000000e+05 8.010000000000000000e+02 1.068304979999999960e+00
4.000000000000000000e+00 6.800430000000000000e+05 2.670000000000000000e+02 1.097767909999999958e+00
2.000000000000000000e+00 5.926020000000000000e+05 6.880000000000000000e+02 8.669040399999999869e-01
1.000000000000000000e+00 6.140770000000000000e+05 8.010000000000000000e+02 9.768677399999999844e-01
