# dx dy dz
-1.747000000000000108e+00 1.747000000000000108e+00 0.000000000000000000e+00
-1.747000000000000108e+00 0.000000000000000000e+00 -1.749000000000000110e+00
-1.747999999999999776e+00 -1.748323000000000071e+00 0.000000000000000000e+00
1.747999999999999776e+00 1.748323000000000071e+00 0.000000000000000000e+00
1.746000000000000218e+00 1.748999999999999888e+00 -9.999999999998898659e-04
1.745791000000000093e+00 1.745999999999999996e+00 0.000000000000000000e+00
1.746208999999999900e+00 1.000000000000333955e-03 1.749854999999999938e+00
1.000000000000111910e-03 1.748999999999999666e+00 -1.746855000000000047e+00
-1.748430000000000151e+00 1.000000000000333955e-03 1.745900000000000007e+00
1.748430000000000151e+00 0.000000000000000000e+00 -1.745900000000000007e+00
-1.000000000000111910e-03 1.746000000000000441e+00 -1.745999999999999774e+00
1.748999999999999888e+00 1.750999999999999446e+00 -1.000000000000333955e-03
1.747000000000000330e+00 0.000000000000000000e+00 -1.747999999999999776e+00
9.999999999994457767e-04 1.750000000000000000e+00 -1.748999999999999666e+00
-9.999999999994457767e-04 -1.750000000000000000e+00 1.748999999999999666e+00
-1.745000000000000107e+00 1.750000000000000000e+00 -1.000000000000333955e-03
0.000000000000000000e+00 1.740000000000000213e+00 -1.748999999999999666e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.745999999999999552e+00
-1.749000000000000110e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.746820499999999887e+00 -1.740000000000000213e+00 0.000000000000000000e+00
-1.749179500000000109e+00 1.740000000000000213e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -1.740000000000000213e+00 0.000000000000000000e+00
1.745999999999999996e+00 0.000000000000000000e+00 1.749000000000000554e+00
1.745876999999999901e+00 0.000000000000000000e+00 -1.746000000000000441e+00
1.748123000000000093e+00 0.000000000000000000e+00 1.748000000000000220e+00
-1.748123000000000093e+00 0.000000000000000000e+00 -1.748000000000000220e+00
1.747122999999999982e+00 -1.750000000000000000e+00 -9.999999999994457767e-04
-1.746542000000000039e+00 -1.750000000000000000e+00 0.000000000000000000e+00
4.299999999999963574e-05 1.750000000000000000e+00 -1.748000000000000220e+00
-2.959999999999993886e-04 -1.749000000000000554e+00 1.748999999999999666e+00
-1.746204999999999785e+00 -1.746999999999999886e+00 0.000000000000000000e+00
-1.749000000000000110e+00 -1.748999999999999666e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.746999999999999886e+00
9.999999999998898659e-04 -1.746999999999999886e+00 1.746999999999999886e+00
1.747000000000000108e+00 0.000000000000000000e+00 -1.746999999999999886e+00
-1.747000000000000108e+00 0.000000000000000000e+00 1.746999999999999886e+00
-1.747000000000000330e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.747000000000000330e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.747000000000000330e+00 0.000000000000000000e+00 1.747000000000000330e+00
0.000000000000000000e+00 1.748000000000000220e+00 1.746999999999999886e+00
-1.750000000000000000e+00 9.999999999994457767e-04 1.748260300000000100e+00
-1.999999999999779732e-03 -1.746999999999999886e+00 -1.745260299999999987e+00
-1.748999999999999666e+00 1.748000000000000220e+00 -1.000000000000111910e-03
1.745999999999999552e+00 0.000000000000000000e+00 -1.747999999999999998e+00
-1.745999999999999552e+00 1.748999999999999666e+00 0.000000000000000000e+00
1.745000000000000107e+00 1.746000000000000441e+00 0.000000000000000000e+00
9.999999999994457767e-04 1.750000000000000000e+00 -1.748999999999999666e+00
-1.748999999999999666e+00 0.000000000000000000e+00 -1.748000000000000220e+00
-1.750000000000000000e+00 -1.750000000000000000e+00 -1.000000000000333955e-03
1.747999999999999332e+00 0.000000000000000000e+00 -1.750000000000000000e+00
1.000000000001222134e-03 1.750000000000000000e+00 1.746999999999999886e+00
-1.749000000000000554e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.740000000000000213e+00 -1.750000000000000000e+00
1.747999999999999332e+00 0.000000000000000000e+00 1.747000000000000774e+00
-1.747999999999999332e+00 9.999999999999786837e-03 -1.745999999999999552e+00
1.747999999999999332e+00 -9.999999999999786837e-03 1.745999999999999552e+00
1.747000000000000774e+00 -1.740000000000000213e+00 0.000000000000000000e+00
1.748000000000000220e+00 1.740000000000000213e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.747999999999999332e+00
1.747999999999999776e+00 -1.750000000000000000e+00 1.000000000000333955e-03
-1.747999999999999776e+00 1.750000000000000000e+00 0.000000000000000000e+00
1.749999999999999556e+00 0.000000000000000000e+00 1.748000000000000220e+00
1.747000000000000108e+00 1.750000000000000000e+00 9.999999999998898659e-04
1.746909999999999963e+00 1.739999999999998437e+00 0.000000000000000000e+00
1.747090000000000032e+00 0.000000000000000000e+00 1.747999999999999998e+00
-1.746140000000000025e+00 -1.739999999999998437e+00 0.000000000000000000e+00
-1.900000000000009320e-04 1.739999999999998437e+00 1.749301999999999913e+00
-1.747670000000000057e+00 0.000000000000000000e+00 -1.746302000000000021e+00
1.745090000000000030e+00 0.000000000000000000e+00 -1.745999999999999996e+00
1.747910000000000075e+00 0.000000000000000000e+00 -1.747999999999999776e+00
0.000000000000000000e+00 -1.739999999999998437e+00 1.746999999999999886e+00
1.749000000000000110e+00 0.000000000000000000e+00 -1.746000000000000441e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.746000000000000441e+00
1.748000000000000220e+00 -1.750000000000000000e+00 0.000000000000000000e+00
1.746999999999999886e+00 1.739999999999998437e+00 0.000000000000000000e+00
1.746000000000000441e+00 0.000000000000000000e+00 1.749999999999999778e+00
-1.746000000000000441e+00 -1.750000000000000000e+00 1.000000000000111910e-03
-1.746999999999999886e+00 -1.749999999999998224e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.740000000000000213e+00 -1.749000000000000110e+00
-1.751000000000000334e+00 -1.750000000000000000e+00 -9.999999999998898659e-04
1.746999999999999886e+00 0.000000000000000000e+00 1.747999999999999998e+00
1.000000000000333955e-03 1.750000000000000000e+00 1.747655200000000075e+00
1.749000000000000554e+00 0.000000000000000000e+00 -1.745655200000000074e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.746999999999999886e+00
-1.749000000000000554e+00 1.739999999999998437e+00 -1.000000000000333955e-03
1.746000000000000441e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.747000000000000774e+00 0.000000000000000000e+00 -1.749999999999999556e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.746999999999999886e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.747999999999999332e+00
1.747000000000000774e+00 1.750000000000000000e+00 -9.999999999994457767e-04
1.750000000000000000e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.740000000000001990e+00 1.748999999999999666e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.740000000000000213e+00 -1.740000000000001990e+00 0.000000000000000000e+00
1.750000000000000000e+00 -1.750000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+00 0.000000000000000000e+00 1.749000000000000110e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.745999999999999996e+00
1.750000000000000000e+00 1.750000000000000000e+00 -1.000000000000333955e-03
0.000000000000000000e+00 -1.750000000000000000e+00 1.749000000000000110e+00
-1.750000000000000000e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.750000000000000000e+00 1.750000000000000000e+00 9.999999999998898659e-04
0.000000000000000000e+00 -1.750000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.750000000000000000e+00
1.739999999999998437e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.739999999999998437e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.750000000000000000e+00 0.000000000000000000e+00 -1.748999999999999666e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.745999999999999996e+00
