# dx dy dz
5.721999999999999595e-06 1.747000000000000108e+00 -1.747000000000000108e+00
-1.749005722000000151e+00 1.747000000000000108e+00 0.000000000000000000e+00
1.746624000000000176e+00 9.999999999998898659e-04 -1.748999999999999888e+00
1.747376000000000040e+00 1.748000000000000220e+00 -9.999999999998898659e-04
1.745999999999999996e+00 9.999999999994457767e-04 1.747999999999999776e+00
-1.745999999999999996e+00 -1.749999999999999556e+00 1.000000000000111910e-03
-1.745966000000000129e+00 -1.746000000000000218e+00 0.000000000000000000e+00
-1.748034000000000088e+00 0.000000000000000000e+00 1.749393999999999894e+00
0.000000000000000000e+00 -1.748987199999999964e+00 1.747606000000000215e+00
-1.749000000000000110e+00 -6.017999999999999912e-04 1.747999999999999776e+00
1.745000000000000329e+00 -6.199999999999998915e-05 1.746000000000000441e+00
-1.746000000000000218e+00 1.749651000000000067e+00 0.000000000000000000e+00
-9.999999999998898659e-04 1.747999999999999998e+00 1.748999999999999666e+00
-1.748000000000000220e+00 -1.745999999999999996e+00 1.000000000000333955e-03
1.748000000000000220e+00 1.745999999999999996e+00 -1.000000000000333955e-03
1.749000000000000110e+00 -1.745999999999999996e+00 0.000000000000000000e+00
1.748963999999999963e+00 0.000000000000000000e+00 -1.748999999999999666e+00
-1.746964000000000183e+00 -1.748631999999999964e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -1.747368000000000032e+00 -1.000000000000333955e-03
-1.745999999999999996e+00 1.745252100000000084e+00 0.000000000000000000e+00
1.746999999999999886e+00 5.435999999999999860e-04 1.750000000000000000e+00
-1.746999999999999886e+00 -5.435999999999999860e-04 -1.750000000000000000e+00
-1.748000000000000220e+00 -1.746252100000000196e+00 0.000000000000000000e+00
1.746999999999999886e+00 -9.999999999998898659e-04 -1.746999999999999886e+00
-1.746999999999999886e+00 -1.750000000000000222e+00 -9.999999999998898659e-04
1.746000000000000441e+00 -1.746999999999999886e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 -1.748000000000000220e+00
-1.748000000000000220e+00 0.000000000000000000e+00 -1.748793999999999960e+00
-1.747000000000000774e+00 1.748000000000000220e+00 -2.060000000000000199e-04
-1.750999999999999446e+00 1.747999999999999776e+00 2.000000000000005246e-05
0.000000000000000000e+00 -1.747000000000000330e+00 -1.749020000000000019e+00
-1.740000000000000213e+00 1.746000000000000441e+00 -9.999999999998898659e-04
-1.750000000000000000e+00 9.999999999998898659e-04 -1.750000000000000222e+00
