# t dx dy dz
1.593000000000000082e-10 -1.770002400000000087e+00 0.000000000000000000e+00 1.770002400000000087e+00
5.138000000000000248e-10 0.000000000000000000e+00 -1.770002400000000087e+00 1.769998600000000089e+00
1.803899999999999944e-09 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000099999999854e+00
6.500000000000008573e-11 1.770002400000000087e+00 1.770000500000000088e+00 0.000000000000000000e+00
5.459999999999999757e-10 0.000000000000000000e+00 1.770002400000000087e+00 -1.770000099999999854e+00
5.070000000000000070e-10 -1.770002400000000087e+00 -1.770002400000000087e+00 0.000000000000000000e+00
9.109999999999998526e-10 1.770002400000000087e+00 1.770002400000000087e+00 0.000000000000000000e+00
5.180000000000000724e-10 0.000000000000000000e+00 1.769998600000000089e+00 -1.769998600000000089e+00
4.560000000000000797e-10 0.000000000000000000e+00 -1.769998600000000089e+00 -1.770002400000000087e+00
2.979999999999995913e-10 -1.770002400000000087e+00 0.000000000000000000e+00 1.770002400000000087e+00
1.169000000000000409e-09 -1.770000500000000088e+00 -1.770002400000000087e+00 0.000000000000000000e+00
3.799999999999999285e-10 1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
5.299999999999971358e-11 0.000000000000000000e+00 -1.770000500000000088e+00 -1.769998600000000089e+00
2.599999999999995157e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.770002400000000087e+00
1.544999999999999938e-09 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000500000000088e+00
1.085000000000001113e-09 1.770002400000000087e+00 -1.769998600000000089e+00 0.000000000000000000e+00
3.900000000000005144e-10 -1.770002400000000087e+00 1.769998600000000089e+00 0.000000000000000000e+00
2.209999999999999606e-09 1.770002400000000087e+00 0.000000000000000000e+00 1.770000500000000088e+00
1.169999999999999889e-09 -1.770002400000000087e+00 0.000000000000000000e+00 -1.770000500000000088e+00
8.599999999999990982e-10 0.000000000000000000e+00 1.770000500000000088e+00 1.770000500000000088e+00
2.300000000000010669e-10 1.770002400000000087e+00 0.000000000000000000e+00 -1.770000500000000088e+00
9.499999999999985806e-10 0.000000000000000000e+00 1.770002400000000087e+00 -1.769998600000000089e+00
9.799999999999995110e-10 0.000000000000000000e+00 -1.770002400000000087e+00 -1.770000500000000088e+00
1.520000000000003023e-09 -1.770002400000000087e+00 0.000000000000000000e+00 -1.770001399999999947e+00
2.599999999999970342e-10 1.770002400000000087e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.050000000000002785e-09 -1.770002400000000087e+00 0.000000000000000000e+00 -1.769998600000000089e+00
1.099999999999989998e-10 1.770002400000000087e+00 0.000000000000000000e+00 -1.769999500000000836e+00
1.360000000000000267e-09 1.769998600000000089e+00 1.770000500000000088e+00 0.000000000000000000e+00
6.999999999999996507e-11 0.000000000000000000e+00 1.770002400000000087e+00 -1.770000500000000088e+00
1.499999999999980344e-10 0.000000000000000000e+00 -1.770002400000000087e+00 1.770000500000000088e+00
9.000000000000279114e-11 0.000000000000000000e+00 -1.770000500000000088e+00 -1.770000500000000088e+00
1.399999999999999301e-10 0.000000000000000000e+00 -1.769998600000000089e+00 -1.770000500000000088e+00
2.969999999999999463e-09 1.770000099999999854e+00 0.000000000000000000e+00 1.770000500000000088e+00
1.200000000000004128e-10 -1.770000100000000076e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.299999999999985171e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000500000000088e+00
4.199999999999997904e-10 0.000000000000000000e+00 1.769998600000000089e+00 1.770000500000000088e+00
3.999999999999903469e-11 0.000000000000000000e+00 1.770000500000000088e+00 1.770000500000000088e+00
2.000000000000282607e-11 1.770000100000000076e+00 1.770002400000000087e+00 0.000000000000000000e+00
1.029999999999999959e-09 -1.770000100000000076e+00 0.000000000000000000e+00 1.769999500000000836e+00
4.999999999999978598e-10 1.770000100000000076e+00 -1.770002400000000087e+00 0.000000000000000000e+00
4.000000000000002731e-10 1.769999999999999574e+00 0.000000000000000000e+00 1.769998600000000089e+00
3.499999999999998253e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.770001399999999947e+00
4.899999999999997555e-10 1.769999999999999574e+00 0.000000000000000000e+00 -1.770001399999999947e+00
4.700000000000002381e-10 1.769999999999999574e+00 0.000000000000000000e+00 -1.769998600000000089e+00
3.300000000000003080e-10 0.000000000000000000e+00 -1.769998600000000089e+00 -1.769999500000000836e+00
3.999999999999903469e-11 0.000000000000000000e+00 1.769998600000000089e+00 -1.770000500000000088e+00
1.450000000000003058e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
2.699999999999951385e-10 1.770000500000000088e+00 -1.769998600000000089e+00 0.000000000000000000e+00
3.000000000000093038e-11 1.769999499999999060e+00 -1.770000500000000088e+00 0.000000000000000000e+00
1.189999999999999406e-09 0.000000000000000000e+00 1.770000500000000088e+00 1.769999500000000836e+00
1.200000000000037215e-10 1.769998600000000977e+00 1.769998600000000089e+00 0.000000000000000000e+00
1.169999999999996580e-09 1.770001400000001723e+00 1.770000500000000088e+00 0.000000000000000000e+00
7.699999999999996158e-10 1.770000500000001864e+00 1.770002400000000087e+00 0.000000000000000000e+00
2.380000000000005430e-09 0.000000000000000000e+00 1.769998600000000089e+00 -1.769999500000000836e+00
3.699999999999960340e-10 1.769998600000000977e+00 1.770000099999999854e+00 0.000000000000000000e+00
2.799999999999998603e-10 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000500000000088e+00
2.020000000000000883e-09 -1.769998600000000977e+00 0.000000000000000000e+00 -1.770000500000000088e+00
3.199999999999988950e-10 1.769998600000000977e+00 1.769999999999999574e+00 0.000000000000000000e+00
8.700000000000005112e-10 1.770000500000001864e+00 -1.769999999999999574e+00 0.000000000000000000e+00
2.300000000000027213e-10 -1.770000500000001864e+00 0.000000000000000000e+00 -1.769999999999999574e+00
4.399999999999959990e-10 -1.769998600000000977e+00 0.000000000000000000e+00 -1.769999999999999574e+00
1.300000000000018258e-10 0.000000000000000000e+00 1.769999999999999574e+00 -1.769999999999999574e+00
5.500000000000016162e-10 0.000000000000000000e+00 -1.769999999999999574e+00 -1.770000100000000742e+00
6.799999999999968246e-10 0.000000000000000000e+00 1.769999999999999574e+00 1.770000100000000742e+00
3.600000000000045471e-10 1.769998600000000977e+00 0.000000000000000000e+00 1.769999999999999574e+00
7.999999999999806938e-11 1.770000500000001864e+00 0.000000000000000000e+00 -1.769999999999999574e+00
