# dx dy dz
-1.747000000000000108e+00 1.747000000000000108e+00 3.576000000000000257e-07
-1.745999999999999774e+00 -1.745365000000000055e+00 -5.364000000000000651e-07
1.745999999999999774e+00 1.745365000000000055e+00 -4.522212000000000063e-04
0.000000000000000000e+00 1.747999999999999998e+00 1.749452400000000019e+00
0.000000000000000000e+00 1.745999999999999552e+00 -1.745902000000000065e+00
-1.751000000000000112e+00 1.748000000000000220e+00 -1.610000000000001187e-04
1.751000000000000112e+00 -1.748000000000000220e+00 1.610000000000001187e-04
1.749773000000000023e+00 -1.746999999999999442e+00 -2.790000000000001680e-04
1.746227000000000196e+00 1.745999999999999996e+00 9.900000000000012956e-05
1.749000000000000110e+00 -1.747000000000000330e+00 4.439999999999999503e-04
1.746999999999999886e+00 -1.746999999999999886e+00 1.899999999999991973e-05
1.748000000000000220e+00 0.000000000000000000e+00 -1.750381000000000187e+00
1.746000000000000441e+00 0.000000000000000000e+00 1.746980620000000206e+00
1.750999999999999446e+00 0.000000000000000000e+00 -1.747980620000000096e+00
-1.750000000000000000e+00 1.746999999999999886e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.000000000000333955e-03 -1.747999999999999998e+00
0.000000000000000000e+00 -1.750000000000000222e+00 -1.749000000000000110e+00
-1.750999999999999446e+00 -1.747314000000000034e+00 0.000000000000000000e+00
1.750999999999999446e+00 1.747314000000000034e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.748320000000000096e+00 -1.746999999999999886e+00
-1.752000000000000668e+00 -5.879999999999999810e-04 1.746999999999999886e+00
0.000000000000000000e+00 1.748907999999999907e+00 1.745999999999999996e+00
-9.999999999994457767e-04 1.746000000000000218e+00 -1.744999999999999662e+00
0.000000000000000000e+00 1.748000000000000220e+00 1.747999999999999776e+00
1.743000000000000327e+00 0.000000000000000000e+00 -1.747999999999999776e+00
0.000000000000000000e+00 1.748999999999999666e+00 1.746999999999999886e+00
-1.743999999999999773e+00 1.747999999999999332e+00 0.000000000000000000e+00
-1.748000000000000220e+00 0.000000000000000000e+00 1.749999999999999778e+00
0.000000000000000000e+00 1.745000000000000995e+00 1.746871300000000016e+00
-1.749000000000000554e+00 0.000000000000000000e+00 -1.746871300000000016e+00
1.746999999999999886e+00 1.750000000000000000e+00 0.000000000000000000e+00
1.747000000000000774e+00 -1.740000000000000213e+00 -9.999999999998898659e-04
9.999999999994457767e-04 -1.750999999999999446e+00 1.749527999999999972e+00
-1.750000000000000000e+00 0.000000000000000000e+00 -1.746528000000000080e+00
1.744999999999999218e+00 -1.749000000000000554e+00 0.000000000000000000e+00
-1.744999999999999218e+00 1.749000000000000554e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.745999999999999996e+00
1.745999999999999552e+00 -1.749000000000000554e+00 0.000000000000000000e+00
1.000000000000333955e-03 1.746000000000000441e+00 -1.749000000000000110e+00
-1.000000000000333955e-03 -1.747000000000000774e+00 1.748000000000000220e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.750999999999999890e+00
1.748000000000000220e+00 1.746000000000000441e+00 0.000000000000000000e+00
-1.748000000000000220e+00 -1.746000000000000441e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746000000000000441e+00 -1.745999999999999996e+00
-1.748999999999999666e+00 1.746999999999998998e+00 -9.999999999998898659e-04
-1.747999999999999776e+00 0.000000000000000000e+00 1.748999999999999888e+00
-1.000000000000333955e-03 1.748000000000001108e+00 -1.744999999999999885e+00
-1.747999999999999776e+00 0.000000000000000000e+00 -1.746999999999999886e+00
-1.000000000000111910e-03 1.750000000000000000e+00 -1.746999999999999886e+00
1.748999999999999888e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 1.748999999999999666e+00
1.745999999999999996e+00 0.000000000000000000e+00 1.746999999999999886e+00
-1.745999999999999996e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.746999999999999886e+00 -1.750000000000000000e+00 1.000000000000333955e-03
1.747000000000000330e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.745999999999999996e+00 0.000000000000000000e+00 1.747999999999999776e+00
1.745999999999999996e+00 0.000000000000000000e+00 1.745999999999999996e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.747509999999999897e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.745489999999999986e+00
1.748999999999999666e+00 1.750000000000000000e+00 1.000000000000111910e-03
1.747999999999999332e+00 0.000000000000000000e+00 1.748999999999999888e+00
-1.747999999999999332e+00 0.000000000000000000e+00 -1.748999999999999888e+00
0.000000000000000000e+00 1.739999999999998437e+00 1.748999999999999888e+00
-1.748000000000000220e+00 1.000000000000156319e-02 1.747999999999999776e+00
-1.747999999999999776e+00 1.739999999999998437e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.749000000000000554e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.746999999999999886e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.749000000000000554e+00
0.000000000000000000e+00 -1.739999999999998437e+00 -1.745999999999999774e+00
-1.748999999999999888e+00 -1.750000000000000000e+00 -1.000000000000111910e-03
-1.746609999999999996e+00 1.739999999999998437e+00 0.000000000000000000e+00
1.746609999999999996e+00 -1.739999999999998437e+00 0.000000000000000000e+00
1.747000000000000108e+00 0.000000000000000000e+00 -1.749159999999999826e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.748159999999999936e+00
1.747999999999999776e+00 -1.750000000000000000e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.749090000000000034e+00
1.748000000000000220e+00 -1.750000000000000000e+00 -6.499999999999995365e-04
0.000000000000000000e+00 1.750000000000000000e+00 1.747740000000000071e+00
-1.748000000000000220e+00 0.000000000000000000e+00 -1.746250000000000080e+00
-9.999999999998898659e-04 -1.750000000000000000e+00 -1.747749999999999915e+00
9.999999999998898659e-04 1.750000000000000000e+00 1.747749999999999915e+00
1.746000000000000441e+00 1.750000000000000000e+00 -4.699999999999999317e-04
1.745999999999999552e+00 1.739999999999998437e+00 -2.000000000000091982e-05
-1.745999999999999552e+00 0.000000000000000000e+00 1.748739999999999961e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.747589999999999977e+00
1.747999999999999332e+00 0.000000000000000000e+00 -1.747410000000000130e+00
-1.746999999999999886e+00 -1.750000000000000000e+00 -9.999999999998898659e-04
1.746999999999999886e+00 0.000000000000000000e+00 1.747710000000000097e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.747710000000000097e+00
0.000000000000000000e+00 -1.739999999999998437e+00 1.748210000000000042e+00
-9.999999999994457767e-04 1.739999999999998437e+00 -1.748210000000000042e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.747579999999999911e+00
-1.746000000000000441e+00 0.000000000000000000e+00 1.747419999999999973e+00
1.746000000000000441e+00 -1.750000000000000000e+00 0.000000000000000000e+00
9.999999999994457767e-04 1.750000000000000000e+00 -1.748559999999999892e+00
-1.748999999999999666e+00 1.750000000000000000e+00 -4.399999999999994194e-04
-1.748000000000000220e+00 0.000000000000000000e+00 1.748999999999999888e+00
1.746000000000000441e+00 0.000000000000000000e+00 1.746000000000000218e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.747999999999999776e+00
-1.748000000000000220e+00 0.000000000000000000e+00 1.746999999999999886e+00
-1.747000000000000108e+00 1.750000000000000000e+00 0.000000000000000000e+00
1.744999999999999885e+00 1.740000000000001990e+00 0.000000000000000000e+00
1.747999999999999776e+00 0.000000000000000000e+00 -1.748999999999999666e+00
-1.745999999999999552e+00 -1.740000000000001990e+00 0.000000000000000000e+00
1.745999999999999552e+00 -9.999999999998010480e-03 -1.749000000000000110e+00
1.746000000000000441e+00 0.000000000000000000e+00 -1.747000000000000108e+00
1.746999999999999886e+00 -1.740000000000001990e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.748726000000000003e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.748726000000000003e+00
1.742000000000000881e+00 0.000000000000000000e+00 1.746000000000000218e+00
0.000000000000000000e+00 1.740000000000001990e+00 1.746999999999999886e+00
1.750000000000000000e+00 9.999999999998010480e-03 -1.745999999999999996e+00
-1.750000000000000000e+00 -9.999999999998010480e-03 1.745999999999999996e+00
1.750000000000000000e+00 -1.740000000000001990e+00 1.000000000000333955e-03
0.000000000000000000e+00 -1.750000000000000000e+00 1.747999999999999332e+00
1.750000000000000000e+00 0.000000000000000000e+00 -1.745999999999999552e+00
1.750000000000000000e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.740000000000000213e+00 0.000000000000000000e+00 1.748000000000000220e+00
-1.750000000000000000e+00 -1.750000000000000000e+00 9.999999999994457767e-04
0.000000000000000000e+00 -1.750000000000000000e+00 -1.748000000000000220e+00
-1.750000000000000000e+00 1.750000000000000000e+00 -9.999999999994457767e-04
0.000000000000000000e+00 -1.750000000000000000e+00 -1.749000000000000110e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.747000000000000108e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.747850999999999821e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.747149000000000063e+00
-1.752000000000000668e+00 -1.750000000000000000e+00 0.000000000000000000e+00
1.752000000000000668e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.749000000000000110e+00
