# bin_edges hist err
5.907837911587943396e-08 4.635773085465035024e+02 4.781434853183318268e+01
1.068000432514575467e-07 7.911329208354477771e+01 1.469096952775372777e+01
1.930697728883249708e-07 6.338082562967611011e+02 3.092667617776958977e+01
3.490254878959579243e-07 1.130275747641984026e+03 3.071673683022861212e+01
6.309573444801929638e-07 1.963433259302574470e+03 3.011060734100054859e+01
1.140624923851320228e-06 5.409086900114801210e+03 3.717080739012907031e+01
2.061986009502219260e-06 2.154658950017706502e+03 1.744849026435165484e+01
3.727593720314938057e-06 9.801093581643117432e+03 2.767798221976762463e+01
6.738627168030940877e-06 9.496268979074809977e+03 2.026292948920969650e+01
1.218187912010114744e-05 6.330355312860185222e+03 1.230462391951154899e+01
2.202201949987373474e-05 5.641705859912096457e+03 8.639489719812845081e+00
3.981071705534969458e-05 4.286043611539571430e+03 5.600666808617963177e+00
7.196856730011514085e-05 2.702848655929023153e+03 3.307888630648760042e+00
1.301025216910830151e-04 1.129413142836264569e+03 1.590358393290471906e+00
2.351952635070956471e-04 5.211115459095334472e+02 8.034567540259378582e-01
4.251786303382885782e-04 2.454942332392806463e+02 4.101534574903915042e-01
7.686246100397730154e-04 1.110234269790073398e+02 2.051453206712984256e-01
1.389495494373136101e-03 3.725794999427483845e+01 8.838780524548787987e-02
2.511886431509576835e-03 9.416930849376294432e+00 3.304959443308341793e-02
4.540909610972469757e-03 2.688721843093709207e+00 1.313448209723230842e-02
8.208914159638244779e-03 7.458758874772087877e-01 5.145195373163539108e-03
1.483981788967563172e-02 2.001226938676304579e-01 1.982190216313338763e-03
2.682695795279721809e-02 5.385742275838468346e-02 7.648011162148332870e-04
4.849693428528190769e-02 1.380570617687258868e-02 2.879941154767458626e-04
8.767123872968668463e-02 3.379766505142188255e-03 1.059805627217051688e-04
1.584893192461110933e-01 7.169477308991441646e-04 3.630405956114350982e-05
2.865120269663776198e-01 1.098256509052375322e-04 1.056797818567745974e-05
5.179474679231201861e-01 6.131456778334699344e-05 5.872870468986373410e-06
9.363292088239397737e-01 1.026852952078580810e-05 1.787521549090278640e-06
