# AtomId eventId barrier
2.137000000000000000e+03 5.433670000000000000e+05 8.267379999999999729e-01
5.001000000000000000e+03 6.371350000000000000e+05 6.795320000000000249e-01
7.389000000000000000e+03 9.984300000000000000e+04 6.874240000000000350e-01
8.145000000000000000e+03 2.256440000000000000e+05 5.736740000000000173e-01
7.389000000000000000e+03 1.032511000000000000e+06 1.054942000000000046e+00
9.586000000000000000e+03 9.008310000000000000e+05 7.571440000000000392e-01
7.389000000000000000e+03 9.984300000000000000e+04 6.875700000000000145e-01
8.145000000000000000e+03 2.256440000000000000e+05 5.710619999999999585e-01
1.360000000000000000e+03 7.768460000000000000e+05 5.209049999999999514e-01
8.145000000000000000e+03 1.510500000000000000e+05 5.398460000000000480e-01
1.224800000000000000e+04 4.075150000000000000e+05 3.939770000000000216e-01
9.570000000000000000e+02 1.296378000000000000e+06 9.092869999999999564e-01
5.350000000000000000e+03 8.503700000000000000e+04 5.871650000000000480e-01
1.137400000000000000e+04 2.797860000000000000e+05 6.633480000000000487e-01
1.224800000000000000e+04 4.075150000000000000e+05 4.480480000000000018e-01
5.350000000000000000e+03 4.688980000000000000e+05 2.340190000000000048e-01
9.570000000000000000e+02 5.352380000000000000e+05 8.646089999999999609e-01
9.570000000000000000e+02 5.884630000000000000e+05 1.403926999999999925e+00
1.191000000000000000e+03 9.594370000000000000e+05 7.024299999999999988e-01
3.504000000000000000e+03 1.217256000000000000e+06 5.351860000000000506e-01
5.350000000000000000e+03 5.575360000000000000e+05 4.922889999999999766e-01
1.058000000000000000e+04 1.290957000000000000e+06 7.156679999999999708e-01
5.350000000000000000e+03 4.600530000000000000e+05 2.340190000000000048e-01
5.350000000000000000e+03 6.117810000000000000e+05 4.430290000000000061e-01
9.586000000000000000e+03 1.274652000000000000e+06 6.293860000000000010e-01
1.224800000000000000e+04 7.157220000000000000e+05 6.517309999999999492e-01
8.611000000000000000e+03 7.900550000000000000e+05 7.185829999999999718e-01
9.586000000000000000e+03 5.718900000000000000e+04 7.831869999999999665e-01
4.711000000000000000e+03 3.585480000000000000e+05 5.442110000000000003e-01
1.137400000000000000e+04 1.178167000000000000e+06 6.697729999999999517e-01
1.224800000000000000e+04 1.267891000000000000e+06 7.559940000000000548e-01
4.933000000000000000e+03 1.172541000000000000e+06 3.548990000000000200e-01
5.068000000000000000e+03 9.721610000000000000e+05 9.290910000000000002e-01
4.933000000000000000e+03 3.571940000000000000e+05 2.601600000000000024e-01
4.933000000000000000e+03 1.639580000000000000e+05 2.598759999999999959e-01
5.068000000000000000e+03 7.243610000000000000e+05 7.991399999999999615e-01
4.933000000000000000e+03 1.172541000000000000e+06 3.561340000000000061e-01
5.068000000000000000e+03 9.721610000000000000e+05 9.290690000000000337e-01
4.933000000000000000e+03 1.545220000000000000e+05 3.281780000000000252e-01
8.611000000000000000e+03 3.191210000000000000e+05 6.807459999999999622e-01
7.662000000000000000e+03 1.267891000000000000e+06 6.034389999999999477e-01
4.933000000000000000e+03 1.545220000000000000e+05 3.281810000000000005e-01
8.611000000000000000e+03 3.191210000000000000e+05 6.807790000000000230e-01
8.611000000000000000e+03 7.708710000000000000e+05 9.545670000000000543e-01
1.224400000000000000e+04 8.061780000000000000e+05 5.458870000000000111e-01
4.933000000000000000e+03 1.545220000000000000e+05 3.281700000000000172e-01
8.611000000000000000e+03 3.191210000000000000e+05 6.807649999999999535e-01
4.933000000000000000e+03 8.974880000000000000e+05 1.662140000000000006e-01
5.068000000000000000e+03 2.488090000000000000e+05 2.240330000000000099e-01
4.711000000000000000e+03 1.276010000000000000e+05 8.900400000000000533e-01
5.068000000000000000e+03 1.195300000000000000e+05 4.804829999999999934e-01
9.791000000000000000e+03 6.783750000000000000e+05 7.521299999999999653e-01
1.239100000000000000e+04 1.774800000000000000e+05 8.298560000000000381e-01
4.933000000000000000e+03 8.974890000000000000e+05 1.662180000000000046e-01
5.068000000000000000e+03 2.488090000000000000e+05 2.240330000000000099e-01
4.933000000000000000e+03 3.612600000000000000e+05 5.836919999999999886e-01
7.662000000000000000e+03 7.157220000000000000e+05 5.800920000000000520e-01
4.933000000000000000e+03 3.612600000000000000e+05 5.836919999999999886e-01
7.662000000000000000e+03 7.157220000000000000e+05 5.800990000000000313e-01
7.662000000000000000e+03 7.157220000000000000e+05 7.482480000000000242e-01
1.681000000000000000e+03 3.145010000000000000e+05 6.595360000000000111e-01
7.662000000000000000e+03 5.775550000000000000e+05 6.619800000000000129e-01
7.662000000000000000e+03 7.157220000000000000e+05 7.482999999999999652e-01
1.023600000000000000e+04 1.193386000000000000e+06 5.857679999999999554e-01
7.662000000000000000e+03 7.157220000000000000e+05 7.482459999999999667e-01
3.817000000000000000e+03 6.152510000000000000e+05 5.221719999999999695e-01
1.305600000000000000e+04 1.072798000000000000e+06 6.629230000000000400e-01
1.681000000000000000e+03 3.145010000000000000e+05 7.121990000000000265e-01
7.662000000000000000e+03 1.526800000000000000e+04 6.091290000000000315e-01
