step time ezz temp pe pxx pyy szz vol
0 0 0 1133 -5932.6635794967 13472.9996736825 13923.2380997158 -1.42938740843077 15432.6088120612
10 0.05 0 988.863157649896 -5907.11376519064 20055.7642819329 20658.6564163354 -2.12792962054708 15432.7082907635
20 0.1 0 633.986947395646 -5844.18745719692 38194.0653510399 38787.310734598 -3.99921375634189 15433.0954371065
30 0.15 0 321.628597152873 -5788.79675249195 54385.7329223556 54717.1140448337 -5.66519167077006 15433.9968439744
40 0.2 0 277.110886110249 -5780.92918010628 55240.4004701372 55200.7840236932 -5.77393427332206 15435.6104728922
50 0.25 0 416.714857645 -5805.67448098728 45618.8852729185 45480.2407012065 -4.81304110846917 15437.9507001087
60 0.3 0 538.937807928571 -5827.25096047971 38629.7622850236 38703.6785308122 -4.07796825526559 15440.9023039616
70 0.35 0 564.809205515117 -5831.68920804048 38809.87673947 38769.1642700066 -4.01393471377262 15444.3742475934
80 0.4 0 535.098575506684 -5826.26516142303 42178.5611460511 41751.7742621297 -4.27540738698547 15448.3585907556
90 0.45 0 527.668594015629 -5824.80160148441 43346.2903952811 42673.1776129832 -4.3450803282985 15452.8874511769
100 0.5 0 572.967006662522 -5832.6684238064 40591.4542096614 40094.3969242192 -4.01710908200064 15457.9695096026
110 0.55 0 635.745734437779 -5843.58500250162 36323.1568628178 36076.1723031236 -3.53516090146629 15463.5674607667
120 0.6 0 662.482150674547 -5848.07072097471 33949.0106256434 33423.063753624 -3.30197819985185 15469.6252799796
130 0.65 0 628.527314659581 -5841.80012230593 35048.9432379109 34095.4654446849 -3.47376320205994 15476.1106050714
140 0.7 0 559.851435790866 -5829.42354259823 38310.4354661068 37212.9731446407 -3.85482984340763 15483.0358557291
150 0.75 0 518.750404016339 -5821.99259829761 40175.1337263752 38834.4760277274 -4.0629187009073 15490.44032692
160 0.8 0 540.687762743276 -5825.75534499428 38297.5556356587 36316.9250890755 -3.84355928352727 15498.3438761816
170 0.85 0 592.526315068355 -5834.78764238299 34531.4581931097 31695.0350363928 -3.37651519067407 15506.717242036
180 0.9 0 619.504609761071 -5839.37904170414 31924.4821307734 28706.5019072396 -3.01952250503956 15515.5039516858
190 0.95 0 602.899857885315 -5836.24598268258 31172.0055753648 28318.5014465416 -2.8966437204373 15524.6618269666
200 1 0 569.005946858443 -5830.0774454842 30872.4895016973 28930.5354116133 -2.8662700180227 15534.1761889848
210 1.05 0 554.728278186572 -5827.41280700827 29655.0081843661 28590.7432649995 -2.75153842815582 15544.0426542291
220 1.1 0 570.099944928344 -5830.00441644029 27233.2519911949 26687.8796622608 -2.49944904021838 15554.2458886784
230 1.15 0 597.86888706617 -5834.7726629791 24397.6474203301 24070.1456133106 -2.18927385312112 15564.7532266825
240 1.2 0 612.5158123657 -5837.19382778428 22272.0364436793 22196.0824349453 -1.97468777279778 15575.5248645047
250 1.25 0 602.12291290575 -5835.17288532087 21253.447305394 21734.0426535675 -1.94341383059744 15586.5308588386
260 1.3 0 577.747675308577 -5830.68876701764 21111.0470025561 22048.9218599889 -2.03210235957807 15597.7594801553
270 1.35 0 561.548922835091 -5827.67111801721 20704.5501982385 21722.4031429573 -2.0904852767531 15609.2107693159
280 1.4 0 567.084062613772 -5828.50673249465 18897.2794628357 19962.3806036787 -1.99338128759572 15620.8793566272
290 1.45 0 582.868994212138 -5831.13849068743 16538.413004101 17761.841370304 -1.78498861346937 15632.742087826
300 1.5 0 588.625699559452 -5831.96934130654 14996.250020803 16286.6941194678 -1.60137409733662 15644.7668321819
310 1.55 0 581.047334098227 -5830.42674198497 13983.901206654 15020.1752409554 -1.48458145362951 15656.9276657177
320 1.6 0 569.947430606889 -5828.25490066509 12839.8045753295 13261.8976977737 -1.38409729688752 15669.2045861317
330 1.65 0 566.250649791673 -5827.3852152059 11129.4557529074 10979.6839518446 -1.24077319238692 15681.575772895
340 1.7 0 576.412307260736 -5828.95091819418 8529.13411184417 8493.62678166815 -1.02622674358456 15694.0127164622
350 1.75 0 592.30360886723 -5831.50202715642 5389.23488320489 6075.76816388791 -0.76142278247897 15706.4791688991
360 1.8 0 602.564943832842 -5833.02403934678 2545.14321772848 3972.32646620985 -0.497835155720262 15718.9349139848
370 1.85 0 604.763488154197 -5833.09340622898 290.335864120311 2246.32153650011 -0.282336179062838 15731.342429498
380 1.9 0 599.781830079036 -5831.87593357848 -1188.84656412556 738.930121481113 -0.154575025738532 15743.6709087827
390 1.95 0 588.074386344386 -5829.46094935382 -1331.98841201699 -516.576555349769 -0.0995649898609043 15755.8984868705
400 2 0 573.424584515879 -5826.52514559819 -776.715469768928 -1592.76296559576 -0.0439635450556245 15768.0133834064
410 2.05 0 565.777177842207 -5824.83145781357 -1091.54885936169 -2782.92701623378 0.0719411896155573 15780.0076327197
420 2.1 0 568.899285671765 -5825.0373164731 -2662.51434413467 -4514.3213489807 0.254998346033452 15791.8668218563
430 2.15 0 577.667288826494 -5826.22112844629 -4640.30527770873 -6809.41313035075 0.492389058501176 15803.5660474995
440 2.2 0 585.807270768838 -5827.27315329057 -6315.93787659401 -9153.98826546745 0.734799108150916 15815.0740717845
450 2.25 0 588.831162988672 -5827.39876148445 -7697.36268853582 -11270.3862550138 0.921370911669327 15826.3606203885
460 2.3 0 589.875139405211 -5827.16242703924 -8742.18747994961 -12939.7807567585 1.03531540719151 15837.4006512579
470 2.35 0 591.053586864346 -5826.94552414609 -9396.77845736649 -14014.9462602562 1.10240033584117 15848.1763989253
480 2.4 0 592.400289537082 -5826.75462412855 -10084.4919068781 -14692.3296415472 1.16249178476295 15858.6768607067
490 2.45 0 594.716853966365 -5826.73215424764 -11327.4245019629 -15507.4616150469 1.23373683648196 15868.8932036215
500 2.5 0 594.417471688316 -5826.24080129526 -12836.2376374842 -16232.5068508382 1.28933636032827 15878.8139875463
510 2.55 0 587.644761183145 -5824.60224158547 -13867.293123279 -16099.8461953244 1.29253650396079 15888.4284889388
520 2.6 0 579.339832771619 -5822.70044098968 -14136.7254525112 -15520.2589884387 1.27453802407237 15897.7339932062
530 2.65 0 576.511841737032 -5821.77533212648 -14066.4379282691 -15237.6896238921 1.33024762002237 15906.7340222038
540 2.7 0 577.800272194632 -5821.57978163206 -14561.2831502915 -15667.3015464789 1.50264432139007 15915.4290423459
550 2.75 0 579.259920220742 -5821.40904629958 -15773.7720633851 -16760.940169728 1.69674307278999 15923.8093372959
560 2.8 0 578.645883919746 -5820.86575839541 -16960.3686733552 -17949.6307040083 1.83257479441715 15931.8585027355
570 2.85 0 575.556916926564 -5819.88303697041 -17933.639814549 -18912.0323894416 1.92190379571676 15939.5620436143
580 2.9 0 575.482030528035 -5819.43411285589 -19075.7364670064 -19451.4570014719 1.98229820479443 15946.9098040278
590 2.95 0 583.071579286927 -5820.34443532007 -20584.7004093601 -19961.5986718925 2.06221065398968 15953.8940575552
600 3 0 593.827622132274 -5821.81106683148 -22196.9795622703 -20948.0889605555 2.18717816041744 15960.5050936362
610 3.05 0 601.621071909826 -5822.74659648417 -23602.5315076136 -22244.8115570905 2.33015633903388 15966.7290114779
620 3.1 0 602.38727757247 -5822.43502461565 -24454.3688952627 -23444.695092929 2.43083906643459 15972.5511029745
630 3.15 0 596.670000257248 -5820.97848704451 -24880.831910554 -24435.8164109858 2.503255279595 15977.9612953932
640 3.2 0 594.673684230865 -5820.19048032611 -25589.9002000244 -25351.8949049698 2.59032871112401 15982.9535912848
650 3.25 0 597.87473464202 -5820.32976133587 -26605.5412251282 -25963.735533789 2.6930119256657 15987.5211065216
660 3.3 0 597.475923140705 -5819.83301989631 -27309.1050392388 -25907.2250876581 2.75246950722368 15991.6569592424
670 3.35 0 591.707355304835 -5818.39371649976 -27562.3604137187 -25423.4327383067 2.75334761585107 15995.3603674581
680 3.4 0 585.73130004648 -5816.92841441875 -27553.6576975054 -25044.1922306748 2.71923622119319 15998.6371659273
690 3.45 0 583.898642180509 -5816.20728217118 -27329.0836310713 -25115.409605828 2.68411860528583 16001.4956105038
700 3.5 0 585.707440348317 -5816.13851512867 -26843.2631428346 -25379.9650561451 2.63656302244795 16003.9433365303
710 3.55 0 586.612746881184 -5815.91437700633 -26105.2892565418 -25354.5095540535 2.57225827154598 16005.9888482183
720 3.6 0 584.532599412353 -5815.1668507227 -25254.6733029081 -25153.7982990777 2.52177971893207 16007.6434947733
730 3.65 0 586.634442220436 -5815.16697995444 -24634.054084637 -25223.7536390749 2.54708652291865 16008.9188116239
740 3.7 0 596.054106990409 -5816.4664246591 -24643.9105574267 -25643.1827192506 2.63264601252479 16009.8206477094
750 3.75 0 604.462933413632 -5817.58700040273 -25054.468988455 -26059.3335942499 2.64652238200429 16010.3482648989
760 3.8 0 606.527465123496 -5817.58575634524 -25404.9431175722 -26063.6700763625 2.55087758951969 16010.502188509
