# dx dy dz
-1.747000000000000108e+00 -9.537000000000000762e-07 -1.747000000000000108e+00
-1.747000000000000108e+00 -1.748999046300000026e+00 0.000000000000000000e+00
-1.745999999999999996e+00 1.745785000000000142e+00 0.000000000000000000e+00
1.745999999999999996e+00 -1.745785000000000142e+00 0.000000000000000000e+00
1.745000000000000107e+00 1.746674000000000060e+00 -9.999999999998898659e-04
1.746537000000000006e+00 1.746326000000000045e+00 0.000000000000000000e+00
1.748463000000000100e+00 -1.747371000000000008e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747371000000000008e+00 1.747549299999999972e+00
0.000000000000000000e+00 1.747999999999999998e+00 1.748450700000000024e+00
0.000000000000000000e+00 1.746000000000000441e+00 1.746000000000000218e+00
0.000000000000000000e+00 -1.746000000000000441e+00 -1.746000000000000218e+00
0.000000000000000000e+00 1.746000000000000441e+00 1.746000000000000218e+00
-1.749216000000000104e+00 9.999999999994457767e-04 1.747999999999999776e+00
-1.746783999999999892e+00 0.000000000000000000e+00 1.746000000000000441e+00
0.000000000000000000e+00 -1.748999999999999666e+00 -1.747000000000000774e+00
1.748231000000000090e+00 -1.748000000000000220e+00 0.000000000000000000e+00
1.747768999999999906e+00 0.000000000000000000e+00 1.749000000000000554e+00
0.000000000000000000e+00 -1.749152999999999958e+00 1.746999999999999886e+00
0.000000000000000000e+00 1.745152999999999954e+00 1.743000000000000327e+00
-1.749038000000000093e+00 1.749000000000000110e+00 0.000000000000000000e+00
1.749038000000000093e+00 -1.749000000000000110e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.000000000000111910e-03 -1.743000000000000327e+00
0.000000000000000000e+00 -1.748582000000000081e+00 1.743000000000000327e+00
0.000000000000000000e+00 -1.746418000000000026e+00 -1.743000000000000327e+00
1.750000000000000444e+00 0.000000000000000000e+00 1.743000000000000327e+00
9.999999999994457767e-04 -1.748999999999999888e+00 1.750000000000000000e+00
-1.999999999999779732e-03 -1.748000000000000220e+00 1.750000000000000000e+00
1.746999999999999886e+00 -9.999999999994457767e-04 1.750000000000000000e+00
1.748000000000000220e+00 0.000000000000000000e+00 1.739999999999998437e+00
0.000000000000000000e+00 1.746999999999999442e+00 -1.739999999999998437e+00
-1.749000000000000554e+00 -1.745999999999999996e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 1.739999999999998437e+00
1.746000000000000441e+00 1.748000000000000220e+00 1.000000000000156319e-02
0.000000000000000000e+00 1.747999999999999998e+00 1.739999999999998437e+00
0.000000000000000000e+00 1.746189999999999909e+00 -1.739999999999998437e+00
-1.749000000000000554e+00 1.746809999999999974e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747000000000000108e+00 1.750000000000000000e+00
-1.748999999999999666e+00 1.747000000000000330e+00 0.000000000000000000e+00
-9.999999999998898659e-04 -1.746000000000000441e+00 1.750000000000000000e+00
1.749000000000000110e+00 -9.999999999998898659e-04 -1.750000000000000000e+00
1.746999999999999886e+00 1.747999999999999776e+00 0.000000000000000000e+00
1.746000000000000441e+00 1.746999999999999886e+00 0.000000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.750000000000000000e+00
-1.749000000000000554e+00 -1.748999999999999666e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -1.745999999999999996e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -9.999999999998898659e-04 -1.750000000000000000e+00
0.000000000000000000e+00 1.748999999999999666e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.740000000000000213e+00
1.748999999999999666e+00 1.746999999999999886e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.745999999999999552e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.746000000000000441e+00 1.740000000000000213e+00
-1.748999999999999666e+00 0.000000000000000000e+00 1.750000000000000000e+00
-1.748000000000000220e+00 -1.749999999999999556e+00 0.000000000000000000e+00
1.746000000000000441e+00 0.000000000000000000e+00 -1.750000000000000000e+00
-1.745000000000000107e+00 0.000000000000000000e+00 -1.740000000000000213e+00
-1.747000000000000108e+00 -1.749000000000000110e+00 0.000000000000000000e+00
1.747000000000000108e+00 1.749000000000000110e+00 0.000000000000000000e+00
-1.748000000000000220e+00 0.000000000000000000e+00 1.740000000000000213e+00
-1.747077999999999909e+00 -1.747999999999999998e+00 0.000000000000000000e+00
-2.180000000000003116e-04 -1.747440000000000104e+00 1.750000000000000000e+00
