# time dx dy dz
2.008999999999999990e-10 1.285684299999999780e+00 -1.286242000000000552e+00 1.879294848000192305e-04
2.139000000000000162e-09 1.289378000000000135e+00 -1.290717100000000173e+00 -3.365506827999550530e-04
3.399999999999999840e-09 3.640199999999948512e-03 -1.286188099999999945e+00 1.289233111323000003e+00
3.755999999999999851e-09 9.609000000000847766e-04 -1.289390599999999942e+00 -1.283800967218999833e+00
6.554999999999999801e-09 -9.282000000000521604e-04 1.287643499999999941e+00 1.285823567218999708e+00
7.274999999999999797e-09 9.792000000000225003e-04 -1.288223099999999732e+00 1.287733999999999934e+00
7.587999999999999853e-09 1.290412700000000079e+00 -6.849200000000102082e-03 -1.281460062620000340e+00
9.152999999999999308e-09 3.276299999999954249e-03 1.290262100000000078e+00 -1.286415203469999824e+00
9.463999999999999579e-09 -1.288370699999999758e+00 1.288999000000000006e+00 -3.435108825799781940e-03
9.723999999999999922e-09 -1.290123899999999990e+00 1.288618399999999831e+00 -4.879088448001716628e-05
1.070999999999999962e-08 -1.287821336344000089e+00 3.407300000000224038e-03 -1.289461732748519829e+00
1.214999999999999961e-08 1.280731936343999955e+00 1.424999999999829181e-04 -1.290539100000000161e+00
1.250999999999999919e-08 1.288477200000000211e+00 -1.290289900000000101e+00 -4.360200000000098719e-03
1.314000000000000053e-08 1.287476399999999854e+00 -2.831300000000067790e-03 -1.288431499999999952e+00
1.383000000000000043e-08 1.289097099999999774e+00 -1.133999999999961428e-04 1.280905300000000135e+00
1.661999999999999927e-08 -1.280887399999999676e+00 1.884000000000152046e-04 1.288673644919999806e+00
1.710999999999999902e-08 1.283387499999999903e+00 -7.139999999996064425e-05 -1.286864944919999809e+00
1.712000000000000044e-08 1.602400000000144334e-03 -1.288452299999999884e+00 1.286053314879999965e+00
1.757000000000000116e-08 1.292250399999999910e+00 -4.029999999999891308e-03 1.289172087925400056e+00
1.773000000000000061e-08 1.286566099999999935e+00 -1.288190500000000016e+00 3.161948191600122415e-03
1.853000000000000115e-08 4.722399999999925269e-03 1.280147099999999760e+00 -1.288140543267000115e+00
1.932000000000000029e-08 -2.834699999999865452e-03 1.291377100000000056e+00 1.283052080260000283e+00
2.012000000000000083e-08 1.292238500000000068e+00 5.790000000000794511e-04 1.286147119739999845e+00
2.148000000000000110e-08 -1.279508100000000148e+00 1.289256669520000065e+00 4.488400000000061611e-03
2.157999999999999868e-08 8.143248900000055190e-02 2.065045990910000295e+00 1.377978911340000057e+00
2.195999999999999944e-08 -2.061789400000000327e+00 8.527495157400011294e-02 1.375379000000000129e+00
2.197999999999999896e-08 -1.287979900000000288e+00 -7.231285487000679857e-04 -1.286923900000000121e+00
2.279999999999999902e-08 -3.553799999999832787e-03 -1.288589415992700049e+00 -1.285192481490000205e+00
2.288000000000000040e-08 1.377666872670000098e+00 8.004100000000002879e-02 -2.064478353270000177e+00
2.303999999999999985e-08 8.600164157000012022e-02 -1.374714000000000436e+00 -2.061903307119999695e+00
2.466000000000000046e-08 -8.600164157000012022e-02 1.374714000000000436e+00 2.061903307119999695e+00
2.473999999999999853e-08 1.375800566719999507e+00 -2.061847000000000207e+00 -8.479205378799947734e-02
2.518000000000000114e-08 1.646600000000240926e-03 -1.287420700000000418e+00 1.286605567787999727e+00
2.534000000000000059e-08 4.266000000001934911e-04 1.281465400000000532e+00 1.288651000000000213e+00
2.570999999999999993e-08 1.289872299999999861e+00 -1.281682300000000163e+00 4.810499999999912069e-03
2.635999999999999914e-08 4.690200000000081804e-03 1.282409100000000191e+00 1.287984399999999807e+00
2.661000000000000137e-08 8.610540000000033167e-02 1.375803195549999636e+00 -2.056299300000000496e+00
2.668999999999999944e-08 -1.722700000000104703e-03 1.286669398620000182e+00 -1.286809427079999679e+00
2.670000000000000086e-08 1.375804999999999723e+00 8.946593263299995602e-02 2.054223527079999556e+00
2.675999999999999941e-08 -1.282130299999999501e+00 -1.286670597402999716e+00 1.411399999999944643e-03
2.679000000000000034e-08 8.044119999999965742e-02 -1.377774000000000054e+00 2.063524799999999715e+00
