# dx dy dz
-1.747000000000000108e+00 4.767999999999999814e-07 1.747000000000000108e+00
1.745368000000000031e+00 -1.430500000000000110e-06 1.745999999999999774e+00
-1.745368000000000031e+00 1.430500000000000110e-06 -1.745999999999999774e+00
-1.747000000000000108e+00 -1.749000476800000037e+00 0.000000000000000000e+00
-9.999999999998898659e-04 1.746621000000000201e+00 -1.748240000000000016e+00
0.000000000000000000e+00 1.747379000000000016e+00 1.746240000000000014e+00
1.747999999999999998e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.745999999999999774e+00 0.000000000000000000e+00 -1.748648000000000202e+00
1.745999999999999774e+00 0.000000000000000000e+00 1.748648000000000202e+00
1.746705900000000034e+00 -1.745999999999999996e+00 -1.000000000000111910e-03
1.748294100000000073e+00 -1.748002999999999973e+00 0.000000000000000000e+00
1.747000000000000108e+00 -1.746997000000000133e+00 0.000000000000000000e+00
1.748999999999999666e+00 -1.747999999999999776e+00 0.000000000000000000e+00
1.746000000000000441e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.746000000000000441e+00 0.000000000000000000e+00 -1.748677000000000037e+00
-1.746999999999999886e+00 1.748893999999999949e+00 -4.840000000000000552e-04
-1.747999999999999776e+00 1.748106000000000160e+00 -3.329999999999999627e-04
1.747999999999999776e+00 1.745999999999999774e+00 4.889999999999998515e-04
0.000000000000000000e+00 1.747999999999999776e+00 1.749004999999999921e+00
1.749000000000000554e+00 -1.745999999999999552e+00 1.000000000000111910e-03
1.746999999999999886e+00 -1.747000000000000108e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -9.999999999998898659e-04 -1.748440000000000216e+00
0.000000000000000000e+00 -1.748367000000000004e+00 1.746440000000000214e+00
1.747999999999999332e+00 -4.849999999999999711e-04 1.747000000000000108e+00
-1.746999999999999886e+00 1.748852000000000073e+00 9.999999999998898659e-04
1.746999999999999886e+00 -1.748852000000000073e+00 -9.999999999998898659e-04
1.748000000000001108e+00 -1.749147999999999925e+00 0.000000000000000000e+00
-1.748000000000001108e+00 1.748657999999999824e+00 0.000000000000000000e+00
-1.745999999999999552e+00 1.748342000000000063e+00 9.999999999998898659e-04
-1.746000000000000441e+00 -1.745795100000000044e+00 0.000000000000000000e+00
-9.999999999998898659e-04 1.747795100000000046e+00 -1.750000000000000000e+00
1.749000000000000110e+00 1.746000000000000218e+00 0.000000000000000000e+00
1.748000000000000220e+00 9.999999999998898659e-04 -1.748959000000000152e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.748040999999999956e+00
1.748999999999999666e+00 -1.747598000000000207e+00 0.000000000000000000e+00
1.743000000000000327e+00 -4.020000000000000136e-04 1.748375999999999930e+00
0.000000000000000000e+00 -1.749000000000000110e+00 1.747624000000000066e+00
-1.745000000000000995e+00 -1.747999999999999998e+00 1.000000000000111910e-03
0.000000000000000000e+00 1.747000000000000108e+00 1.747999999999999776e+00
-1.748999999999998778e+00 9.999999999998898659e-04 -1.745999999999999774e+00
-1.747000000000000774e+00 0.000000000000000000e+00 1.745999999999999774e+00
1.747000000000000774e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.746999999999999886e+00 1.747733999999999899e+00 0.000000000000000000e+00
9.999999999994457767e-04 1.748266000000000098e+00 1.750000000000000000e+00
1.746000000000000441e+00 0.000000000000000000e+00 1.746999999999999886e+00
0.000000000000000000e+00 1.748999999999999888e+00 1.746999999999999886e+00
1.750000000000000000e+00 0.000000000000000000e+00 1.748000000000000220e+00
1.750000000000000000e+00 1.747999999999999776e+00 0.000000000000000000e+00
-1.750000000000000000e+00 1.000000000000333955e-03 -1.750000000000000000e+00
1.750000000000000000e+00 1.748000000000000220e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747999999999999332e+00 -1.750000000000000000e+00
0.000000000000000000e+00 1.742000000000000881e+00 -1.745999999999999996e+00
0.000000000000000000e+00 -1.743999999999999773e+00 -1.748999999999999888e+00
0.000000000000000000e+00 -1.746000000000000441e+00 -1.746263000000000121e+00
-1.750000000000000000e+00 -1.000000000000333955e-03 1.746263000000000121e+00
-1.750000000000000000e+00 0.000000000000000000e+00 -1.745410000000000128e+00
1.750000000000000000e+00 1.000000000000333955e-03 -1.748589999999999867e+00
1.750000000000000000e+00 1.746999999999999886e+00 0.000000000000000000e+00
-1.750000000000000000e+00 1.743000000000000327e+00 0.000000000000000000e+00
-1.740000000000000213e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.747237999999999847e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.747237999999999847e+00
0.000000000000000000e+00 1.750000000000000000e+00 -1.748000000000000220e+00
-1.752000000000000668e+00 1.740000000000000213e+00 0.000000000000000000e+00
-1.748999999999999666e+00 9.999999999999786837e-03 -1.748999999999999666e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.746999999999999886e+00
0.000000000000000000e+00 1.740000000000000213e+00 1.744999999999999885e+00
-1.750000000000000000e+00 -1.740000000000000213e+00 1.000000000000111910e-03
1.746000000000000441e+00 -9.999999999999786837e-03 -1.748000000000000220e+00
-1.746000000000000441e+00 1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.749999999999998224e+00 -1.750999999999999890e+00
0.000000000000000000e+00 -1.739999999999998437e+00 -1.748000000000000220e+00
-1.748999999999999666e+00 -1.750000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.747999999999999332e+00
1.748999999999999666e+00 0.000000000000000000e+00 1.745999999999999552e+00
-1.748999999999999666e+00 0.000000000000000000e+00 -1.745999999999999552e+00
0.000000000000000000e+00 -1.740000000000000213e+00 -1.746000000000000441e+00
1.746999999999999886e+00 0.000000000000000000e+00 -1.750000000000000000e+00
1.000000000000333955e-03 -1.753999999999999559e+00 -1.750000000000000000e+00
-1.748000000000000220e+00 -1.000000000001222134e-03 -1.750000000000000000e+00
-9.999999999998898659e-04 1.755000000000000782e+00 1.750000000000000000e+00
9.999999999998898659e-04 -1.755000000000000782e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.748999999999999666e+00 -1.739999999999998437e+00
1.748000000000000220e+00 -1.747999999999999332e+00 0.000000000000000000e+00
1.746999999999999886e+00 -1.747000000000000330e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.747000000000000330e+00 -1.750000000000000000e+00
1.000000000000333955e-03 -1.747000000000000330e+00 1.750000000000000000e+00
0.000000000000000000e+00 1.747999999999999776e+00 -1.750000000000000000e+00
-1.000000000000333955e-03 1.746999999999999886e+00 1.739999999999998437e+00
1.000000000000333955e-03 -1.746999999999999886e+00 -1.739999999999998437e+00
9.999999999994457767e-04 -1.746999999999999886e+00 -1.750000000000000000e+00
-1.750999999999999446e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.746999999999999886e+00 -1.746260000000000145e+00 0.000000000000000000e+00
1.746999999999999886e+00 -2.329999999999999172e-04 -1.750000000000000000e+00
1.750000000000000000e+00 -1.500000000000003934e-05 -1.750000000000000000e+00
1.740000000000000213e+00 -1.748491999999999935e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.746032000000000028e+00 1.750000000000000000e+00
0.000000000000000000e+00 -1.745032000000000139e+00 1.750000000000000000e+00
-1.750000000000000000e+00 -1.747999999999999776e+00 0.000000000000000000e+00
