# t dx dy dz
2.278599999999999969e-09 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273499999999929e+00
1.854000000000000008e-09 -1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
2.051999999999999945e-09 1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999929e+00
1.884000000000000525e-09 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273499999999929e+00
1.959999999999989096e-10 0.000000000000000000e+00 1.753273000000000081e+00 1.753273499999999929e+00
6.990000000000001711e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273499999999929e+00
6.600000000000039247e-11 -1.753273000000000081e+00 -1.753274000000000221e+00 0.000000000000000000e+00
9.159999999999997320e-10 1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
4.899999999999997555e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273499999999929e+00
1.399999999999999301e-10 -1.753273000000000081e+00 0.000000000000000000e+00 -1.753273499999999929e+00
5.400000000000002032e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999929e+00
7.800000000000010288e-10 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273499999999929e+00
1.539999999999999232e-09 0.000000000000000000e+00 -1.753274900000000081e+00 1.753273499999999929e+00
8.999999999999948241e-11 0.000000000000000000e+00 -1.753272100000000222e+00 1.753273499999999929e+00
1.710000000000001746e-09 1.753273000000000081e+00 0.000000000000000000e+00 1.753272999999999859e+00
2.600000000000003429e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753272599999999848e+00
3.599999999999979297e-10 -1.753273000000000081e+00 -1.753272600000000736e+00 0.000000000000000000e+00
5.200000000000006859e-10 -1.753274000000000221e+00 0.000000000000000000e+00 -1.753272599999999848e+00
3.399999999999984123e-10 0.000000000000000000e+00 1.753272600000000736e+00 -1.753273000000000081e+00
1.080000000000000406e-09 1.753274000000000221e+00 -1.753272600000000736e+00 0.000000000000000000e+00
5.900000000000006509e-10 1.753273000000000081e+00 1.753272600000000736e+00 0.000000000000000000e+00
1.700000000000001988e-09 -1.753273000000000081e+00 1.753272100000000222e+00 0.000000000000000000e+00
