# bin_edges hist err
5.907837911587943396e-08 1.810367742056543534e+02 2.148511230858526844e+01
1.930697728883249708e-07 3.456419652498468054e+02 1.642194535550185108e+01
3.490254878959579243e-07 5.645307805070650602e+02 1.560931174833844359e+01
6.309573444801929638e-07 1.059318248996906959e+03 1.590309816160602807e+01
1.140624923851320228e-06 1.726247182626910217e+03 1.509901357083576379e+01
2.061986009502219260e-06 6.697703464850882256e+02 6.995014406862949841e+00
3.727593720314938057e-06 1.553430517936555589e+03 7.923191328217039420e+00
6.738627168030940877e-06 1.220311588115706400e+03 5.222977633289884736e+00
1.218187912010114744e-05 1.062087471454595970e+03 3.624027735003619188e+00
2.202201949987373474e-05 8.648559156811011235e+02 2.432270213988254159e+00
3.981071705534969458e-05 7.612366166393417188e+02 1.697181729320660137e+00
7.196856730011514085e-05 6.540414538986088928e+02 1.170037339663092979e+00
1.301025216910830151e-04 6.159157470502647129e+02 8.444740515408059034e-01
2.351952635070956471e-04 6.735460458466541240e+02 6.568071507569533951e-01
4.251786303382885782e-04 7.169090844123318220e+02 5.039817847580643217e-01
7.686246100397730154e-04 3.303273546324709287e+02 2.544389762385103615e-01
1.389495494373136101e-03 1.088933321639346019e+02 1.086527155221599927e-01
2.511886431509576835e-03 2.971749758792969587e+01 4.221576180051232752e-02
4.540909610972469757e-03 9.437923196938530879e+00 1.769437811201237526e-02
8.208914159638244779e-03 2.525268827596702348e+00 6.807371692502083016e-03
1.483981788967563172e-02 6.395936573024968430e-01 2.548040349985082696e-03
2.682695795279721809e-02 3.179890449327726354e-01 1.336253566962156830e-03
4.849693428528190769e-02 7.472470475165202131e-02 4.817741275981177532e-04
8.767123872968668463e-02 1.307912414432422371e-02 1.499095402408005720e-04
5.179474679231201861e-01 1.163352432634442686e-03 1.839421704311218876e-05
1.692666615037872635e+00 6.906011829961927946e-05 2.479113768415890721e-06
