# time Ni NiV
0.000000000000000000e+00 2.416909255480812526e-13 2.960340934553084170e-13
4.622999999999999587e-13 1.597635120095154077e-05 1.185166961571852700e-06
2.158999999999999989e-12 8.356053828925132072e-06 4.122199782072644037e-07
2.251000000000000001e-12 1.887397601062119369e-05 5.631167989081496642e-07
2.528999999999999826e-12 8.355128166050074633e-06 4.120543887824586722e-07
4.097999999999999704e-12 2.750689741972921643e-03 1.018357679668702620e-06
4.622000000000000298e-12 2.861373306416910029e-03 4.064948135671587805e-07
6.610000000000000309e-12 2.745411623670075338e-03 1.242173879023110183e-06
7.015000000000000300e-12 2.724907998743551340e-03 3.224530921860006569e-06
7.663000000000000770e-12 2.745411662803982824e-03 1.242136900679729073e-06
7.728999999999999883e-12 2.747078179613124740e-03 3.247191986336169119e-06
9.618000000000000417e-12 2.740236597913545558e-03 5.540306229973435426e-06
9.828999999999999417e-12 2.747343737392404697e-03 7.523638201116159804e-06
9.873999999999999326e-12 5.470783657144700531e-03 6.401313486831273923e-06
1.175999999999999997e-11 5.424660134588357371e-03 1.097529301324175309e-05
1.201000000000000073e-11 5.470783647069396224e-03 6.401397752107609314e-06
1.333000000000000076e-11 5.424545509516980057e-03 1.093078840004802579e-05
1.499999999999999990e-11 5.430899747597665514e-03 1.585758213190804737e-05
1.586000000000000068e-11 5.449035553453511829e-03 1.260450839755084760e-05
1.724000000000000005e-11 5.456030189931043717e-03 9.201757269602465350e-06
1.777999999999999896e-11 5.449032628556743467e-03 1.260450839755084760e-05
1.868999999999999892e-11 5.433217419704543423e-03 1.654306890196378946e-05
1.925999999999999992e-11 5.449032629085434273e-03 1.260450839755084760e-05
1.970999999999999902e-11 5.455357379331419662e-03 9.261239404705671354e-06
1.983999999999999947e-11 5.426478600608854522e-03 1.186249814437095170e-05
2.110999999999999871e-11 5.474532075202875880e-03 9.113853476187051453e-06
2.161000000000000021e-11 5.571940643152723839e-03 6.564047742371034239e-06
2.227000000000000103e-11 5.474338817176381718e-03 9.113853476187051453e-06
2.343999999999999867e-11 5.427180410333691703e-03 1.183414791789831654e-05
2.471999999999999968e-11 5.456938068829360333e-03 9.154482092326426195e-06
2.580000000000000073e-11 8.120522311134165117e-03 8.021105571482469270e-06
2.607000000000000019e-11 8.238608403624758311e-03 8.626083210857773495e-06
2.629999999999999901e-11 8.120414205604619545e-03 8.021345638914546903e-06
2.660000000000000056e-11 8.068877304809833964e-03 1.573048712916430046e-05
2.798999999999999847e-11 8.110279540163157011e-03 1.217315209424825927e-05
2.888000000000000134e-11 8.157968298816263217e-03 8.434646865174834121e-06
3.067999999999999771e-11 1.077571491730584634e-02 9.294761116566337573e-06
3.122999999999999840e-11 8.157984852279429391e-03 8.434646865174834121e-06
3.285999999999999690e-11 8.137833083474398099e-03 5.466478117293833416e-06
