# t dx dy dz
9.483999999999999510e-10 1.753273000000000081e+00 1.753273999999999999e+00 0.000000000000000000e+00
7.106000000000000070e-10 0.000000000000000000e+00 -1.753273999999999999e+00 1.753273000000000081e+00
1.009999999999999614e-10 1.753273000000000081e+00 1.753273999999999999e+00 0.000000000000000000e+00
1.780000000000002125e-10 1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999707e+00
6.679999999999997612e-10 1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999707e+00
1.828000000000000305e-09 -1.753273000000000081e+00 0.000000000000000000e+00 -1.753273499999999707e+00
8.519999999999999530e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999707e+00
6.199999999999999269e-11 0.000000000000000000e+00 -1.753273999999999999e+00 -1.753273499999999707e+00
1.689999999999999748e-09 -1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.048999999999999996e-09 1.753273000000000081e+00 -1.753274900000000081e+00 0.000000000000000000e+00
1.322000000000000191e-09 1.753273000000000081e+00 1.753274900000000081e+00 0.000000000000000000e+00
7.210000000000003020e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273499999999929e+00
6.199999999999999269e-10 -1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.469999999999999266e-09 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
2.400000000000008256e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
1.900000000000003779e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
6.999999999999996507e-11 0.000000000000000000e+00 1.753273000000000081e+00 1.753273000000000081e+00
2.600000000000000121e-09 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273000000000081e+00
4.899999999999997555e-10 0.000000000000000000e+00 1.753273000000000081e+00 1.753273000000000081e+00
4.799999999999983424e-10 -1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
5.300000000000020989e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
5.299999999999987902e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999929e+00
5.200000000000006859e-10 0.000000000000000000e+00 -1.753274900000000081e+00 1.753273499999999707e+00
2.499999999999989299e-10 1.753273000000000081e+00 1.753274900000000081e+00 0.000000000000000000e+00
4.899999999999997555e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273499999999707e+00
1.000000000000141303e-11 1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
3.499999999999998253e-10 0.000000000000000000e+00 1.753273999999999999e+00 1.753273499999999707e+00
7.100000000000010637e-10 0.000000000000000000e+00 -1.753273999999999999e+00 -1.753273499999999707e+00
1.299999999999985171e-10 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753273499999999929e+00
8.399999999999995808e-10 1.753273000000000081e+00 -1.753274900000000081e+00 0.000000000000000000e+00
5.999999999999987552e-10 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273499999999929e+00
6.000000000000186076e-11 1.753273000000000081e+00 -1.753272100000000222e+00 0.000000000000000000e+00
1.570000000000000162e-09 -1.753273000000000081e+00 -1.753272599999999848e+00 0.000000000000000000e+00
1.029999999999999959e-09 0.000000000000000000e+00 1.753272599999999848e+00 1.753273499999999707e+00
2.140000000000001295e-09 1.753273000000000081e+00 -1.753272599999999848e+00 0.000000000000000000e+00
9.999999999998104311e-12 1.753273500000000595e+00 0.000000000000000000e+00 -1.753273499999999707e+00
2.000000000000017909e-10 1.753273500000000595e+00 1.753272599999999848e+00 0.000000000000000000e+00
7.399999999999986854e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273499999999929e+00
2.499999999999989299e-10 -1.753273000000000081e+00 1.753272100000000222e+00 0.000000000000000000e+00
3.699999999999993427e-10 -1.753273500000000595e+00 0.000000000000000000e+00 -1.753273000000000081e+00
3.600000000000012384e-10 -1.753273500000000595e+00 0.000000000000000000e+00 1.753273000000000081e+00
6.999999999999996507e-10 0.000000000000000000e+00 -1.753272100000000222e+00 1.753273499999999929e+00
1.000000000000008954e-10 0.000000000000000000e+00 1.753272100000000222e+00 1.753273499999999707e+00
8.799999999999986155e-10 1.753273500000000595e+00 1.753274900000000081e+00 0.000000000000000000e+00
4.099999999999983774e-10 1.753273500000000595e+00 0.000000000000000000e+00 1.753273000000000081e+00
1.160000000000005093e-09 1.753273000000000081e+00 0.000000000000000000e+00 1.753272600000000736e+00
5.999999999999524331e-11 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
5.000000000000044772e-10 1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
2.400000000000008256e-10 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.059999999999997580e-09 -1.753273500000000595e+00 0.000000000000000000e+00 1.753272100000000222e+00
2.619999999999999638e-09 0.000000000000000000e+00 -1.753273000000000081e+00 -1.753272100000000222e+00
1.140000000000002267e-09 0.000000000000000000e+00 1.753273000000000081e+00 -1.753272599999999848e+00
3.899999999999988600e-10 1.753273500000000595e+00 0.000000000000000000e+00 1.753272599999999848e+00
7.399999999999986854e-10 -1.753273500000000595e+00 0.000000000000000000e+00 1.753272100000000222e+00
3.999999999999903469e-11 1.753273500000000595e+00 0.000000000000000000e+00 -1.753272100000000222e+00
