# Barrier Energy Step Time
0.000000000000000000e+00 -5.952902399999999761e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.782999999999999918e+00 -5.952723999999999796e+04 5.000000000000000000e-01 2.935999999999999953e-08
0.000000000000000000e+00 -5.952902399999999761e+04 1.000000000000000000e+00 2.935999999999999953e-08
1.782999999999999918e+00 -5.952723999999999796e+04 1.500000000000000000e+00 4.413999999999999688e-08
0.000000000000000000e+00 -5.952902399999999761e+04 2.000000000000000000e+00 4.413999999999999688e-08
1.782999999999999918e+00 -5.952723999999999796e+04 2.500000000000000000e+00 4.949000000000000177e-07
0.000000000000000000e+00 -5.952902399999999761e+04 3.000000000000000000e+00 4.949000000000000177e-07
1.782999999999999918e+00 -5.952723999999999796e+04 3.500000000000000000e+00 5.821000000000000045e-07
0.000000000000000000e+00 -5.952902300000000105e+04 4.000000000000000000e+00 5.821000000000000045e-07
1.782999999999999918e+00 -5.952723999999999796e+04 4.500000000000000000e+00 1.244000000000000075e-06
0.000000000000000000e+00 -5.952902399999999761e+04 5.000000000000000000e+00 1.244000000000000075e-06
1.782999999999999918e+00 -5.952723999999999796e+04 5.500000000000000000e+00 1.402999999999999950e-06
0.000000000000000000e+00 -5.952902399999999761e+04 6.000000000000000000e+00 1.402999999999999950e-06
1.782999999999999918e+00 -5.952723999999999796e+04 6.500000000000000000e+00 2.261000000000000036e-06
0.000000000000000000e+00 -5.952902399999999761e+04 7.000000000000000000e+00 2.261000000000000036e-06
1.782999999999999918e+00 -5.952723999999999796e+04 7.500000000000000000e+00 2.416999999999999898e-06
0.000000000000000000e+00 -5.952902399999999761e+04 8.000000000000000000e+00 2.416999999999999898e-06
1.782999999999999918e+00 -5.952723999999999796e+04 8.500000000000000000e+00 2.447000000000000034e-06
0.000000000000000000e+00 -5.952902399999999761e+04 9.000000000000000000e+00 2.447000000000000034e-06
1.782999999999999918e+00 -5.952723999999999796e+04 9.500000000000000000e+00 2.657999999999999793e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.000000000000000000e+01 2.657999999999999793e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.050000000000000000e+01 2.868999999999999975e-06
0.000000000000000000e+00 -5.952902300000000105e+04 1.100000000000000000e+01 2.868999999999999975e-06
1.782999999999999918e+00 -5.952724100000000180e+04 1.150000000000000000e+01 3.498999999999999872e-06
0.000000000000000000e+00 -5.952902300000000105e+04 1.200000000000000000e+01 3.498999999999999872e-06
1.784000000000000030e+00 -5.952723999999999796e+04 1.250000000000000000e+01 3.696999999999999925e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.300000000000000000e+01 3.696999999999999925e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.350000000000000000e+01 4.536999999999999929e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.400000000000000000e+01 4.536999999999999929e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.450000000000000000e+01 4.960999999999999597e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.500000000000000000e+01 4.960999999999999597e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.550000000000000000e+01 5.005000000000000361e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.600000000000000000e+01 5.005000000000000361e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.650000000000000000e+01 5.027000000000000320e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.700000000000000000e+01 5.027000000000000320e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.750000000000000000e+01 5.293999999999999627e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.800000000000000000e+01 5.293999999999999627e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.850000000000000000e+01 5.497000000000000055e-06
0.000000000000000000e+00 -5.952902399999999761e+04 1.900000000000000000e+01 5.497000000000000055e-06
1.782999999999999918e+00 -5.952723999999999796e+04 1.950000000000000000e+01 5.657999999999999869e-06
0.000000000000000000e+00 -5.952902399999999761e+04 2.000000000000000000e+01 5.657999999999999869e-06
1.782999999999999918e+00 -5.952723999999999796e+04 2.050000000000000000e+01 6.087999999999999987e-06
0.000000000000000000e+00 -5.952902399999999761e+04 2.100000000000000000e+01 6.087999999999999987e-06
1.782999999999999918e+00 -5.952723999999999796e+04 2.150000000000000000e+01 6.362000000000000244e-06
0.000000000000000000e+00 -5.952902399999999761e+04 2.200000000000000000e+01 6.362000000000000244e-06
1.782999999999999918e+00 -5.952723999999999796e+04 2.250000000000000000e+01 6.783999999999999761e-06
0.000000000000000000e+00 -5.952902399999999761e+04 2.300000000000000000e+01 6.783999999999999761e-06
