# time Ni NiV
0.000000000000000000e+00 3.978245784390589130e-13 7.596772936644001635e-14
8.052000000000000425e-13 1.688924665957767949e-03 7.711136030732244313e-07
1.957999999999999937e-12 5.176275448016984359e-12 7.596772936644001635e-14
1.998000000000000170e-12 2.013711906539534472e-03 1.491798928304639985e-07
4.149999999999999886e-12 3.875646404635124838e-03 4.594821808352738560e-07
4.360000000000000001e-12 6.049323618319903638e-03 6.441595872791725863e-07
5.132000000000000347e-12 8.399525437412770634e-03 6.509540788676169714e-07
5.216000000000000393e-12 6.049333155477940906e-03 6.441708018994377881e-07
5.351999999999999813e-12 3.879561047166453155e-03 5.699198592796149747e-07
5.424000000000000314e-12 6.030210136454007205e-03 1.147928521794752662e-06
5.898999999999999805e-12 8.122861110382673805e-03 2.811905372780624854e-06
7.379999999999999654e-12 6.029740112837959909e-03 1.158347194957304439e-06
8.121000000000000636e-12 3.878173755051895523e-03 1.236429792277596203e-06
8.660999999999999547e-12 6.199352312125768795e-03 1.551778399637593892e-06
8.744000000000000708e-12 8.174148617676619058e-03 8.003773057102937076e-07
9.405999999999999301e-12 1.056709319841277715e-02 1.006701317376959779e-06
1.255999999999999980e-11 1.251358229970346223e-02 8.648873495893498839e-07
1.292000000000000069e-11 1.451139744043188594e-02 7.475571361320920274e-07
1.394999999999999933e-11 1.675798860207089111e-02 8.956258338506595771e-07
1.422000000000000040e-11 1.915291142702284233e-02 1.243079812922552596e-07
1.486999999999999944e-11 2.457020414973330735e-02 3.756079609687934814e-07
1.553999999999999881e-11 2.715655348160933916e-02 1.120685018960565424e-06
1.564000000000000040e-11 2.918443268159923512e-02 2.587302288846452334e-06
1.606000000000000063e-11 3.128580695259070704e-02 7.835243858649277462e-06
1.619999999999999963e-11 3.359569362400694620e-02 1.607587141840707639e-05
1.832999999999999965e-11 3.572232074236178501e-02 2.569247681363321444e-05
1.992000000000000075e-11 3.785408021479149537e-02 2.249795104158399127e-05
2.163999999999999907e-11 3.584058888207121429e-02 1.907849503072022823e-05
2.294000000000000040e-11 3.785208260080172304e-02 9.272330243090361318e-06
2.309000000000000117e-11 3.989960086005536061e-02 1.122606251119391298e-05
2.343999999999999867e-11 4.198415440435347007e-02 1.793241068185994906e-05
2.524000000000000150e-11 4.430052641982696465e-02 2.657992077407195588e-05
3.052999999999999694e-11 4.622076600040840588e-02 2.390814396212549033e-05
3.095000000000000040e-11 4.444589437864787662e-02 1.645232927433877009e-05
3.220999999999999786e-11 4.651736493948325363e-02 9.349964637500389578e-06
3.268999999999999904e-11 4.444589434566350444e-02 1.645215341983761258e-05
3.315999999999999845e-11 4.621699317998659295e-02 1.998446623897921792e-05
3.810000000000000285e-11 4.444676653050899651e-02 1.645235908233311670e-05
4.021999999999999785e-11 4.642515295270092240e-02 1.722266410542782109e-05
4.056000000000000004e-11 4.846319217512848332e-02 2.738944581894558084e-05
4.362000000000000033e-11 4.642506353140657405e-02 1.722266410542782109e-05
4.687000000000000203e-11 4.846319264373868951e-02 2.738933207686410613e-05
4.968000000000000319e-11 5.082406553790690812e-02 3.573386639466058241e-05
4.981000000000000041e-11 5.300672662705731286e-02 4.232074919764497749e-05
4.983999999999999927e-11 5.513417516762231241e-02 4.545965624580776269e-05
5.029000000000000160e-11 5.711506277268909443e-02 4.536551011186684034e-05
5.058000000000000137e-11 5.513417543473692756e-02 4.545947347135474660e-05
5.145000000000000069e-11 5.717442129498940401e-02 4.553500390569556770e-05
5.361000000000000280e-11 5.934106274578147822e-02 4.671298150923685114e-05
5.386999999999999725e-11 6.166133140402800528e-02 4.556210586420785051e-05
5.707000000000000300e-11 5.934106244004299507e-02 4.671261002135329197e-05
5.869000000000000619e-11 5.717250590639351426e-02 4.584389768991773599e-05
6.022999999999999519e-11 5.514307584602277934e-02 4.674791149708948119e-05
6.187000000000000193e-11 5.711817001590523829e-02 4.526544115529521111e-05
6.319000000000000358e-11 5.940666854311031642e-02 4.186393485547503711e-05
6.788999999999999769e-11 6.160527040989806358e-02 3.539542369113501496e-05
6.855999999999999382e-11 6.394535215800870032e-02 3.290276325160317988e-05
6.962999999999999633e-11 6.597192539353631535e-02 4.232642063273024706e-05
6.981999999999999774e-11 6.830351506696036301e-02 4.024552006293151310e-05
7.031000000000000070e-11 7.446874694278565743e-02 3.400715183652574196e-05
7.064000000000000112e-11 6.830351984490867778e-02 4.024475988693376153e-05
7.213999999999999594e-11 7.024892319727059353e-02 4.298227112223700931e-05
7.276999999999999790e-11 7.237594841497613229e-02 4.512472200520900730e-05
7.656000000000000497e-11 7.482092741801524283e-02 4.476625080550923245e-05
7.866000000000000289e-11 7.682896459776550335e-02 4.098192399821765336e-05
7.993999999999999743e-11 7.890138036726228321e-02 3.444692635607592206e-05
7.998999999999999985e-11 8.119261675029841585e-02 2.601507239719298787e-05
8.062000000000000181e-11 8.325169437606660949e-02 2.982832221534855590e-05
8.076999999999999612e-11 8.338226968413676998e-02 2.383690843220695100e-05
8.081000000000000322e-11 8.536375338525961642e-02 2.075731999190497728e-05
8.194000000000000345e-11 8.763785833929571556e-02 2.606999867913756348e-05
8.294999999999999531e-11 8.981732243687844119e-02 2.192257136041919686e-05
8.448999999999999723e-11 8.763785855006149539e-02 2.606992266553718787e-05
8.486000000000000474e-11 8.981711432880043477e-02 2.191970717135228379e-05
8.495000000000000133e-11 9.177119375737934071e-02 1.571470731279382734e-05
8.537999999999999364e-11 8.981711643359785446e-02 2.191992655495110233e-05
8.687000000000000607e-11 8.763853586269654272e-02 2.647234767638254670e-05
8.724000000000000066e-11 9.009075485114668991e-02 3.410204931194843849e-05
8.776000000000000248e-11 9.222956511562847848e-02 3.942241261873933645e-05
8.806000000000000403e-11 9.395613367424934803e-02 3.695975519141746733e-05
8.847000000000000572e-11 9.216992964112898090e-02 3.137003273192361634e-05
9.051000000000000591e-11 9.846688997210707728e-02 3.505391479536483691e-05
9.529000000000000130e-11 9.676146930167162097e-02 3.934970858110307972e-05
9.675000000000000194e-11 9.871663890759897753e-02 4.151565324906771834e-05
9.934000000000000282e-11 1.007641106214661048e-01 4.102355441031204877e-05
1.008000000000000035e-10 1.030302418413368420e-01 3.832190319615277760e-05
1.011000000000000050e-10 1.051496007395488486e-01 3.795465404217978624e-05
1.019000000000000048e-10 1.073457314218135283e-01 3.752802145373079746e-05
1.033999999999999997e-10 1.094881698628199368e-01 3.621176794653392878e-05
1.041999999999999995e-10 1.073457313280692799e-01 3.752778162185761853e-05
1.048000000000000026e-10 1.095686577149998370e-01 3.611090577180872419e-05
1.054999999999999976e-10 1.073457238987479273e-01 3.752780300460176562e-05
1.078000000000000051e-10 1.094878797536584791e-01 3.595332271059773226e-05
1.080999999999999938e-10 1.117652600356655451e-01 3.288751708999302866e-05
1.094000000000000048e-10 1.135987408533795789e-01 3.764980283820837376e-05
1.121999999999999977e-10 1.117652600603955826e-01 3.288692260850179335e-05
1.137999999999999973e-10 1.141419524467088970e-01 3.763565321966850906e-05
1.156999999999999985e-10 1.163918312147121242e-01 3.641850833343440339e-05
1.161000000000000049e-10 1.183443523124393243e-01 3.958065346045851809e-05
1.161999999999999968e-10 1.207490619651518798e-01 3.081494042840243557e-05
1.187999999999999930e-10 1.227016706683411174e-01 2.746305202215570872e-05
1.190000000000000027e-10 1.247601456375871803e-01 4.010431258327590097e-05
1.191000000000000075e-10 1.226529775673880079e-01 4.309491729325627029e-05
1.196000000000000058e-10 1.205522999446686505e-01 2.590972785000155462e-05
1.197000000000000106e-10 1.226529813874173563e-01 4.309447398458370325e-05
1.208000000000000119e-10 1.245535696309902490e-01 4.122907258580799794e-05
1.215999999999999988e-10 1.272346758897016095e-01 4.396895072961962727e-05
1.222000000000000019e-10 1.290731659871549863e-01 4.636806041835854920e-05
1.224000000000000116e-10 1.315465622846196392e-01 4.592425793499455998e-05
1.234000000000000081e-10 1.381811179761515962e-01 4.674424631248807723e-05
1.239000000000000064e-10 1.444287169457919018e-01 4.557814024525753537e-05
1.250000000000000078e-10 1.508615976388370250e-01 4.199401874599619492e-05
1.254000000000000012e-10 1.491135610947672829e-01 3.537203239716229744e-05
1.267000000000000123e-10 1.508615971339864192e-01 4.199409782292089075e-05
1.276000000000000040e-10 1.573338632693965788e-01 4.456900025482217080e-05
1.286000000000000005e-10 1.640371352406459204e-01 3.955085796622030524e-05
1.287000000000000053e-10 1.660612208365311870e-01 4.495928517774569721e-05
1.288000000000000102e-10 1.640371446440014036e-01 3.955085796622030524e-05
1.311999999999999967e-10 1.662662663071245717e-01 4.470801926805377259e-05
1.340000000000000026e-10 1.644974585445094228e-01 4.075893870047083399e-05
1.342000000000000122e-10 1.662662985870169696e-01 4.470814667566096922e-05
1.395000000000000094e-10 1.726735313376167036e-01 4.557730941195042114e-05
1.402999999999999963e-10 1.751653599849512244e-01 4.422379868702994431e-05
1.410000000000000042e-10 1.808904901130076182e-01 4.580641446641780542e-05
1.410000000000000042e-10 1.811552647742747935e-01 2.744064306048129369e-05
1.413999999999999977e-10 1.873033193604372870e-01 3.709232086589429607e-05
1.417999999999999911e-10 1.811552550032666242e-01 2.744064306048129369e-05
1.433999999999999908e-10 1.795552390527902220e-01 3.731871735704702557e-05
1.476000000000000125e-10 1.769508758966224504e-01 4.382143740538895361e-05
1.504999999999999973e-10 1.713047675318117025e-01 2.798766795110154573e-05
1.506000000000000021e-10 1.769508659023675268e-01 4.382082638426171772e-05
1.531999999999999983e-10 1.703069261094426745e-01 4.500062423276077422e-05
1.534000000000000079e-10 1.639022889946110118e-01 4.167673133743368587e-05
1.535999999999999917e-10 1.666110887986387290e-01 3.487443506868105847e-05
1.550000000000000076e-10 1.690622493536895754e-01 2.671304547677345298e-05
1.567999999999999910e-10 1.748130862644581562e-01 3.039986352838929204e-05
1.567999999999999910e-10 1.690621748904576060e-01 2.671016399044521630e-05
1.577000000000000086e-10 1.669178796392617736e-01 2.595158655008964274e-05
1.577999999999999876e-10 1.726174074886177023e-01 3.526688597882145340e-05
1.594999999999999920e-10 1.791933814354337295e-01 3.272774662890884541e-05
1.599000000000000113e-10 1.819169477597092632e-01 2.721049249025394667e-05
1.602000000000000000e-10 1.841359171691648033e-01 2.785872296564862052e-05
1.615000000000000110e-10 1.903849548243475853e-01 3.369025080164348893e-05
1.630000000000000058e-10 1.926600602623058101e-01 2.996076043033587839e-05
1.643999999999999958e-10 1.949165405572942100e-01 2.279332576323277854e-05
1.652999999999999875e-10 1.965138641323525559e-01 2.664648533701649197e-05
1.656000000000000020e-10 1.984694603555631764e-01 3.320085329273074509e-05
1.658999999999999906e-10 1.969865359621341683e-01 3.836972305732410244e-05
1.659999999999999954e-10 1.990578717570130329e-01 4.121437086263314700e-05
1.674999999999999903e-10 1.969867837357058282e-01 3.836536010868929003e-05
1.722999999999999892e-10 1.940199639298088863e-01 4.118769452657116640e-05
1.744999999999999919e-10 1.969864602593955627e-01 3.836293829697827809e-05
1.759000000000000078e-10 1.984691096683307843e-01 3.657841895487995822e-05
1.771999999999999930e-10 2.012981802939232401e-01 3.811422213434405558e-05
1.772999999999999978e-10 2.031709523035998000e-01 3.366183062509807601e-05
1.779000000000000009e-10 2.012982089414670772e-01 3.811422213434405558e-05
1.780000000000000057e-10 2.032881745918820315e-01 3.355955848979969670e-05
1.781000000000000105e-10 2.055725756917069214e-01 2.576721726252157802e-05
1.822000000000000015e-10 2.078892245158166230e-01 2.613951194057824218e-05
1.849000000000000026e-10 2.100696660122953752e-01 1.895357905726431308e-05
1.851999999999999912e-10 2.078892269427838613e-01 2.613945100301164122e-05
1.871000000000000053e-10 2.100695944448051911e-01 1.895357905726431308e-05
1.872999999999999891e-10 2.122665022393261658e-01 1.388968172144154245e-05
1.881000000000000019e-10 2.144107074968696347e-01 1.070803273994554889e-05
1.893000000000000080e-10 2.165471341337182054e-01 9.845649920052608418e-06
1.894999999999999918e-10 2.144106910742302197e-01 1.070434811197769104e-05
1.899000000000000111e-10 2.122792691442551283e-01 1.077595412195311255e-05
1.903000000000000046e-10 2.100844955166181471e-01 1.332703424345055659e-05
1.906999999999999980e-10 2.079362524874542595e-01 1.956268792508382751e-05
1.922999999999999977e-10 2.100843954248726719e-01 1.332703424345055659e-05
1.926000000000000122e-10 2.121161916804145398e-01 1.887769577871137834e-05
1.926999999999999911e-10 2.100845225811638628e-01 1.332697459082207935e-05
1.927999999999999960e-10 2.121428295963607435e-01 1.580501593492081446e-05
1.935000000000000039e-10 2.144351358035756494e-01 2.506627051461573664e-05
1.951000000000000035e-10 2.163716849726300406e-01 3.038613856307407021e-05
1.963000000000000097e-10 2.144359913219386349e-01 2.509846968859494543e-05
1.981999999999999980e-10 2.162438716599791311e-01 2.850720194931300554e-05
1.984000000000000076e-10 2.183224081965242924e-01 3.221773910799643131e-05
2.015000000000000021e-10 2.162438719745846671e-01 2.850738581487348113e-05
2.026000000000000035e-10 2.183218898703876143e-01 3.221918857589583596e-05
2.040999999999999983e-10 2.164510276785996667e-01 3.078493197573047810e-05
2.048000000000000062e-10 2.185192843417499697e-01 2.572803122433783122e-05
2.069000000000000041e-10 2.164510221185722560e-01 3.078493197573047810e-05
2.086999999999999876e-10 2.186385775992341629e-01 2.528367544714488270e-05
2.086999999999999876e-10 2.164509977824937703e-01 3.078481816823164599e-05
2.088999999999999972e-10 2.186386544226129047e-01 2.528032798526005711e-05
2.106000000000000017e-10 2.208603122973688548e-01 1.917306730214873861e-05
2.128000000000000044e-10 2.228116387233269602e-01 1.313906255413755352e-05
2.131999999999999979e-10 2.208603099125493741e-01 1.917306730214873861e-05
2.134000000000000075e-10 2.228665016621920458e-01 1.311412524270532965e-05
2.141999999999999944e-10 2.249388891854784689e-01 1.217837536730709291e-05
2.160000000000000037e-10 2.272642740721390053e-01 1.388342088192516471e-05
2.173999999999999937e-10 2.330370231438415041e-01 1.383605435645474784e-05
2.179999999999999968e-10 2.354218925875713186e-01 1.200852413539512592e-05
2.179999999999999968e-10 2.375494351152448169e-01 1.158738552441235408e-05
2.181000000000000017e-10 2.400810264107793579e-01 1.232147081672488202e-05
2.184999999999999951e-10 2.422169324090505393e-01 9.010102763108212163e-06
2.185999999999999999e-10 2.400810280458942902e-01 1.232134697284583335e-05
2.217999999999999992e-10 2.419851469868261884e-01 1.231352750490606920e-05
2.222999999999999975e-10 2.442068788724749140e-01 1.161930267255394454e-05
2.224000000000000023e-10 2.462475924715494258e-01 8.761059420972673804e-06
2.243999999999999954e-10 2.480272967281071383e-01 8.143884548622883814e-06
2.247999999999999889e-10 2.504039912474465557e-01 1.124618023563111449e-05
2.249999999999999985e-10 2.521243505176593014e-01 1.124235514128551357e-05
2.249999999999999985e-10 2.503318934780512928e-01 8.644891309412359930e-06
2.269999999999999916e-10 2.521243488430393032e-01 1.124226654764244464e-05
2.283000000000000026e-10 2.546687400552826164e-01 1.022377182349092443e-05
2.285000000000000123e-10 2.569699774117493174e-01 8.443982137705325884e-06
2.289000000000000057e-10 2.590792448177283158e-01 7.041464039829216393e-06
2.292999999999999992e-10 2.612871247059250779e-01 5.456414131368578430e-06
2.296999999999999926e-10 2.590793169678025643e-01 7.041464039829216393e-06
2.301000000000000119e-10 2.612871249815383323e-01 5.456414131368578430e-06
