# bin_edges hist err
5.907837911587943396e-08 4.646585620543223740e+02 4.029100715820448642e+01
1.930697728883249708e-07 6.360826570388574055e+02 2.607684656998700845e+01
3.490254878959579243e-07 4.104055282363268589e+02 1.557878081036431084e+01
6.309573444801929638e-07 6.064857545346432062e+02 1.408528826272826961e+01
1.140624923851320228e-06 1.018408712813300667e+03 1.357516327651407373e+01
2.061986009502219260e-06 4.699598504034476605e+02 6.858718183494854514e+00
3.727593720314938057e-06 9.299558083905632202e+02 7.175832739284957462e+00
6.738627168030940877e-06 6.748896860112795366e+02 4.546593414491756135e+00
1.218187912010114744e-05 7.689183411451344909e+02 3.609428179178579388e+00
2.202201949987373474e-05 6.680316683205782056e+02 2.502219425288707111e+00
3.981071705534969458e-05 7.159393765200973121e+02 1.926608898632087286e+00
7.196856730011514085e-05 7.500144033009974009e+02 1.466624077640612756e+00
1.301025216910830151e-04 6.822350277519200290e+02 1.040350276370238136e+00
2.351952635070956471e-04 6.110878463231224487e+02 7.323066445761040599e-01
4.251786303382885782e-04 5.227128778870899168e+02 5.037340671928829394e-01
7.686246100397730154e-04 3.230704471034172229e+02 2.945417825270562062e-01
1.389495494373136101e-03 1.345979636521551299e+02 1.413989259362520567e-01
2.511886431509576835e-03 4.410302345743368591e+01 6.019904739604831079e-02
4.540909610972469757e-03 1.299463076799450256e+01 2.430334100773444764e-02
8.208914159638244779e-03 3.781501993370016912e+00 9.750900996991992281e-03
1.483981788967563172e-02 1.058706007227426582e+00 3.837327272212060804e-03
2.682695795279721809e-02 2.947331086305823855e-01 1.505858571602788432e-03
4.849693428528190769e-02 7.179788836057127144e-02 5.527823020377731905e-04
8.767123872968668463e-02 1.573820301927457074e-02 1.924883445658536504e-04
1.584893192461110933e-01 3.802714546595828502e-03 7.037238990729402944e-05
2.865120269663776198e-01 2.334065437180936006e-04 1.296703020656075634e-05
5.179474679231201861e-01 7.137082979665391015e-04 1.686447994289895727e-05
9.363292088239397737e-01 1.849457108923098882e-04 6.385035019636210618e-06
1.692666615037872635e+00 4.877524250407373271e-07 2.438762125203686636e-07
