# event_id	barrier
1.008398000000000000e+06 6.646914800000000012e-01
8.626460000000000000e+05 7.381493599999999766e-01
8.862270000000000000e+05 7.172751899999999514e-01
9.923010000000000000e+05 8.932339599999999935e-01
8.749000000000000000e+05 1.122268290000000057e+00
4.091850000000000000e+05 1.244965410000000050e+00
9.578070000000000000e+05 8.407175999999999538e-01
2.203650000000000000e+05 1.016785269999999963e+00
9.418720000000000000e+05 6.342712000000000350e-01
3.274000000000000000e+05 6.082917899999999989e-01
1.076670000000000000e+06 4.323668399999999745e-01
2.004490000000000000e+05 7.695004300000000130e-01
6.484060000000000000e+05 4.059213650000000229e+00
1.112276000000000000e+06 4.149947799999999631e+00
9.335720000000000000e+05 9.606160299999999541e-01
6.060140000000000000e+05 1.013145530000000072e+00
3.973460000000000000e+05 8.477175399999999916e-01
8.276410000000000000e+05 8.318149299999999524e-01
9.747300000000000000e+04 6.960104999999999764e-01
7.100000000000000000e+01 4.742252499999999871e-01
1.021875000000000000e+06 3.766867400000000199e-01
1.010704000000000000e+06 4.597185899999999825e-01
5.901920000000000000e+05 6.755811000000000455e-01
8.600520000000000000e+05 8.664078200000000507e-01
8.682720000000000000e+05 4.342591299999999932e-01
2.672380000000000000e+05 1.020393960000000044e+00
5.945500000000000000e+04 5.881263899999999989e-01
5.023430000000000000e+05 7.120122199999999735e-01
2.573360000000000000e+05 3.725414499999999962e-01
7.697810000000000000e+05 1.023279030000000089e+00
4.116680000000000000e+05 1.128444259999999977e+00
2.322080000000000000e+05 1.144877670000000069e+00
2.590850000000000000e+05 9.396444999999999936e-01
1.022773000000000000e+06 4.562549930000000309e+00
4.891780000000000000e+05 4.130119640000000203e+00
7.817440000000000000e+05 1.312538299999999936e+00
2.398390000000000000e+05 1.107356290000000021e+00
7.644150000000000000e+05 2.086627400000000132e-01
1.296310000000000000e+05 6.384284900000000151e-01
4.108160000000000000e+05 1.407482160000000038e+00
3.886340000000000000e+05 1.209286220000000078e+00
4.842840000000000000e+05 9.175741200000000486e-01
2.684910000000000000e+05 6.268349399999999516e-01
1.068146000000000000e+06 3.951144300000000165e-01
7.024020000000000000e+05 2.014748799999999951e-01
1.809060000000000000e+05 6.523025500000000365e-01
1.078420000000000000e+06 2.221832099999999921e-01
7.967020000000000000e+05 1.177569840000000090e+00
8.374830000000000000e+05 8.753608600000000184e-01
5.530640000000000000e+05 4.962247100000000133e-01
1.226722000000000000e+06 1.464666599999999985e-01
7.268330000000000000e+05 1.059466259999999993e+00
3.615760000000000000e+05 9.223624700000000454e-01
1.107129000000000000e+06 5.425001699999999483e-01
1.853800000000000000e+04 5.454578100000000429e-01
1.155999000000000000e+06 3.424778800000000123e-01
7.576000000000000000e+04 8.426748499999999753e-01
5.303970000000000000e+05 3.834070299999999820e-01
1.049310000000000000e+05 5.625696300000000427e-01
2.910140000000000000e+05 1.576952199999999971e-01
7.483610000000000000e+05 1.001785069999999944e+00
1.091870000000000000e+06 5.060886300000000393e-01
1.023810000000000000e+06 3.447977519999999796e+00
4.958270000000000000e+05 3.209519750000000116e+00
1.272840000000000000e+05 1.194779019999999914e+00
1.075147000000000000e+06 2.040406739999999886e+00
6.289980000000000000e+05 1.528067140000000101e+00
1.269871000000000000e+06 4.630072219999999739e+00
6.713000000000000000e+03 4.554393270000000271e+00
1.290049000000000000e+06 3.576351890000000200e+00
8.639770000000000000e+05 1.604185099999999864e-01
6.577200000000000000e+04 9.481372200000000028e-01
1.194200000000000000e+06 5.378666399999999514e-01
7.540830000000000000e+05 4.028808470000000419e+00
9.684300000000000000e+04 3.129501800000000222e-01
6.324660000000000000e+05 1.156742280000000012e+00
1.237784000000000000e+06 8.660535600000000001e-01
2.788840000000000000e+05 1.004579010000000050e+00
1.097655000000000000e+06 1.750352900000000100e-01
4.866320000000000000e+05 5.031473400000000540e-01
1.231598000000000000e+06 2.955285899999999799e-01
9.200760000000000000e+05 3.478784699999999952e-01
6.885960000000000000e+05 5.252840899999999813e-01
1.916340000000000000e+05 1.877914400000000039e-01
4.951800000000000000e+04 3.814099799999999818e-01
3.995230000000000000e+05 1.181567510000000043e+00
1.511620000000000000e+05 1.041921040000000076e+00
1.295759000000000000e+06 3.202769799999999889e-01
1.840390000000000000e+05 1.523937200000000103e-01
1.088330000000000000e+06 8.419670200000000104e-01
9.188560000000000000e+05 5.257484300000000443e-01
8.012380000000000000e+05 5.798157099999999842e-01
9.001250000000000000e+05 4.254273299999999924e-01
1.797860000000000000e+05 8.764944900000000150e-01
3.256750000000000000e+05 6.816440499999999458e-01
5.472470000000000000e+05 7.526281599999999905e-01
7.070220000000000000e+05 2.247550500000000118e-01
1.060176000000000000e+06 7.749000200000000227e-01
1.280613000000000000e+06 6.875773000000000301e-02
