# dx dy dz
9.537000000000000762e-07 -1.747000000000000108e+00 1.747000000000000108e+00
-1.749000953700000194e+00 -1.747000000000000108e+00 0.000000000000000000e+00
-1.746999999999999886e+00 -1.746999999999999442e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.747000000000000774e+00 1.748999999999999888e+00
1.748999999999999888e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.747508200000000178e+00 -9.999999999994457767e-04 1.745999999999999996e+00
1.746491800000000039e+00 0.000000000000000000e+00 -1.745999999999999996e+00
0.000000000000000000e+00 -1.748999999999999666e+00 -1.747969000000000106e+00
-1.748330000000000162e+00 -1.752000000000000668e+00 -4.733000000000000661e-04
-1.747670000000000057e+00 0.000000000000000000e+00 -1.748557700000000104e+00
0.000000000000000000e+00 1.752000000000000668e+00 -1.747000000000000108e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.745000000000000107e+00
1.749411000000000049e+00 -1.746999999999999886e+00 0.000000000000000000e+00
1.746589000000000169e+00 1.745999999999999552e+00 0.000000000000000000e+00
-1.745227000000000084e+00 1.745999999999999552e+00 0.000000000000000000e+00
1.747227000000000086e+00 1.000000000000333955e-03 -1.749000000000000110e+00
-1.746279000000000137e+00 -1.000000000000333955e-03 -1.745999999999999996e+00
-1.745721000000000078e+00 -1.747999999999999332e+00 0.000000000000000000e+00
1.744955000000000034e+00 -1.746000000000000441e+00 0.000000000000000000e+00
4.229999999999997651e-04 1.746000000000000441e+00 -1.748999999999999666e+00
4.300000000000006942e-05 -1.746000000000000441e+00 -1.746999999999999886e+00
-1.480000000000001280e-04 -1.750000000000000000e+00 -1.749000000000000554e+00
1.746727000000000141e+00 0.000000000000000000e+00 1.747999999999999332e+00
-1.746175000000000033e+00 -1.750000000000000000e+00 1.000000000001222134e-03
-2.449999999999999921e-04 -1.740000000000000213e+00 1.747999999999999332e+00
1.749419999999999975e+00 0.000000000000000000e+00 -1.746000000000000441e+00
9.999999999998898659e-04 -1.750000000000000000e+00 1.747000000000000774e+00
-9.999999999998898659e-04 -1.750000000000000000e+00 1.745999999999999552e+00
-1.749614999999999920e+00 0.000000000000000000e+00 -1.747999999999999332e+00
1.746615000000000029e+00 0.000000000000000000e+00 -1.746000000000000441e+00
1.746999999999999886e+00 -1.750000000000000000e+00 0.000000000000000000e+00
1.747000000000000330e+00 0.000000000000000000e+00 -1.750000000000000000e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.747999999999999332e+00
-1.748000000000000220e+00 0.000000000000000000e+00 1.747000000000000774e+00
1.745000000000000107e+00 0.000000000000000000e+00 1.746000000000000441e+00
-1.745999999999999996e+00 1.750000000000000000e+00 9.999999999994457767e-04
-1.747000000000000108e+00 0.000000000000000000e+00 1.748000000000000220e+00
-1.746957870000000135e+00 0.000000000000000000e+00 1.747000000000000108e+00
-1.220700000000000019e-04 -1.750000000000000000e+00 -1.747000000000000108e+00
1.748079939999999999e+00 0.000000000000000000e+00 -1.746999999999999886e+00
1.747999999999999998e+00 0.000000000000000000e+00 1.746999999999999886e+00
1.745999999999999996e+00 0.000000000000000000e+00 -1.746000000000000441e+00
-1.745000000000000107e+00 1.750000000000000000e+00 -9.999999999994457767e-04
1.746000000000000441e+00 0.000000000000000000e+00 1.748999999999999666e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.748000000000000220e+00
0.000000000000000000e+00 1.750000000000000000e+00 1.746432999999999902e+00
1.748999999999999666e+00 1.740000000000000213e+00 3.010000000000000522e-04
1.747000000000000774e+00 0.000000000000000000e+00 1.748266000000000098e+00
1.750999999999999446e+00 1.750000000000000000e+00 9.999999999998898659e-04
-1.749000000000000554e+00 1.750000000000000000e+00 0.000000000000000000e+00
-1.746999999999999886e+00 0.000000000000000000e+00 -1.749244999999999939e+00
-1.745999999999999552e+00 0.000000000000000000e+00 1.745244999999999935e+00
0.000000000000000000e+00 1.746999999999999886e+00 1.746999999999999886e+00
0.000000000000000000e+00 1.748000000000000220e+00 -1.745999999999999774e+00
-1.748000000000000220e+00 1.000000000000333955e-03 1.745999999999999774e+00
0.000000000000000000e+00 -1.750000000000000000e+00 1.748000000000000220e+00
0.000000000000000000e+00 1.745999999999999552e+00 1.745999999999999552e+00
0.000000000000000000e+00 1.746999999999999886e+00 -1.744999999999999218e+00
-1.749000000000000110e+00 0.000000000000000000e+00 1.745999999999999552e+00
-1.746899999999999897e+00 0.000000000000000000e+00 -1.745999999999999552e+00
1.746899999999999897e+00 1.751000000000000334e+00 9.999999999994457767e-04
-1.746317999999999815e+00 0.000000000000000000e+00 1.748000000000000220e+00
