# bin_edges hist err
5.907837911587943396e-08 2.105972993038234051e+02 1.316233120648896282e+01
1.068000432514575467e-07 2.730368251940454627e+00 1.114668171191496748e+00
1.930697728883249708e-07 2.874704586054983224e+02 8.506681445864458624e+00
3.490254878959579243e-07 4.909831283523403727e+02 8.268474944905808144e+00
6.309573444801929638e-07 1.120122559045348908e+03 9.288668713825252610e+00
1.140624923851320228e-06 2.575825297903202227e+03 1.047628911896616444e+01
2.061986009502219260e-06 8.489366497509196279e+02 4.473170851048092977e+00
3.727593720314938057e-06 2.168945756605944553e+03 5.317784838929909164e+00
6.738627168030940877e-06 1.927838097922974384e+03 3.728810104481119048e+00
1.218187912010114744e-05 2.076316779636748834e+03 2.878129731274771341e+00
2.202201949987373474e-05 1.792406670593216177e+03 1.988888360373361142e+00
3.981071705534969458e-05 1.717521426657544907e+03 1.448010742032043163e+00
7.196856730011514085e-05 1.476107910709396265e+03 9.984086318311918840e-01
1.301025216910830151e-04 1.308464605737447528e+03 6.991314424523845661e-01
2.351952635070956471e-04 1.007812926669336093e+03 4.563482383476110127e-01
4.251786303382885782e-04 4.931127020450764462e+02 2.374149605882013014e-01
7.686246100397730154e-04 1.884784509665168457e+02 1.091677629407593747e-01
1.389495494373136101e-03 6.854063845273378774e+01 4.896279522228585979e-02
2.511886431509576835e-03 2.174995326333373669e+01 2.051397707507252727e-02
4.540909610972469757e-03 6.503873118311710222e+00 8.343250887505079816e-03
8.208914159638244779e-03 1.920900220426398075e+00 3.372331412105656137e-03
1.483981788967563172e-02 5.351237825775660983e-01 1.323834035445813680e-03
2.682695795279721809e-02 1.474324209910171102e-01 5.168106874189505725e-04
4.849693428528190769e-02 3.516198260672504655e-02 1.877155439884705356e-04
8.767123872968668463e-02 8.309156146692083661e-03 6.786886565639710421e-05
1.584893192461110933e-01 1.932501334321164166e-03 2.434336456104351063e-05
2.865120269663776198e-01 1.599595741287657873e-04 5.209000424713156287e-06
5.179474679231201861e-01 3.320750540221872036e-04 5.582078898847458786e-06
9.363292088239397737e-01 7.256379765131666388e-05 1.940735803116256829e-06
1.692666615037872635e+00 2.584118852546081028e-07 8.613729508486936320e-08
