# time dx dy dz
2.525999999999999940e-12 1.017369999999995223e-02 1.198617800000000067e+00 1.147320200000000012e+00
8.472000000000000251e-12 -7.583292999999999839e-01 -6.036682000000000992e-01 -3.402452488000002467e-02
8.482000000000000411e-12 7.583467999999999876e-01 6.036340000000002259e-01 3.398442487999990547e-02
1.653000000000000005e-11 1.199069800000000185e+00 -1.176176299999999841e+00 -2.899303347999995784e-02
1.659000000000000100e-11 -1.199067900000000186e+00 1.176180099999999840e+00 2.899303347999995784e-02
2.159999999999999843e-11 -7.583275999999999906e-01 -6.036436000000001689e-01 -3.398595538999986398e-02
2.187000000000000112e-11 7.583427000000000362e-01 6.035959000000000740e-01 3.395205538999993694e-02
2.993000000000000030e-11 1.199047200000000313e+00 -1.176134100000000293e+00 -2.896292613000003846e-02
3.267000000000000195e-11 -1.199047200000000313e+00 1.176134100000000293e+00 2.896292613000003846e-02
4.841999999999999926e-11 -6.045889999999995434e-02 1.029785146139999830e+00 -1.452226983604000043e+00
4.891999999999999754e-11 3.242860760000004783e-02 6.616698538599997681e-01 9.461778430399996331e-01
4.910999999999999895e-11 1.245016000000000123e+00 -1.294152700000000156e+00 -4.058790000000006559e-02
5.704999999999999945e-11 7.658138000000001000e-01 -2.587360000000000215e-01 -9.307773999999999770e-01
5.718999999999999845e-11 6.432572999999999208e-01 2.926887383299998646e-01 -3.289242999999999473e-01
6.512000000000000363e-11 1.371769300000000413e+00 8.083516167000001640e-02 -1.013653776859999800e+00
8.763999999999999411e-11 -1.271288000000000196e+00 -1.367780000000003160e-02 -1.300337566180000071e+00
9.264999999999999801e-11 1.954850000000021848e-02 1.338010099999999980e+00 -1.165559520510000002e+00
9.319999999999999869e-11 -1.321353999999999917e+00 -3.416326078999988580e-02 -1.296426900000000160e+00
9.981999999999999754e-11 -1.487409654439999951e+00 -1.466238515990999858e+00 -1.033639013399998557e-01
1.056000000000000024e-10 1.250287063400000176e-01 -1.250816484008999918e+00 1.216637701340000266e+00
1.069000000000000005e-10 -6.706599999999937611e-03 -1.427793299999999821e+00 -1.347038900000000261e+00
1.283999999999999909e-10 1.443470099999999867e+00 1.282625399999999916e+00 1.178739000000000314e-01
1.283999999999999909e-10 1.254480597239999939e+00 -1.279516200000000214e+00 -8.383089999999993047e-02
1.303000000000000050e-10 2.334025477999990272e-02 1.124414300000000200e+00 -1.261248165260000054e+00
1.311999999999999967e-10 -1.167181103509999929e+00 1.260219500000000048e+00 4.056256526000014129e-02
1.411000000000000091e-10 1.361474861000003256e-02 1.160145300000000379e+00 -1.387732300000000141e+00
1.539000000000000062e-10 1.130105800120000392e+00 -1.088559499999999902e+00 -1.713238000000000538e-01
1.551999999999999914e-10 -1.130105800120000392e+00 1.088559599999999739e+00 1.713238000000000538e-01
1.573999999999999941e-10 1.130132500120000216e+00 -1.088553899999999963e+00 -1.713277000000000549e-01
1.822000000000000015e-10 -1.130134400120000215e+00 1.088553799999999905e+00 1.713277000000000549e-01
1.831999999999999981e-10 1.130157400120000100e+00 -1.088536600000000076e+00 -1.713409999999999933e-01
1.919000000000000042e-10 1.281518900000000016e+00 -9.650240000000001594e-02 -1.269300600000000223e+00
2.053000000000000045e-10 1.272579099999999741e+00 1.403160862540000053e+00 -6.443037908999971197e-02
2.112000000000000048e-10 -1.272607899999999681e+00 -1.403170362540000049e+00 6.445297908999975123e-02
2.638999999999999882e-10 3.962349999999975614e-02 -1.246000599999999681e+00 1.198599300000000367e+00
2.645999999999999962e-10 5.022048613000004713e-02 -1.165168599999999888e+00 1.259411699999999801e+00
2.709000000000000158e-10 -2.395428612999997431e-02 1.181871600000000022e+00 1.018996327119999989e+00
2.729000000000000089e-10 -5.294604437999986257e-02 -9.407519999999998106e-01 1.674655672880000168e+00
2.754000000000000002e-10 1.304590044379999592e+00 -1.243795600000000112e+00 -2.238255042699999475e-01
