step time ezz temp pe pxx pyy szz vol
0 0 0 2600 -6106.54554814351 32992.4814135919 33698.9959997236 -3.31435442558343 14788.7980023657
10 0.05 0 2212.99869440877 -6037.95116475471 44779.1208314731 45374.4774234406 -4.5042096766316 14788.891321152
20 0.1 0 1276.78931102615 -5871.90428294139 80086.038788408 80368.0198869437 -8.1024192778097 14789.2360577349
30 0.15 0 646.938169553653 -5760.19456963935 103091.253728764 103454.733068136 -10.5087897128979 14790.0012005731
40 0.2 0 765.280804819621 -5781.19728092137 94683.6562140626 95178.2601749758 -9.72610825868433 14791.3006869934
50 0.25 0 1090.25233692182 -5838.66265996931 76588.5949346608 76303.1136208956 -7.86693785735254 14793.0992333008
60 0.3 0 1192.52748066969 -5856.46729458649 73219.805950632 70123.2266765008 -7.41694673073253 14795.3083310652
70 0.35 0 1137.4846188213 -5846.32755102882 78795.4636807476 71824.6256567316 -7.85716445598827 14797.8984422969
80 0.4 0 1133.71397635241 -5845.27209483704 81472.109543548 72625.9827430506 -8.0035958134362 14800.8840777098
90 0.45 0 1243.46308243246 -5864.2790107715 76874.2222715236 70087.7700866933 -7.4412812195889 14804.2710553123
100 0.5 0 1383.68761219062 -5888.56978414378 69274.2256283686 66915.058196921 -6.61389922354498 14808.0372664054
110 0.55 0 1455.2614972439 -5900.59542420464 64698.8625893978 66389.3606445582 -6.18469214130489 14812.1500630956
120 0.6 0 1404.80201267981 -5890.96666510733 65916.3424997127 69277.3740969066 -6.43432521213364 14816.5925770176
130 0.65 0 1294.6248166181 -5870.8139102814 70625.008847053 73275.9753016207 -7.03707237889278 14821.3742629354
140 0.7 0 1247.35733662269 -5861.88902131463 72841.9675693839 73796.752631684 -7.33856949128287 14826.5175006968
150 0.75 0 1304.30424534221 -5871.44864775927 69609.8196855285 69515.598152964 -7.0805068305183 14832.0301515573
160 0.8 0 1389.69708914721 -5886.00397900368 65230.4480559551 64279.9674463686 -6.61153634644082 14837.8948026447
170 0.85 0 1410.57257653115 -5889.09674323656 64287.7291443403 62583.889263907 -6.31528801229128 14844.0865320102
180 0.9 0 1348.17318240727 -5877.47007115894 67651.7075946841 65302.5640695623 -6.39844926734444 14850.5947057766
190 0.95 0 1272.30105669502 -5863.54185110715 70842.9380372555 68251.6158159824 -6.62998482767304 14857.4285070492
200 1 0 1260.7514938871 -5861.08078127128 70531.0611943918 67813.9574464954 -6.61452161197356 14864.5999045912
210 1.05 0 1314.19984644704 -5870.14696885734 67550.7095309237 64792.7382489541 -6.2113073221105 14872.1056803975
220 1.1 0 1362.18671809846 -5878.21837614798 63980.8648446514 62205.8765061908 -5.82060398275507 14879.9276137756
230 1.15 0 1358.30455440268 -5877.09047647099 61899.5294225373 61756.0743021639 -5.70010482030124 14888.0468638227
240 1.2 0 1320.99620028405 -5870.07346104351 61929.6314291552 63373.8286527284 -5.8412684459366 14896.4549771984
