# AtomId eventId barrier
4.620000000000000000e+02 3.665620000000000000e+05 8.554469999999999574e-01
5.570000000000000000e+02 1.092586000000000000e+06 9.213259999999999783e-01
1.430000000000000000e+02 1.888480000000000000e+05 4.192679999999999740e-01
4.620000000000000000e+02 5.910590000000000000e+05 5.947400000000000464e-01
7.260000000000000000e+02 1.170360000000000000e+05 6.955780000000000296e-01
1.136000000000000000e+03 1.023026000000000000e+06 6.422849999999999948e-01
8.000000000000000000e+00 1.146161000000000000e+06 6.528080000000000549e-01
1.430000000000000000e+02 8.654170000000000000e+05 4.169419999999999793e-01
4.620000000000000000e+02 8.176160000000000000e+05 4.111790000000000167e-01
9.220000000000000000e+02 4.693910000000000000e+05 5.288140000000000063e-01
8.000000000000000000e+00 3.130510000000000000e+05 7.441630000000000189e-01
4.390000000000000000e+02 1.112604000000000000e+06 6.517690000000000428e-01
1.430000000000000000e+02 6.820230000000000000e+05 3.744569999999999843e-01
4.390000000000000000e+02 7.926750000000000000e+05 5.241479999999999473e-01
4.490000000000000000e+02 5.013530000000000000e+05 5.617130000000000178e-01
7.250000000000000000e+02 1.282599000000000000e+06 4.683769999999999878e-01
1.028000000000000000e+03 9.631880000000000000e+05 6.020210000000000283e-01
1.043000000000000000e+03 3.992340000000000000e+05 7.389700000000000157e-01
1.130000000000000000e+02 2.893230000000000000e+05 3.458229999999999915e-01
2.510000000000000000e+02 1.080570000000000000e+05 6.222940000000000138e-01
2.510000000000000000e+02 2.868010000000000000e+05 1.223402000000000100e+00
4.390000000000000000e+02 1.230597000000000000e+06 5.965129999999999599e-01
1.043000000000000000e+03 1.138101000000000000e+06 3.960699999999999776e-01
1.043000000000000000e+03 2.666000000000000000e+05 1.917000000000000084e-03
1.043000000000000000e+03 6.930800000000000000e+04 2.475179999999999880e-01
1.043000000000000000e+03 1.217106000000000000e+06 2.600660000000000194e-01
1.043000000000000000e+03 7.136610000000000000e+05 9.826999999999999624e-02
2.000000000000000000e+02 8.307050000000000000e+05 8.000350000000000517e-01
2.510000000000000000e+02 1.186017000000000000e+06 5.562559999999999727e-01
4.390000000000000000e+02 8.533460000000000000e+05 6.817779999999999951e-01
4.390000000000000000e+02 1.131796000000000000e+06 1.094832000000000027e+00
1.028000000000000000e+03 1.394620000000000000e+05 6.473970000000000002e-01
1.043000000000000000e+03 3.101390000000000000e+05 3.685430000000000095e-01
1.130000000000000000e+02 1.081978000000000000e+06 5.334940000000000238e-01
2.510000000000000000e+02 4.295390000000000000e+05 8.097469999999999946e-01
9.470000000000000000e+02 1.182462000000000000e+06 7.801320000000000476e-01
9.470000000000000000e+02 1.757210000000000000e+05 1.395747000000000071e+00
1.043000000000000000e+03 1.293630000000000000e+06 5.435179999999999456e-01
1.130000000000000000e+02 2.893230000000000000e+05 3.865970000000000240e-01
2.510000000000000000e+02 1.080570000000000000e+05 6.831019999999999870e-01
2.510000000000000000e+02 2.868010000000000000e+05 1.341242999999999963e+00
4.390000000000000000e+02 1.230598000000000000e+06 6.437540000000000484e-01
1.043000000000000000e+03 3.792320000000000000e+05 5.439300000000000246e-01
2.510000000000000000e+02 2.445900000000000000e+05 5.642380000000000173e-01
2.510000000000000000e+02 3.937940000000000000e+05 1.177216000000000040e+00
4.390000000000000000e+02 1.030006000000000000e+06 6.120569999999999622e-01
4.490000000000000000e+02 1.093874000000000000e+06 4.098709999999999853e-01
5.570000000000000000e+02 6.079110000000000000e+05 6.505579999999999696e-01
1.136000000000000000e+03 5.074670000000000000e+05 5.427610000000000490e-01
1.330000000000000000e+02 1.057349000000000000e+06 4.886289999999999800e-01
1.430000000000000000e+02 3.652300000000000000e+05 3.920310000000000183e-01
