# bin_edges hist err
5.907837911587943396e-08 2.422282360115640927e+02 2.485209264116383210e+01
1.930697728883249708e-07 3.191087809912438615e+02 1.577891370208645050e+01
3.490254878959579243e-07 4.540339516091970040e+02 1.399846641566009886e+01
6.309573444801929638e-07 1.019907949115514612e+03 1.560433820907255154e+01
1.140624923851320228e-06 1.620434340447934574e+03 1.462881530755660719e+01
2.061986009502219260e-06 6.394416886106263291e+02 6.834747622536875511e+00
3.727593720314938057e-06 1.464136212711916642e+03 7.692036240672464054e+00
6.738627168030940877e-06 1.126113031933116190e+03 5.017300861827743930e+00
1.218187912010114744e-05 9.720851135285111013e+02 3.467048122372124563e+00
2.202201949987373474e-05 8.431372492549770641e+02 2.401515716484168284e+00
3.981071705534969458e-05 7.472199400530545290e+02 1.681469881863973503e+00
7.196856730011514085e-05 6.433515514818578822e+02 1.160426436098541014e+00
1.301025216910830151e-04 6.083783654357217756e+02 8.392838959710041680e-01
2.351952635070956471e-04 6.639622189909215422e+02 6.521121087107650816e-01
4.251786303382885782e-04 7.093226906424753224e+02 5.013038943681801252e-01
7.686246100397730154e-04 3.356001820913024858e+02 2.564595154392635967e-01
1.389495494373136101e-03 1.119440268355086801e+02 1.101632544800923152e-01
2.511886431509576835e-03 3.031333433264241251e+01 4.263651713149992778e-02
4.540909610972469757e-03 9.556159734532970518e+00 1.780471957925273963e-02
8.208914159638244779e-03 2.528492783717052994e+00 6.811658528065141043e-03
1.483981788967563172e-02 6.475817642049076506e-01 2.563881129526197986e-03
2.682695795279721809e-02 3.200332206597022999e-01 1.340530449049507581e-03
4.849693428528190769e-02 7.559315802016691732e-02 4.845615702190085648e-04
8.767123872968668463e-02 1.295691263899175806e-02 1.492062653910372519e-04
5.179474679231201861e-01 1.163332897917181141e-03 1.839390817211221808e-05
1.692666615037872635e+00 8.169603614643434130e-05 2.696370982044184745e-06
