# dx dy dz
-1.906999999999999911e-06 -1.747000000000000108e+00 1.747000000000000108e+00
2.375070000000000013e-04 -1.748999999999999888e+00 1.747999999999999998e+00
1.747764400000000107e+00 -1.747000000000000330e+00 0.000000000000000000e+00
-1.745778000000000052e+00 -1.745999999999999552e+00 9.999999999998898659e-04
1.746778000000000164e+00 -1.000000000000333955e-03 -1.750999999999999890e+00
-1.746778000000000164e+00 1.000000000000333955e-03 1.750999999999999890e+00
-1.747222000000000053e+00 0.000000000000000000e+00 -1.748999999999999888e+00
1.747203000000000062e+00 0.000000000000000000e+00 1.748999999999999888e+00
-6.250000000000001214e-04 1.745999999999999552e+00 1.747999999999999776e+00
-1.749578000000000078e+00 1.748000000000000220e+00 1.000000000000333955e-03
-1.746000000000000218e+00 1.745999999999999996e+00 0.000000000000000000e+00
1.746000000000000218e+00 -1.745999999999999996e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.745999999999999552e+00 -1.748000000000000220e+00
1.748198499999999989e+00 -1.747000000000000774e+00 -9.999999999998898659e-04
-1.746198499999999987e+00 -9.999999999994457767e-04 1.749000000000000110e+00
1.746198499999999987e+00 9.999999999994457767e-04 -1.749000000000000110e+00
-1.745198500000000097e+00 1.745000000000000107e+00 0.000000000000000000e+00
1.745198500000000097e+00 -1.745000000000000107e+00 0.000000000000000000e+00
1.746801500000000118e+00 1.745000000000000107e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.746999999999999886e+00 -1.750000000000000000e+00
1.747999999999999998e+00 -1.746999999999999886e+00 -9.999999999998898659e-04
1.748999999999999666e+00 -1.753000000000000114e+00 0.000000000000000000e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.747999999999999776e+00
-1.745999999999999552e+00 0.000000000000000000e+00 1.745999999999999996e+00
1.745999999999999552e+00 -1.740000000000000213e+00 0.000000000000000000e+00
1.000000000000333955e-03 1.740000000000000213e+00 -1.748999999999999666e+00
0.000000000000000000e+00 -1.740000000000000213e+00 -1.748000000000000220e+00
0.000000000000000000e+00 -1.750000000000000000e+00 -1.747805000000000053e+00
1.747000000000000774e+00 0.000000000000000000e+00 1.746805000000000163e+00
9.999999999994457767e-04 1.750000000000000000e+00 -1.747271000000000019e+00
-1.748000000000000220e+00 -1.750000000000000000e+00 -5.089999999999999039e-04
-1.748000000000000220e+00 0.000000000000000000e+00 -1.748219999999999885e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.746793999999999958e+00
-1.747999999999999332e+00 1.750000000000000000e+00 2.830000000000002652e-04
-1.748000000000000220e+00 1.750000000000000000e+00 2.169999999999993115e-04
1.746999999999999886e+00 1.742000000000000881e+00 7.000000000000061728e-06
-1.745999999999999996e+00 1.746999999999999886e+00 2.000000000000265454e-06
-1.747999999999999998e+00 1.747999999999999332e+00 -4.540000000000004102e-04
0.000000000000000000e+00 -1.746999999999999886e+00 -1.746848999999999874e+00
-1.748597200000000074e+00 -9.999999999994457767e-04 1.745861999999999803e+00
-1.747402799999999923e+00 1.748999999999999666e+00 1.310000000000009074e-04
-1.747000000000000108e+00 -1.746000000000000441e+00 2.699999999999994071e-04
-1.746999999999999886e+00 0.000000000000000000e+00 -1.749263000000000012e+00
1.746999999999999886e+00 0.000000000000000000e+00 1.749263000000000012e+00
-1.748000000000000220e+00 1.748000000000000220e+00 -9.999999999992653654e-07
-1.746999999999999886e+00 0.000000000000000000e+00 1.747738000000000014e+00
-1.746999999999999886e+00 -1.748999999999999666e+00 0.000000000000000000e+00
