# time Ni NiV
0.000000000000000000e+00 2.757502415099949524e-13 6.325937423771210054e-14
6.172000000000000358e-13 1.718587173375693946e-03 1.513960414104952522e-07
7.929999999999999532e-13 3.839320277186325774e-03 3.074217758748333256e-07
2.019000000000000182e-12 5.839877189161306673e-03 1.669849275223227067e-06
2.056000000000000125e-12 8.057696593021501305e-03 3.349572968879334829e-06
2.077000000000000137e-12 5.839877129410621370e-03 1.669835773667425906e-06
2.385000000000000036e-12 8.113853105311465141e-03 1.974306483628067945e-06
3.075000000000000125e-12 9.978983436108090910e-03 5.179059010754638869e-06
3.496000000000000048e-12 8.113853465347910243e-03 1.974369857328619059e-06
3.797000000000000078e-12 9.978747523361385097e-03 5.177750469022069873e-06
3.938000000000000386e-12 1.222228454858939259e-02 6.483721794883433694e-06
4.154000000000000273e-12 1.459488528813173737e-02 8.517220179167697268e-06
5.188000000000000108e-12 1.653722794730776852e-02 4.963563792763874802e-06
5.816000000000000259e-12 1.846324025778681155e-02 6.868835583997129940e-06
5.898999999999999805e-12 1.653695484276361191e-02 4.958161706991947603e-06
5.969000000000000112e-12 1.861479758528744935e-02 6.344133987800973521e-06
6.179999999999999920e-12 2.064245429293031994e-02 8.531217685698761779e-06
6.416000000000000126e-12 1.861479677312041434e-02 6.344035989426780678e-06
6.689000000000000276e-12 2.080919850841332283e-02 4.726090304177130611e-06
7.010999999999999913e-12 2.284955914143325592e-02 2.827107903001734702e-06
7.673999999999999815e-12 2.482513565277570666e-02 1.731362918868613663e-06
8.176000000000000705e-12 2.693466070294799758e-02 2.522448280465898184e-06
9.799000000000000554e-12 2.515442140206819444e-02 4.147703593251118925e-06
9.979000000000000191e-12 2.693466215157414370e-02 2.522317530200411632e-06
1.051999999999999960e-11 2.720980271278208157e-02 8.406187223505153515e-07
1.110000000000000077e-11 2.500218485541060368e-02 1.871277595381945495e-06
1.144999999999999988e-11 2.667864515371817444e-02 4.607807566591156871e-06
1.214999999999999973e-11 2.500218593962973829e-02 1.871277595381945495e-06
1.244999999999999966e-11 2.719943163890337079e-02 4.637344494096667942e-06
1.256999999999999996e-11 2.500218628489781977e-02 1.871214913909100735e-06
1.306999999999999984e-11 2.667626598706100000e-02 4.849957525453345713e-06
1.376999999999999969e-11 2.885377839992395860e-02 6.999576633445895206e-06
1.471000000000000013e-11 2.667528914837757198e-02 4.766861396162309497e-06
1.515000000000000067e-11 2.500428590682025193e-02 7.082580762658034540e-06
1.657999999999999923e-11 2.297842441929172710e-02 7.396524326282918087e-06
1.726000000000000037e-11 2.500043672207448095e-02 6.914577303499717442e-06
1.763000000000000142e-11 3.120681651904094051e-02 7.282324258829242123e-06
1.830000000000000078e-11 3.741990116654379805e-02 5.472711657601504741e-06
1.905999999999999997e-11 4.287221029107651099e-02 5.259547147848071652e-06
1.928000000000000024e-11 3.840509379071611190e-02 6.714930989354485344e-06
1.932999999999999942e-11 4.001528725942483933e-02 4.051549348536719836e-06
2.038000000000000161e-11 4.182625811273301547e-02 3.918832864624410096e-06
2.103999999999999921e-11 4.397142508158499025e-02 3.964573827383945791e-06
2.116000000000000112e-11 4.632505854851609595e-02 3.775904238748641227e-06
2.134000000000000075e-11 4.397145854927368702e-02 3.963690092870674386e-06
2.136999999999999962e-11 4.632505952486823397e-02 3.775861801329759620e-06
2.141999999999999880e-11 4.806053255997075335e-02 9.436593157615275893e-07
2.170999999999999857e-11 4.632726649606461883e-02 3.754774633653935504e-06
2.272999999999999867e-11 5.197654743970205743e-02 3.995852921161309740e-06
2.380000000000000118e-11 5.435394399325089304e-02 4.308466650795393012e-06
2.473000000000000146e-11 5.664149112085625076e-02 4.116414320143610571e-06
2.589000000000000055e-11 5.435394451857684245e-02 4.308332069581012166e-06
2.600999999999999923e-11 5.198260424876080532e-02 4.226827777489895257e-06
2.658000000000000024e-11 5.435394899236713206e-02 4.308332069581012166e-06
2.726999999999999992e-11 5.198167666219716959e-02 4.136735169868809021e-06
2.802000000000000056e-11 4.633205038815611798e-02 3.864733235961031717e-06
2.919999999999999998e-11 5.197223215412265229e-02 4.041138568937276983e-06
2.975000000000000066e-11 5.433615875670112089e-02 3.834594233578636407e-06
3.020999999999999830e-11 5.664139433976497079e-02 4.028262700994413128e-06
3.031999999999999844e-11 5.885162364746078512e-02 3.539606640493945473e-06
3.071000000000000304e-11 6.086233378272808831e-02 3.581145285943178127e-06
3.078000000000000254e-11 6.306419322753199774e-02 2.990920961913523488e-06
3.096999999999999748e-11 6.529170520833285640e-02 4.476355898010400650e-06
3.111999999999999826e-11 6.733009220945460060e-02 6.434590599603057466e-06
3.219000000000000077e-11 6.950412789532005309e-02 7.037834775796649971e-06
3.272999999999999968e-11 7.150278851060769270e-02 6.185576293373699916e-06
3.483999999999999937e-11 6.950412788181223323e-02 7.037834775796649971e-06
3.526000000000000283e-11 7.150136980032185952e-02 6.209645914966620575e-06
3.526999999999999815e-11 7.377577289435874319e-02 5.555747494731409281e-06
3.533999999999999765e-11 7.150136957089764378e-02 6.209718026397298243e-06
3.588000000000000302e-11 6.951201884534743969e-02 7.141425013272813992e-06
3.730999999999999834e-11 7.150119125688615684e-02 6.239220231724884581e-06
3.912999999999999826e-11 6.951201816414415147e-02 7.141341785710846975e-06
3.952999999999999817e-11 7.180000714968583220e-02 6.428205771529266419e-06
4.158000000000000014e-11 7.377616322292865347e-02 5.819129271147337879e-06
4.250000000000000187e-11 7.582772734785757363e-02 4.980191580214253314e-06
4.286000000000000115e-11 7.377615401841944309e-02 5.819129271147337879e-06
4.334000000000000233e-11 7.608830610686426188e-02 3.035343671107746081e-06
4.466999999999999929e-11 7.800955047505807316e-02 1.933512589116596655e-06
4.633999999999999843e-11 8.019963410211457255e-02 3.167959615001554020e-06
4.665000000000000176e-11 8.228975028557866667e-02 3.487411384421673392e-06
4.745999999999999689e-11 8.431923947241400097e-02 2.965498326341406676e-06
4.786999999999999858e-11 8.638065602411845734e-02 3.660262387588883521e-06
4.982999999999999750e-11 8.828679687254283037e-02 6.750743879510172226e-06
