# time dx dy dz
1.176999999999999912e-06 1.614280922339999869e+00 1.614063053320000218e+00 6.678818379998860064e-05
4.084000000000000201e-06 -1.613254813274999755e+00 1.442019530000117691e-03 1.614385749649999591e+00
1.410000000000000053e-05 -1.614391380035999912e+00 7.820864199999328151e-04 -1.613385974408999779e+00
2.718000000000000065e-05 1.613385121949099776e+00 -1.613735314614999972e+00 -6.122579699984339815e-05
3.309999999999999818e-05 1.616981560764900072e+00 -1.614845351515999949e+00 -9.878914909999471534e-04
3.614000000000000296e-05 -1.616849987570499803e+00 1.617364805209999812e+00 6.809216000001603632e-04
6.805000000000000068e-05 1.616657365764900156e+00 -1.615364028996000068e+00 -1.415096663299958164e-03
8.553000000000000273e-05 -1.317470929999564611e-04 1.594791176379999786e+00 -1.595182461416700059e+00
1.188000000000000010e-04 5.379826649999121246e-04 -1.588144081049999379e+00 -1.605385637329999948e+00
1.230000000000000082e-04 -1.616747044226000130e+00 -9.428106540000003380e-03 1.601783809190000074e+00
1.273000000000000043e-04 -3.152946466000042160e-03 1.615297426304000306e+00 1.611001860312999856e+00
1.390999999999999930e-04 1.613353801054000503e+00 1.614864372013999905e+00 8.771796740001305132e-04
1.392999999999999978e-04 -1.615310767943300085e+00 -1.617378139423000238e+00 -1.075724180400104701e-03
1.421999999999999870e-04 -1.614712824640000211e+00 9.151699699996824295e-05 -1.612964681586599891e+00
1.502999999999999942e-04 -1.614712743445100074e+00 1.615867622595999809e+00 -1.382869800000186000e-03
1.556999999999999899e-04 1.616478124155099838e+00 -1.617874039003000197e+00 1.306481200000153553e-03
1.744000000000000107e-04 -8.297274299998436131e-04 -1.613761792814000007e+00 -1.614592575009999864e+00
1.759999999999999954e-04 2.242782799996012599e-04 1.617879790819999997e+00 1.615960028209999511e+00
1.764000000000000051e-04 -1.595852905589999704e+00 -1.595968188229999862e+00 -2.767094030000916138e-04
1.837999999999999953e-04 1.606944418109999884e+00 1.608940558133999943e+00 -4.291630070000218566e-04
1.883999999999999987e-04 1.613534835614999885e+00 -1.614935177811299472e+00 -7.151870480001055672e-04
1.934999999999999871e-04 1.614631764766000011e+00 -6.999988400002343705e-04 -1.614259608119999800e+00
2.034000000000000109e-04 -1.612688148066999894e+00 -3.129019300000060195e-04 -1.615308941548000199e+00
2.060999999999999952e-04 1.613124817130899835e+00 -1.614448547130000300e+00 -2.274678012000080213e-03
2.159999999999999919e-04 4.119014591001946002e-04 -1.615648335079999942e+00 -1.615280979670000061e+00
2.380999999999999870e-04 3.851957170000175866e-04 -1.615585556970000169e+00 1.613229886675400238e+00
2.540999999999999964e-04 1.615306777189999821e+00 1.612855798369999594e+00 1.153816606000446221e-04
2.575000000000000249e-04 -1.612949482489999919e+00 1.614105271420000154e+00 4.881566599998100192e-04
2.821999999999999747e-04 -1.614303534960000341e+00 1.615221088540000238e+00 1.567313300000387028e-04
2.960999999999999873e-04 -1.615059758780000188e+00 1.243657111800050563e-03 -1.614349629573000211e+00
3.093999999999999854e-04 -1.966439269999965041e-03 -1.613063954424799995e+00 -1.615644282696999667e+00
3.175000000000000196e-04 1.616706007518399879e+00 5.207313420000944486e-04 -1.615727714640000201e+00
3.179999999999999776e-04 1.615550864397000019e+00 1.611177394163000098e+00 -3.086669939999862888e-03
3.430999999999999914e-04 1.350337420000038936e-03 1.615276281838000205e+00 -1.614741385769999926e+00
3.468999999999999753e-04 1.615049485834000098e+00 1.615947724160000210e+00 -1.192065659999947671e-03
3.509000000000000183e-04 1.615623141999000145e+00 1.615474619682999879e+00 -5.761587599999830941e-04
3.529000000000000127e-04 1.619754746107000098e+00 2.208680447000050447e-03 1.613772634360000291e+00
3.733000000000000207e-04 -1.597928866589000130e+00 1.596977354950000150e+00 1.718869029999983006e-03
3.887000000000000156e-04 -1.072322947599988439e-02 -1.600376061129999972e+00 -1.615380970639999969e+00
3.896999999999999856e-04 1.613800119226000085e+00 1.614433378170000211e+00 -4.843818400000030229e-04
3.948000000000000012e-04 1.615592845849000092e+00 1.613506107311999838e+00 -1.970608480000052287e-03
3.960999999999999786e-04 -1.612914859253000266e+00 1.979943827999958161e-03 1.615423536510000257e+00
4.015000000000000014e-04 1.616663197778999805e+00 -2.170540628999989563e-03 -1.619560232450000026e+00
4.035999999999999983e-04 -1.595130966146000029e+00 -1.594234289761000234e+00 9.126695400000495173e-04
4.044000000000000177e-04 1.602173207371999641e+00 -1.139820770999973309e-02 -1.616321002839999910e+00
4.132000000000000148e-04 1.615663290547000308e+00 1.613327206731600016e+00 -2.015585670000041851e-03
4.193000000000000004e-04 1.241617191000014830e-03 -1.615722577303600360e+00 -1.615580355439999893e+00
4.217000000000000045e-04 -1.613105415549999977e+00 1.615722969780000184e+00 -1.330441930000026557e-03
4.219000000000000094e-04 1.613739128250000210e+00 3.318539002998832643e-04 -1.614847639950000024e+00
4.335000000000000203e-04 -1.613685673780000052e+00 -1.613701073878300196e+00 -7.144534500000598778e-04
4.613999999999999937e-04 -1.595390366169999741e+00 -3.850711099998016529e-04 1.595165069499999699e+00
4.629999999999999784e-04 -1.261146385899985720e-02 1.617622510090000132e+00 -1.601109185489999920e+00
4.947000000000000442e-04 -1.350364165000117467e-03 1.613956386885999850e+00 1.613714454239999929e+00
4.958999999999999650e-04 -1.614534557774999879e+00 1.616161236773999921e+00 7.590359900000280546e-04
4.996999999999999489e-04 1.613214640788000143e+00 2.895461019999955900e-03 1.613964113880000051e+00
5.136999999999999639e-04 -1.615823740038000000e+00 -1.850426019999953800e-03 -1.617015052280000198e+00
5.138000000000000206e-04 1.613258382464000107e+00 -1.612644109419999916e+00 7.300994899998064676e-04
5.163999999999999754e-04 -1.616411201043999490e+00 -1.613830731200000201e+00 6.378749000002020483e-05
5.182999999999999673e-04 1.597280534680000308e+00 -1.209210269999959949e-03 1.595626715879999935e+00
5.278000000000000356e-04 -1.587873327632000287e+00 -5.760201599999063404e-04 1.605537966155000218e+00
5.347000000000000407e-04 1.600399090262000001e+00 2.380424467000131182e-03 -1.612670394940999952e+00
5.452000000000000249e-04 -1.604900521540000069e+00 -1.618938403315000496e+00 8.013020030000029409e-03
5.607000000000000222e-04 1.603677880750000062e+00 1.623504661295000373e+00 -7.513796289999990705e-03
5.678999999999999803e-04 1.626142351578999889e+00 1.616199436912999721e+00 5.368233199999933314e-03
5.779999999999999548e-04 1.592378611230999885e+00 3.206429700000901217e-04 1.600952302652999926e+00
5.806999999999999662e-04 1.311322984999994945e-02 1.617466017729999983e+00 -1.600294047642999873e+00
5.888999999999999487e-04 -1.444453385999995912e-02 -1.624263590390000012e+00 1.600845161871000011e+00
5.908999999999999973e-04 1.372333451999997560e-02 1.618659983164000282e+00 1.628836976676999893e+00
5.944999999999999764e-04 -1.241710670000005599e-03 1.612919271785999697e+00 1.614267153634999730e+00
6.028000000000000155e-04 1.280191733999996601e-03 -1.616863512667999991e+00 -1.615464583815000132e+00
6.126999999999999851e-04 1.611999401345999949e+00 -1.612270228252999926e+00 -3.236744650000042672e-03
6.298000000000000213e-04 1.596227217250000052e+00 -5.530649899999073860e-04 1.596864053340000034e+00
6.396999999999999909e-04 1.628042482520000389e+00 -1.619823411829000026e+00 1.290911828799998391e-02
6.453000000000000186e-04 3.135686749999838652e-03 1.613281197613600337e+00 1.615622279125999761e+00
6.964999999999999620e-04 1.614135777530000038e+00 1.982960063999200228e-04 -1.613352698176099942e+00
6.989000000000000204e-04 -1.612598215919999856e+00 6.295812260000567106e-04 -1.614107220867900150e+00
