# bin_edges hist err
5.907837911587943396e-08 4.316212748514440136e+02 3.860538044411796932e+01
1.068000432514575467e-07 3.629138761692711057e+01 8.325815323318350281e+00
1.930697728883249708e-07 5.800687378804259424e+02 2.475673044827420100e+01
3.490254878959579243e-07 2.306329423457060329e+03 3.671493800150116016e+01
6.309573444801929638e-07 3.615594578214985631e+03 3.419011519329587401e+01
1.140624923851320228e-06 7.495424004869851160e+03 3.661317360371401008e+01
2.061986009502219260e-06 1.140089476301113336e+03 1.062031289504189324e+01
3.727593720314938057e-06 9.397091958201972375e+03 2.267739441031756797e+01
6.738627168030940877e-06 8.671046365061818506e+03 1.620170576237020299e+01
1.218187912010114744e-05 5.196755408762799561e+03 9.328669270521032786e+00
2.202201949987373474e-05 4.400163760173130868e+03 6.384347965314718820e+00
3.981071705534969458e-05 3.563279117062646037e+03 4.273026853369515266e+00
7.196856730011514085e-05 2.588883151113515396e+03 2.708915740610179146e+00
1.301025216910830151e-04 1.319253903513671730e+03 1.438242233719522423e+00
2.351952635070956471e-04 6.086034415341687236e+02 7.265468379837460855e-01
4.251786303382885782e-04 2.762666246941253121e+02 3.640736077035193752e-01
7.686246100397730154e-04 1.221746524055927239e+02 1.800711399833169746e-01
1.389495494373136101e-03 4.306815556562450098e+01 7.951705111502943568e-02
2.511886431509576835e-03 1.136719372215191015e+01 3.038346718251658946e-02
4.540909610972469757e-03 3.111886381822971614e+00 1.182363837109889383e-02
8.208914159638244779e-03 8.677060193440664371e-01 4.643593009596721534e-03
1.483981788967563172e-02 2.303504684593244145e-01 1.779471205958960090e-03
2.682695795279721809e-02 5.710707416508398887e-02 6.589765214975469966e-04
4.849693428528190769e-02 1.521022146911183044e-02 2.529422204931955115e-04
8.767123872968668463e-02 3.576334450347732653e-03 9.122233665310728917e-05
1.584893192461110933e-01 8.456424409397654595e-04 3.299165380177541040e-05
2.865120269663776198e-01 1.189036032276647966e-04 9.201037060958799631e-06
5.179474679231201861e-01 6.459211946931712372e-05 5.043797142940764663e-06
9.363292088239397737e-01 8.714707628845541222e-06 1.377916262479860138e-06
