# event_id	barrier
1.845660000000000000e+05 4.703651500000000096e-01
9.555300000000000000e+04 4.192035299999999909e-01
8.327170000000000000e+05 7.234203500000000453e-01
3.453520000000000000e+05 8.817122499999999752e-01
1.180916000000000000e+06 7.325936400000000459e-01
5.342370000000000000e+05 6.561716699999999847e-01
3.131930000000000000e+05 3.959561400000000120e-01
3.113400000000000000e+04 6.979622300000000168e-01
2.800740000000000000e+05 1.868096200000000096e-01
2.800750000000000000e+05 1.192148999999999986e-02
1.289688000000000000e+06 6.392375599999999825e-01
5.323970000000000000e+05 7.435084199999999477e-01
1.205796000000000000e+06 4.920978599999999981e-01
1.017244000000000000e+06 4.384705400000000197e-01
1.845670000000000000e+05 6.358866499999999977e-01
9.555400000000000000e+04 5.845684700000000067e-01
1.723180000000000000e+05 8.572983400000000476e-01
6.515800000000000000e+04 1.003114980000000100e+00
1.167378000000000000e+06 6.229533000000000431e-01
1.118098000000000000e+06 1.600022200000000006e-01
1.801520000000000000e+05 6.468718700000000155e-01
4.345850000000000000e+05 7.518033499999999814e-01
2.335820000000000000e+05 4.999732900000000146e-01
1.152187000000000000e+06 6.705975800000000264e-01
7.932690000000000000e+05 6.170780599999999838e-01
3.891700000000000000e+04 9.032125199999999632e-01
1.021730000000000000e+06 1.006686409999999920e+00
4.873040000000000000e+05 2.792081000000000146e-01
1.188213000000000000e+06 4.328248599999999779e-01
3.974070000000000000e+05 2.748683800000000232e-01
1.169439000000000000e+06 4.428211699999999862e-01
2.220670000000000000e+05 6.052613300000000418e-01
2.258080000000000000e+05 7.574612899999999538e-01
1.498190000000000000e+05 7.041102200000000089e-01
1.180673000000000000e+06 3.252979500000000024e-01
1.047362000000000000e+06 4.760460100000000194e-01
2.948020000000000000e+05 4.847567600000000088e-01
2.375530000000000000e+05 3.481951600000000036e-01
4.915530000000000000e+05 6.049503999999999992e-01
7.320220000000000000e+05 4.708833399999999836e-01
1.367920000000000000e+05 1.692757699999999921e-01
8.379130000000000000e+05 7.710468200000000216e-01
1.056423000000000000e+06 6.704620399999999814e-01
9.630520000000000000e+05 7.692386799999999525e-01
8.399390000000000000e+05 7.621145999999999754e-01
9.759950000000000000e+05 7.435838900000000251e-01
1.047343000000000000e+06 8.070148200000000216e-01
9.225910000000000000e+05 7.653233999999999870e-01
9.490120000000000000e+05 8.616074000000000233e-01
1.290213000000000000e+06 8.351285499999999695e-01
9.269350000000000000e+05 8.085641999999999829e-02
8.310600000000000000e+04 1.118054969999999981e+00
5.213590000000000000e+05 1.006969100000000061e+00
2.220680000000000000e+05 7.667425100000000437e-01
2.258090000000000000e+05 9.180740499999999749e-01
8.846180000000000000e+05 7.014199500000000143e-01
1.284710000000000000e+06 6.409242899999999521e-01
6.233230000000000000e+05 4.518753799999999932e-01
1.073650000000000000e+06 3.906172099999999925e-01
9.499500000000000000e+05 9.129391999999999507e-01
1.222073000000000000e+06 9.444388200000000122e-01
2.765290000000000000e+05 1.014544579999999918e+00
6.282440000000000000e+05 1.313651590000000091e+00
9.630530000000000000e+05 9.241026300000000360e-01
8.399400000000000000e+05 9.179351900000000120e-01
5.922060000000000000e+05 8.812890100000000393e-01
1.026522000000000000e+06 1.034924909999999976e+00
2.220690000000000000e+05 7.856082100000000290e-01
2.258100000000000000e+05 7.920778499999999722e-01
1.183407000000000000e+06 1.048769449999999992e+00
1.544900000000000000e+04 1.144404509999999986e+00
2.113030000000000000e+05 9.039124699999999679e-01
7.464670000000000000e+05 9.997773699999999986e-01
1.220599000000000000e+06 6.205821599999999938e-01
8.037280000000000000e+05 6.283381900000000186e-01
7.557500000000000000e+04 7.380704999999999627e-01
4.045130000000000000e+05 9.019916199999999940e-01
1.235980000000000000e+06 4.308368799999999776e-01
1.085424000000000000e+06 5.498394899999999863e-01
3.000170000000000000e+05 8.053522899999999707e-01
